employee_id,case_id,edge_timestamp
emp_000141,case_000582,2025-05-06T18:17:14
emp_000465,case_000583,2025-06-03T10:19:01
emp_000109,case_000584,2025-09-29T14:57:17
emp_000473,case_000585,2025-08-28T16:52:46
emp_000385,case_000586,2025-04-07T16:54:19
emp_000124,case_000587,2025-07-03T13:05:43
emp_000109,case_000588,2025-04-04T13:38:03
emp_000145,case_000589,2025-12-19T17:33:10
emp_000497,case_000590,2025-08-07T14:00:51
emp_000142,case_000591,2025-01-29T14:58:35
emp_000339,case_000592,2025-11-28T12:36:11
emp_000180,case_000593,2025-10-20T11:39:38
emp_000227,case_000594,2025-12-03T13:49:27
emp_000401,case_000595,2025-09-08T12:28:10
emp_000012,case_000596,2025-11-24T13:14:13
emp_000403,case_000597,2025-11-08T09:15:49
emp_000154,case_000598,2025-06-20T10:08:49
emp_000421,case_000599,2025-10-02T13:01:05
emp_000472,case_000600,2025-08-11T14:17:10
emp_000473,case_000601,2025-07-02T17:12:45
emp_000401,case_000602,2025-02-21T15:19:21
emp_000098,case_000603,2025-05-12T11:11:56
emp_000153,case_000604,2025-11-24T11:45:07
emp_000009,case_000605,2025-05-01T14:31:03
emp_000403,case_000606,2025-06-30T11:02:16
emp_000254,case_000607,2025-02-10T10:10:32
emp_000384,case_000608,2025-12-15T10:18:05
emp_000339,case_000609,2025-07-28T14:54:44
emp_000339,case_000610,2025-09-25T10:50:55
emp_000243,case_000611,2025-11-25T09:50:08
emp_000421,case_000612,2025-08-26T11:50:32
emp_000487,case_000613,2025-08-13T18:47:20
emp_000384,case_000614,2025-06-07T15:36:44
emp_000223,case_000615,2025-06-09T10:43:04
emp_000587,case_000616,2025-11-05T16:16:48
emp_000142,case_000617,2025-02-07T16:13:46
emp_000109,case_000618,2025-03-10T12:26:59
emp_000364,case_000619,2025-08-16T14:41:12
emp_000109,case_000620,2025-03-19T16:01:24
emp_000497,case_000621,2025-12-01T10:24:45
emp_000098,case_000622,2025-03-26T18:43:36
emp_000285,case_000623,2025-04-10T18:15:35
emp_000508,case_000624,2025-02-05T12:09:04
emp_000360,case_000625,2025-07-22T14:20:14
emp_000403,case_000626,2025-11-11T18:51:07
emp_000401,case_000627,2025-04-21T15:27:37
emp_000136,case_000628,2025-12-03T13:16:46
emp_000352,case_000629,2025-06-29T16:42:17
emp_000109,case_000630,2025-09-02T17:00:49
emp_000185,case_000631,2025-02-04T12:54:27
emp_000016,case_000632,2025-02-03T12:34:51
emp_000520,case_000633,2025-06-13T13:25:08
emp_000078,case_000634,2025-05-06T11:32:02
emp_000385,case_000635,2025-09-23T17:11:01
emp_000475,case_000636,2025-02-21T10:13:31
emp_000579,case_000637,2025-11-19T15:06:45
emp_000448,case_000638,2025-09-18T11:53:44
emp_000185,case_000639,2025-07-10T15:38:19
emp_000142,case_000640,2025-03-31T14:34:43
emp_000508,case_000641,2025-08-08T17:19:37
emp_000254,case_000642,2025-07-22T14:39:27
emp_000408,case_000643,2025-03-05T10:33:54
emp_000145,case_000644,2025-08-15T12:38:43
emp_000493,case_000645,2025-06-03T17:20:40
emp_000009,case_000646,2025-11-17T15:44:32
emp_000178,case_000647,2025-05-29T12:14:15
emp_000487,case_000648,2025-08-08T15:18:34
emp_000214,case_000649,2025-07-02T12:38:06
emp_000213,case_000650,2025-11-09T18:24:39
emp_000190,case_000651,2025-01-30T17:10:31
emp_000297,case_000652,2025-11-18T11:37:39
emp_000577,case_000653,2025-07-02T18:46:40
emp_000587,case_000654,2025-09-30T16:59:49
emp_000475,case_000655,2025-05-12T11:57:01
emp_000472,case_000656,2025-06-10T18:10:15
emp_000572,case_000657,2025-08-18T16:36:25
emp_000465,case_000658,2025-11-10T13:43:39
emp_000147,case_000659,2025-09-29T14:43:53
emp_000487,case_000660,2025-05-20T09:29:28
emp_000450,case_000661,2025-02-24T11:48:53
emp_000465,case_000662,2025-12-08T14:25:07
emp_000403,case_000663,2025-01-01T17:22:06
emp_000195,case_000664,2025-11-10T09:53:04
emp_000403,case_000665,2025-04-17T13:13:44
emp_000179,case_000666,2025-07-22T09:42:56
emp_000285,case_000667,2025-06-30T13:07:32
emp_000016,case_000668,2025-01-01T16:07:23
emp_000078,case_000669,2025-03-10T16:51:23
emp_000124,case_000670,2025-02-25T17:31:40
emp_000579,case_000671,2025-09-22T17:14:50
emp_000587,case_000672,2025-05-23T16:30:24
emp_000418,case_000673,2025-01-06T17:09:33
emp_000493,case_000674,2025-05-15T12:38:05
emp_000397,case_000675,2025-09-25T15:49:37
emp_000213,case_000676,2025-04-05T13:31:44
emp_000243,case_000677,2025-07-07T13:11:43
emp_000173,case_000678,2025-03-24T15:46:02
emp_000302,case_000679,2025-06-16T15:59:00
emp_000145,case_000680,2025-03-20T16:56:38
emp_000098,case_000681,2025-06-24T17:45:54
emp_000078,case_000682,2025-09-10T10:53:44
emp_000297,case_000683,2025-12-16T16:16:07
emp_000384,case_000684,2025-09-16T12:10:14
emp_000394,case_000685,2025-06-18T17:53:45
emp_000435,case_000686,2025-12-09T14:43:10
emp_000180,case_000687,2025-11-17T11:20:45
emp_000297,case_000688,2025-05-26T12:10:59
emp_000577,case_000689,2025-05-16T09:00:39
emp_000448,case_000690,2025-08-08T15:50:59
emp_000448,case_000691,2025-10-27T11:14:13
emp_000185,case_000692,2025-04-24T16:32:58
emp_000098,case_000693,2025-06-19T16:07:57
emp_000088,case_000694,2025-11-03T17:22:50
emp_000371,case_000695,2025-06-18T09:39:21
emp_000173,case_000696,2025-02-03T15:00:07
emp_000397,case_000697,2025-01-09T13:05:43
emp_000472,case_000698,2025-08-20T12:42:19
emp_000473,case_000699,2025-06-02T17:17:12
emp_000561,case_000700,2025-10-28T15:21:46
emp_000285,case_000701,2025-04-14T15:15:33
emp_000499,case_000702,2025-08-08T18:49:25
emp_000493,case_000703,2025-09-08T18:58:23
emp_000385,case_000704,2025-05-28T15:41:16
emp_000153,case_000705,2025-03-14T11:53:06
emp_000108,case_000706,2025-06-09T10:54:27
emp_000561,case_000707,2025-05-09T13:40:51
emp_000432,case_000708,2025-05-31T10:04:17
emp_000403,case_000709,2025-05-20T10:48:40
emp_000016,case_000710,2025-06-23T15:38:15
emp_000458,case_000711,2025-11-21T13:34:42
emp_000360,case_000712,2025-02-03T10:58:25
emp_000136,case_000713,2025-06-13T15:33:01
emp_000401,case_000714,2025-06-10T13:24:47
emp_000561,case_000715,2025-09-29T15:49:18
emp_000577,case_000716,2025-05-05T17:23:26
emp_000561,case_000717,2025-11-11T10:55:24
emp_000397,case_000718,2025-01-09T09:43:15
emp_000388,case_000719,2025-02-03T12:48:56
emp_000088,case_000720,2025-03-24T17:46:14
emp_000088,case_000721,2025-02-17T12:46:09
emp_000401,case_000722,2025-05-13T13:58:06
emp_000179,case_000723,2025-01-27T17:05:21
emp_000078,case_000724,2025-09-23T18:39:19
emp_000124,case_000725,2025-10-21T18:55:37
emp_000472,case_000726,2025-06-09T15:43:15
emp_000180,case_000727,2025-05-19T09:35:32
emp_000113,case_000728,2025-07-04T13:45:40
emp_000577,case_000729,2025-10-09T15:23:59
emp_000453,case_000730,2025-07-14T09:58:27
emp_000579,case_000731,2025-08-07T10:05:34
emp_000214,case_000732,2025-03-10T16:43:45
emp_000180,case_000733,2025-11-24T12:37:44
emp_000394,case_000734,2025-01-27T10:31:41
emp_000243,case_000735,2025-11-17T18:55:03
emp_000191,case_000736,2025-08-07T14:25:56
emp_000371,case_000737,2025-09-26T09:25:11
emp_000471,case_000738,2025-08-05T09:33:20
emp_000403,case_000739,2025-05-16T12:44:28
emp_000241,case_000740,2025-02-10T18:07:18
emp_000487,case_000741,2025-11-10T10:54:07
emp_000185,case_000742,2025-04-24T09:41:12
emp_000098,case_000743,2025-10-27T13:04:28
emp_000394,case_000744,2025-02-26T15:50:15
emp_000497,case_000745,2025-06-18T12:43:02
emp_000487,case_000746,2025-03-28T14:45:15
emp_000185,case_000747,2025-08-28T16:35:36
emp_000205,case_000748,2025-01-20T13:18:31
emp_000227,case_000749,2025-08-18T11:12:40
emp_000213,case_000750,2025-11-10T16:23:03
emp_000178,case_000751,2025-03-18T18:58:17
emp_000033,case_000752,2025-11-03T12:52:50
emp_000385,case_000753,2025-01-01T13:44:41
emp_000425,case_000754,2025-03-31T13:12:54
emp_000489,case_000755,2025-12-09T10:21:09
emp_000122,case_000756,2025-03-07T13:23:54
emp_000388,case_000757,2025-09-29T09:41:36
emp_000254,case_000758,2025-11-03T16:52:49
emp_000475,case_000759,2025-07-14T10:03:13
emp_000195,case_000760,2025-01-09T09:41:24
emp_000432,case_000761,2025-01-08T16:25:41
emp_000435,case_000762,2025-11-10T16:59:49
emp_000384,case_000763,2025-11-06T16:53:45
emp_000227,case_000764,2025-11-25T11:55:13
emp_000213,case_000765,2025-04-10T09:41:29
emp_000098,case_000766,2025-08-22T18:58:36
emp_000401,case_000767,2025-04-02T12:50:53
emp_000190,case_000768,2025-06-27T17:24:13
emp_000124,case_000769,2025-09-29T17:50:13
emp_000317,case_000770,2025-12-09T16:23:12
emp_000418,case_000771,2025-12-25T16:04:17
emp_000104,case_000772,2025-08-27T11:07:34
emp_000302,case_000773,2025-06-26T15:48:44
emp_000109,case_000774,2025-06-12T14:32:59
emp_000136,case_000775,2025-01-27T17:59:44
emp_000403,case_000776,2025-07-16T14:35:01
emp_000563,case_000777,2025-05-24T17:42:07
emp_000403,case_000778,2025-09-02T11:58:19
emp_000241,case_000779,2025-06-27T11:42:24
emp_000285,case_000780,2025-01-07T12:33:43
emp_000317,case_000781,2025-07-30T12:25:50
emp_000435,case_000782,2025-06-18T13:38:46
emp_000371,case_000783,2025-10-01T11:56:39
emp_000094,case_000784,2025-07-03T14:56:32
emp_000450,case_000785,2025-10-27T11:05:44
emp_000432,case_000786,2025-12-24T12:17:21
emp_000499,case_000787,2025-12-09T10:58:16
emp_000489,case_000788,2025-12-12T12:05:42
emp_000497,case_000789,2025-07-08T13:18:49
emp_000178,case_000790,2025-11-06T13:25:18
emp_000223,case_000791,2025-03-17T11:09:50
emp_000352,case_000792,2025-03-11T17:55:35
emp_000408,case_000793,2025-10-13T18:32:41
emp_000142,case_000794,2025-06-30T11:14:19
emp_000385,case_000795,2025-03-18T12:33:46
emp_000561,case_000796,2025-03-31T12:52:43
emp_000384,case_000797,2025-04-21T14:35:54
emp_000302,case_000798,2025-09-25T09:26:47
emp_000179,case_000799,2025-12-08T18:33:55
emp_000388,case_000800,2025-03-17T09:52:10
emp_000205,case_000801,2025-07-02T09:49:10
emp_000173,case_000802,2025-06-05T11:25:09
emp_000145,case_000803,2025-04-16T11:38:07
emp_000173,case_000804,2025-01-29T11:03:18
emp_000418,case_000805,2025-08-29T14:37:57
emp_000223,case_000806,2025-11-26T16:22:08
emp_000178,case_000807,2025-06-16T11:33:21
emp_000243,case_000808,2025-12-26T12:57:22
emp_000471,case_000809,2025-10-06T09:29:11
emp_000214,case_000810,2025-05-12T15:21:52
emp_000388,case_000811,2025-04-24T13:33:03
emp_000141,case_000812,2025-06-16T16:36:03
emp_000191,case_000813,2025-03-25T11:22:31
emp_000577,case_000814,2025-10-20T12:55:18
emp_000213,case_000815,2025-03-17T15:36:34
emp_000302,case_000816,2025-09-15T09:48:43
emp_000397,case_000817,2025-05-02T13:51:47
emp_000207,case_000818,2025-10-13T10:10:56
emp_000432,case_000819,2025-05-26T17:54:58
emp_000154,case_000820,2025-08-10T12:33:24
emp_000136,case_000821,2025-06-12T15:10:58
emp_000154,case_000822,2025-01-27T16:40:57
emp_000180,case_000823,2025-09-23T16:45:18
emp_000408,case_000824,2025-08-07T12:08:04
emp_000094,case_000825,2025-03-17T16:05:26
emp_000124,case_000826,2025-12-11T14:22:23
emp_000113,case_000827,2025-09-18T10:46:10
emp_000190,case_000828,2025-05-28T18:51:52
emp_000094,case_000829,2025-12-08T17:00:49
emp_000561,case_000830,2025-06-30T09:32:25
emp_000587,case_000831,2025-04-01T13:36:47
emp_000400,case_000832,2025-01-06T10:59:10
emp_000191,case_000833,2025-08-01T13:23:29
emp_000223,case_000834,2025-11-14T09:34:23
emp_000136,case_000835,2025-12-10T11:43:41
emp_000408,case_000836,2025-01-21T09:05:21
emp_000243,case_000837,2025-07-28T17:15:27
emp_000401,case_000838,2025-07-25T12:49:41
emp_000520,case_000839,2025-02-07T13:51:02
emp_000572,case_000840,2025-12-13T11:04:15
emp_000497,case_000841,2025-11-04T16:46:29
emp_000147,case_000842,2025-10-27T18:55:09
emp_000563,case_000843,2025-03-19T18:14:06
emp_000173,case_000844,2025-11-28T12:11:51
emp_000180,case_000845,2025-11-14T10:23:01
emp_000317,case_000846,2025-11-26T10:02:25
emp_000397,case_000847,2025-12-18T14:34:48
emp_000285,case_000848,2025-10-27T13:58:12
emp_000153,case_000849,2025-07-14T17:55:50
emp_000214,case_000850,2025-06-10T09:40:47
emp_000397,case_000851,2025-02-26T09:46:43
emp_000124,case_000852,2025-12-15T09:28:20
emp_000499,case_000853,2025-07-18T10:46:39
emp_000124,case_000854,2025-12-19T13:34:16
emp_000190,case_000855,2025-07-05T11:44:46
emp_000403,case_000856,2025-05-08T14:29:29
emp_000145,case_000857,2025-09-24T17:40:04
emp_000578,case_000858,2025-04-10T16:41:12
emp_000241,case_000859,2025-04-21T15:19:15
emp_000113,case_000860,2025-05-02T15:52:40
emp_000388,case_000861,2025-10-08T16:03:29
emp_000520,case_000862,2025-10-10T11:38:23
emp_000207,case_000863,2025-03-17T14:05:23
emp_000388,case_000864,2025-04-12T12:00:56
emp_000213,case_000865,2025-08-19T16:50:18
emp_000384,case_000866,2025-04-09T18:46:06
emp_000489,case_000867,2025-03-17T15:19:14
emp_000141,case_000868,2025-11-12T10:51:55
emp_000439,case_000869,2025-06-02T12:11:42
emp_000173,case_000870,2025-12-01T12:22:02
emp_000180,case_000871,2025-10-08T18:55:15
emp_000213,case_000872,2025-01-13T09:49:02
emp_000147,case_000873,2025-07-09T14:20:46
emp_000439,case_000874,2025-05-02T10:40:00
emp_000207,case_000875,2025-03-24T13:33:54
emp_000213,case_000876,2025-02-07T14:32:36
emp_000397,case_000877,2025-04-14T09:04:46
emp_000317,case_000878,2025-04-07T09:55:35
emp_000421,case_000879,2025-12-08T11:21:06
emp_000243,case_000880,2025-07-11T15:18:32
emp_000213,case_000881,2025-10-20T13:27:28
emp_000435,case_000882,2025-07-03T15:20:16
emp_000153,case_000883,2025-05-08T17:44:24
emp_000214,case_000884,2025-05-19T10:17:07
emp_000317,case_000885,2025-10-06T16:17:46
emp_000577,case_000886,2025-08-18T13:13:18
emp_000173,case_000887,2025-08-15T17:42:42
emp_000142,case_000888,2025-07-04T10:14:47
emp_000403,case_000889,2025-02-10T10:23:21
emp_000154,case_000890,2025-11-13T15:47:17
emp_000289,case_000891,2025-02-20T09:50:13
emp_000098,case_000892,2025-07-28T16:32:14
emp_000448,case_000893,2025-04-08T16:05:20
emp_000421,case_000894,2025-04-05T16:51:27
emp_000563,case_000895,2025-12-31T09:43:29
emp_000145,case_000896,2025-07-07T14:27:22
emp_000465,case_000897,2025-09-24T13:22:10
emp_000578,case_000898,2025-06-27T14:09:35
emp_000475,case_000899,2025-06-04T18:50:20
emp_000227,case_000900,2025-03-13T14:20:16
emp_000489,case_000901,2025-12-04T11:47:58
emp_000384,case_000902,2025-07-03T09:15:09
emp_000147,case_000903,2025-11-07T13:23:59
emp_000223,case_000904,2025-02-04T11:36:24
emp_000142,case_000905,2025-03-18T11:47:51
emp_000214,case_000906,2025-02-17T13:28:02
emp_000213,case_000907,2025-07-16T10:20:51
emp_000352,case_000908,2025-01-28T12:19:57
emp_000254,case_000909,2025-07-21T14:25:25
emp_000577,case_000910,2025-10-23T13:36:29
emp_000317,case_000911,2025-07-30T12:19:52
emp_000179,case_000912,2025-07-28T14:13:30
emp_000088,case_000913,2025-04-28T15:55:03
emp_000213,case_000914,2025-02-24T18:20:33
emp_000371,case_000915,2025-10-20T09:28:08
emp_000388,case_000916,2025-09-22T13:47:38
emp_000009,case_000917,2025-03-13T13:43:14
emp_000563,case_000918,2025-05-12T12:19:50
emp_000394,case_000919,2025-01-24T12:49:06
emp_000104,case_000920,2025-04-09T12:45:43
emp_000520,case_000921,2025-10-27T09:25:48
emp_000487,case_000922,2025-10-13T12:32:43
emp_000108,case_000923,2025-03-13T10:05:13
emp_000147,case_000924,2025-07-07T15:11:35
emp_000561,case_000925,2025-08-29T18:55:17
emp_000213,case_000926,2025-07-21T14:33:34
emp_000418,case_000927,2025-03-24T14:59:51
emp_000578,case_000928,2025-06-16T09:04:17
emp_000195,case_000929,2025-03-17T15:32:59
emp_000145,case_000930,2025-06-23T18:06:05
emp_000388,case_000931,2025-05-30T14:55:04
emp_000145,case_000932,2025-06-20T12:35:06
emp_000094,case_000933,2025-01-02T15:18:43
emp_000124,case_000934,2025-03-13T11:50:50
emp_000289,case_000935,2025-10-28T11:01:10
emp_000572,case_000936,2025-01-06T18:32:17
emp_000572,case_000937,2026-01-01T17:18:09
emp_000421,case_000938,2025-07-21T16:00:08
emp_000153,case_000939,2025-08-25T11:49:05
emp_000109,case_000940,2025-02-28T12:03:49
emp_000145,case_000941,2025-07-02T15:18:55
emp_000122,case_000942,2025-02-24T10:42:45
emp_000108,case_000943,2025-06-23T14:13:54
emp_000191,case_000944,2025-03-10T12:38:37
emp_000435,case_000945,2025-07-02T10:54:26
emp_000439,case_000946,2025-04-14T10:38:26
emp_000448,case_000947,2025-01-03T11:06:29
emp_000577,case_000948,2025-10-13T09:41:34
emp_000473,case_000949,2025-04-04T17:21:58
emp_000088,case_000950,2025-12-23T17:16:52
emp_000142,case_000951,2025-03-03T12:19:34
emp_000145,case_000952,2025-07-21T16:34:32
emp_000473,case_000953,2025-10-26T09:12:25
emp_000033,case_000954,2025-11-05T16:36:31
emp_000145,case_000955,2025-08-07T10:42:45
emp_000185,case_000956,2025-10-21T17:03:12
emp_000213,case_000957,2025-02-20T13:46:39
emp_000421,case_000958,2025-07-29T17:39:45
emp_000179,case_000959,2025-03-12T16:19:26
emp_000572,case_000960,2025-02-10T12:10:31
emp_000493,case_000961,2025-11-28T10:29:07
emp_000400,case_000962,2025-05-08T12:11:56
emp_000360,case_000963,2025-02-11T16:59:11
emp_000190,case_000964,2025-07-17T11:41:42
emp_000113,case_000965,2025-12-22T10:34:12
emp_000145,case_000966,2025-11-17T13:58:14
emp_000179,case_000967,2025-04-28T17:05:02
emp_000289,case_000968,2025-02-10T17:17:49
emp_000561,case_000969,2025-05-12T15:32:36
emp_000179,case_000970,2025-02-26T15:13:51
emp_000104,case_000971,2025-06-18T13:41:04
emp_000213,case_000972,2025-10-13T15:28:02
emp_000009,case_000973,2025-03-17T17:17:15
emp_000499,case_000974,2025-07-29T09:50:24
emp_000227,case_000975,2025-02-10T18:11:32
emp_000439,case_000976,2025-02-10T12:07:45
emp_000360,case_000977,2025-08-18T18:41:34
emp_000124,case_000978,2025-02-14T17:53:54
emp_000213,case_000979,2025-10-20T17:42:46
emp_000400,case_000980,2025-06-26T11:25:02
emp_000572,case_000981,2025-03-24T13:55:31
emp_000227,case_000982,2025-04-04T11:55:21
emp_000154,case_000983,2025-07-21T13:20:52
emp_000432,case_000984,2025-03-31T10:20:44
emp_000450,case_000985,2025-07-16T13:14:17
emp_000520,case_000986,2025-07-08T10:54:54
emp_000223,case_000987,2025-08-18T09:47:38
emp_000435,case_000988,2025-12-23T15:00:13
emp_000401,case_000989,2025-10-12T09:06:57
emp_000180,case_000990,2025-06-02T11:10:00
emp_000339,case_000991,2025-08-04T17:39:03
emp_000205,case_000992,2025-06-09T10:30:46
emp_000497,case_000993,2025-11-17T17:13:49
emp_000033,case_000994,2025-07-14T11:10:30
emp_000113,case_000995,2025-08-18T13:55:40
emp_000180,case_000996,2025-01-30T13:16:13
emp_000403,case_000997,2025-05-21T17:16:08
emp_000241,case_000998,2025-03-16T18:46:47
emp_000385,case_000999,2025-07-29T14:17:25
emp_000418,case_001000,2025-07-21T16:08:55
emp_000179,case_001001,2025-03-04T16:09:51
emp_000472,case_001002,2025-03-20T12:53:59
emp_000432,case_001003,2025-07-30T11:05:02
emp_000397,case_001004,2025-12-26T14:16:27
emp_000178,case_001005,2025-01-13T13:37:22
emp_000154,case_001006,2025-05-14T09:40:54
emp_000033,case_001007,2025-02-18T16:31:34
emp_000561,case_001008,2025-01-27T18:11:19
emp_000473,case_001009,2025-01-30T13:39:00
emp_000384,case_001010,2025-12-09T13:44:18
emp_000508,case_001011,2025-01-27T18:16:56
emp_000145,case_001012,2025-09-15T16:46:02
emp_000577,case_001013,2025-07-27T10:13:26
emp_000088,case_001014,2025-07-31T17:07:47
emp_000465,case_001015,2025-12-24T10:46:52
emp_000403,case_001016,2025-12-04T18:21:34
emp_000243,case_001017,2025-03-17T18:25:20
emp_000388,case_001018,2025-10-03T12:04:36
emp_000213,case_001019,2025-09-23T11:11:20
emp_000098,case_001020,2025-08-18T14:22:28
emp_000254,case_001021,2025-03-24T15:22:50
emp_000213,case_001022,2025-03-31T17:19:04
emp_000009,case_001023,2025-04-21T16:08:16
emp_000403,case_001024,2025-08-11T10:13:27
emp_000394,case_001025,2025-04-21T16:08:51
emp_000214,case_001026,2025-08-29T11:38:14
emp_000190,case_001027,2025-02-24T17:22:56
emp_000339,case_001028,2025-12-25T13:02:03
emp_000520,case_001029,2025-07-28T13:33:37
emp_000388,case_001030,2025-05-23T17:46:17
emp_000339,case_001031,2025-08-18T12:09:41
emp_000205,case_001032,2025-01-20T17:26:34
emp_000493,case_001033,2025-08-25T18:10:56
emp_000141,case_001034,2025-07-01T16:55:27
emp_000173,case_001035,2025-08-18T18:14:54
emp_000033,case_001036,2025-08-13T10:23:48
emp_000450,case_001037,2025-03-27T15:34:53
emp_000016,case_001038,2025-06-09T09:46:05
emp_000104,case_001039,2025-12-10T13:05:56
emp_000493,case_001040,2025-01-29T16:06:11
emp_000400,case_001041,2025-02-11T13:20:28
emp_000078,case_001042,2025-01-20T15:16:49
emp_000421,case_001043,2025-10-23T16:00:06
emp_000448,case_001044,2025-06-11T12:34:31
emp_000473,case_001045,2025-05-07T15:17:08
emp_000223,case_001046,2025-07-28T12:59:35
emp_000191,case_001047,2025-04-01T18:17:38
emp_000458,case_001048,2025-05-09T12:24:02
emp_000078,case_001049,2025-02-20T15:11:23
emp_000458,case_001050,2025-04-21T11:03:15
emp_000173,case_001051,2025-01-24T14:52:44
emp_000104,case_001052,2025-01-03T12:36:06
emp_000173,case_001053,2025-08-04T15:55:24
emp_000364,case_001054,2025-07-08T10:16:29
emp_000439,case_001055,2025-07-06T16:29:41
emp_000473,case_001056,2025-06-23T17:44:44
emp_000243,case_001057,2025-02-24T16:22:46
emp_000458,case_001058,2025-06-24T15:25:38
emp_000178,case_001059,2025-07-17T15:26:32
emp_000572,case_001060,2025-01-10T13:42:47
emp_000173,case_001061,2025-11-16T17:34:40
emp_000104,case_001062,2025-10-06T10:53:24
emp_000418,case_001063,2025-05-22T17:45:02
emp_000243,case_001064,2025-11-17T18:48:20
emp_000178,case_001065,2025-07-07T11:19:23
emp_000297,case_001066,2025-05-12T18:38:42
emp_000173,case_001067,2025-08-22T18:27:40
emp_000418,case_001068,2025-11-05T12:46:45
emp_000472,case_001069,2025-03-12T16:03:02
emp_000448,case_001070,2025-03-20T10:26:26
emp_000254,case_001071,2025-02-24T14:47:14
emp_000432,case_001072,2025-01-16T10:47:44
emp_000471,case_001073,2025-07-28T15:05:06
emp_000360,case_001074,2025-12-16T11:31:18
emp_000384,case_001075,2025-01-08T14:07:51
emp_000371,case_001076,2025-12-08T10:55:51
emp_000122,case_001077,2025-03-10T10:24:23
emp_000173,case_001078,2025-11-20T13:25:02
emp_000254,case_001079,2025-06-30T15:13:54
emp_000243,case_001080,2025-09-18T11:01:17
emp_000471,case_001081,2025-06-10T09:14:39
emp_000142,case_001082,2025-03-04T11:40:01
emp_000088,case_001083,2025-02-03T16:48:36
emp_000141,case_001084,2025-01-30T15:56:49
emp_000207,case_001085,2025-04-21T17:45:33
emp_000179,case_001086,2025-10-07T14:38:13
emp_000191,case_001087,2025-05-30T13:58:35
emp_000009,case_001088,2025-06-30T16:12:30
emp_000493,case_001089,2025-02-24T12:40:53
emp_000448,case_001090,2025-09-17T14:56:14
emp_000243,case_001091,2025-12-29T09:12:05
emp_000385,case_001092,2025-01-08T13:49:17
emp_000141,case_001093,2025-03-09T09:07:58
emp_000371,case_001094,2025-03-06T17:16:13
emp_000352,case_001095,2025-08-20T18:17:13
emp_000587,case_001096,2025-07-02T17:20:16
emp_000213,case_001097,2025-07-11T11:51:05
emp_000471,case_001098,2025-04-14T17:12:23
emp_000418,case_001099,2025-06-09T10:59:18
emp_000009,case_001100,2025-07-07T13:19:26
emp_000435,case_001101,2025-10-13T18:23:20
emp_000499,case_001102,2025-09-29T12:43:22
emp_000493,case_001103,2025-08-04T12:14:51
emp_000195,case_001104,2025-02-17T12:16:34
emp_000098,case_001105,2025-09-19T09:08:52
emp_000109,case_001106,2025-01-17T17:49:07
emp_000141,case_001107,2025-10-13T09:49:43
emp_000475,case_001108,2025-05-20T13:57:55
emp_000578,case_001109,2025-09-22T15:55:45
emp_000435,case_001110,2025-07-14T15:42:39
emp_000499,case_001111,2025-08-05T11:21:04
emp_000185,case_001112,2025-05-05T09:58:52
emp_000205,case_001113,2025-03-10T16:09:52
emp_000145,case_001114,2025-09-08T16:36:39
emp_000339,case_001115,2025-08-05T09:40:47
emp_000141,case_001116,2025-08-20T17:40:00
emp_000214,case_001117,2025-08-04T14:31:27
emp_000227,case_001118,2025-08-29T14:22:21
emp_000432,case_001119,2025-12-29T18:21:10
emp_000094,case_001120,2025-04-01T13:38:17
emp_000098,case_001121,2025-11-17T09:24:37
emp_000561,case_001122,2025-09-28T11:08:49
emp_000214,case_001123,2025-01-16T18:23:43
emp_000499,case_001124,2025-10-09T18:53:05
emp_000173,case_001125,2025-12-17T10:41:58
emp_000214,case_001126,2025-02-24T17:36:24
emp_000195,case_001127,2025-08-11T11:21:45
emp_000214,case_001128,2025-04-30T11:06:20
emp_000472,case_001129,2025-12-05T13:29:46
emp_000227,case_001130,2025-01-24T09:18:37
emp_000421,case_001131,2025-04-20T13:04:05
emp_000448,case_001132,2025-10-27T18:34:00
emp_000285,case_001133,2025-07-25T16:01:46
emp_000472,case_001134,2025-07-18T15:18:34
emp_000450,case_001135,2025-05-23T15:08:55
emp_000153,case_001136,2025-04-21T18:31:12
emp_000254,case_001137,2025-03-31T15:32:32
emp_000401,case_001138,2025-10-30T10:59:48
emp_000475,case_001139,2025-10-06T15:03:59
emp_000207,case_001140,2025-09-19T11:42:09
emp_000153,case_001141,2025-12-15T18:06:02
emp_000185,case_001142,2025-03-04T12:21:50
emp_000302,case_001143,2025-08-20T12:42:57
emp_000153,case_001144,2025-08-26T12:36:39
emp_000033,case_001145,2025-03-12T17:10:30
emp_000578,case_001146,2025-10-29T17:58:46
emp_000579,case_001147,2025-07-14T17:44:59
emp_000180,case_001148,2025-12-10T10:29:45
emp_000178,case_001149,2025-05-14T09:33:54
emp_000190,case_001150,2025-11-19T14:53:16
emp_000098,case_001151,2025-01-09T11:43:03
emp_000012,case_001152,2025-10-15T15:39:31
emp_000499,case_001153,2025-10-02T15:39:37
emp_000394,case_001154,2025-03-24T12:15:21
emp_000439,case_001155,2025-03-27T18:42:58
emp_000124,case_001156,2025-07-08T12:58:37
emp_000487,case_001157,2025-08-18T12:58:37
emp_000572,case_001158,2025-06-09T12:09:45
emp_000078,case_001159,2025-08-07T17:34:27
emp_000394,case_001160,2025-07-22T12:51:52
emp_000317,case_001161,2025-07-29T15:47:41
emp_000297,case_001162,2025-01-13T15:41:10
emp_000465,case_001163,2025-07-21T12:24:48
