employee_id,transaction_id,edge_timestamp
emp_000292,txn_033884,2025-05-26T15:16:58
emp_000484,txn_033476,2025-10-27T14:51:27
emp_000372,txn_025439,2025-01-23T15:46:43
emp_000292,txn_071599,2025-12-22T10:38:17
emp_000281,txn_005656,2025-12-30T10:30:03
emp_000597,txn_002013,2025-11-06T18:44:20
emp_000594,txn_066653,2025-10-30T15:03:54
emp_000246,txn_077532,2025-07-22T13:06:48
emp_000281,txn_013910,2025-04-21T15:55:41
emp_000093,txn_068401,2025-07-18T11:46:58
emp_000429,txn_018170,2025-02-04T15:51:45
emp_000093,txn_005602,2025-02-24T12:47:58
emp_000484,txn_046125,2025-09-12T14:27:52
emp_000181,txn_033228,2025-09-11T17:35:05
emp_000292,txn_047575,2025-03-10T15:18:32
emp_000597,txn_027126,2025-11-25T10:34:47
emp_000524,txn_021987,2025-03-19T12:06:09
emp_000381,txn_032001,2025-05-28T09:30:54
emp_000266,txn_000440,2025-08-25T17:12:09
emp_000405,txn_068448,2025-08-12T10:11:09
emp_000452,txn_021922,2025-09-08T16:38:52
emp_000212,txn_011303,2025-10-13T17:04:30
emp_000041,txn_074803,2025-11-26T17:47:30
emp_000554,txn_071304,2025-08-11T16:46:55
emp_000224,txn_031676,2025-03-03T15:22:22
emp_000524,txn_035676,2025-05-16T14:35:54
emp_000480,txn_004398,2025-05-26T18:39:00
emp_000292,txn_008706,2025-12-16T14:53:55
emp_000058,txn_068466,2025-02-28T11:13:55
emp_000148,txn_035765,2025-10-16T15:11:13
emp_000138,txn_073133,2025-03-17T10:45:07
emp_000549,txn_017465,2025-11-24T12:23:30
emp_000148,txn_074936,2026-01-01T15:36:33
emp_000513,txn_015125,2025-05-26T15:52:30
emp_000580,txn_070116,2025-05-26T12:21:03
emp_000526,txn_040086,2025-03-13T17:26:44
emp_000309,txn_035031,2025-02-24T13:56:58
emp_000368,txn_048151,2025-01-09T12:05:11
emp_000373,txn_018501,2025-06-26T17:27:36
emp_000066,txn_003291,2025-01-27T09:33:12
emp_000252,txn_006387,2025-05-12T14:03:18
emp_000429,txn_047931,2025-01-20T18:50:53
emp_000281,txn_048122,2025-01-01T12:09:49
emp_000333,txn_046572,2025-12-15T18:30:10
emp_000224,txn_007461,2025-07-30T15:03:16
emp_000139,txn_061724,2025-09-15T11:58:49
emp_000573,txn_036453,2025-04-11T17:48:07
emp_000526,txn_030537,2025-09-15T10:53:39
emp_000412,txn_063845,2025-01-06T13:14:20
emp_000405,txn_041355,2025-09-04T13:32:56
emp_000309,txn_074859,2025-01-27T18:36:35
emp_000292,txn_000075,2025-09-08T14:48:43
emp_000174,txn_070329,2025-03-28T10:43:58
emp_000372,txn_034923,2025-12-31T10:34:47
emp_000573,txn_023487,2025-09-02T16:50:09
emp_000212,txn_016440,2025-07-01T18:20:35
emp_000032,txn_003623,2025-09-26T14:26:04
emp_000058,txn_046000,2025-05-05T18:39:07
emp_000218,txn_077487,2025-01-20T14:36:16
emp_000559,txn_035293,2025-11-26T18:34:14
emp_000554,txn_040106,2025-06-26T16:02:00
emp_000515,txn_055629,2025-12-24T13:42:30
emp_000315,txn_027568,2025-04-18T15:41:53
emp_000174,txn_022907,2025-04-28T10:10:05
emp_000032,txn_007201,2025-03-17T10:27:43
emp_000372,txn_051529,2025-10-06T13:28:55
emp_000515,txn_021594,2025-10-27T10:03:58
emp_000457,txn_040597,2025-01-07T09:43:58
emp_000252,txn_015468,2025-07-25T12:13:15
emp_000373,txn_046018,2025-03-21T09:57:15
emp_000597,txn_027732,2025-09-16T12:58:22
emp_000295,txn_015227,2025-05-19T13:11:21
emp_000480,txn_062130,2025-07-22T13:46:24
emp_000536,txn_055225,2025-09-11T17:12:54
emp_000373,txn_004322,2025-08-27T15:13:29
emp_000341,txn_024897,2025-08-28T11:09:19
emp_000041,txn_059114,2025-10-23T15:29:03
emp_000457,txn_040342,2025-01-21T09:59:55
emp_000252,txn_039572,2025-08-18T18:31:02
emp_000093,txn_058434,2025-03-28T17:00:07
emp_000488,txn_008976,2025-05-05T10:01:18
emp_000121,txn_067104,2025-03-10T10:02:12
emp_000554,txn_049382,2025-11-30T11:39:54
emp_000536,txn_061598,2025-07-21T18:26:43
emp_000457,txn_023944,2025-09-22T14:00:19
emp_000559,txn_067643,2025-08-11T16:45:20
emp_000549,txn_028063,2025-04-10T13:04:22
emp_000381,txn_067777,2025-03-24T15:02:55
emp_000121,txn_073344,2025-09-11T13:22:19
emp_000429,txn_003535,2025-12-29T16:33:07
emp_000457,txn_043824,2025-06-16T18:39:55
emp_000361,txn_034305,2025-12-26T14:55:16
emp_000212,txn_062555,2025-10-21T18:53:03
emp_000524,txn_054635,2025-12-05T17:16:55
emp_000333,txn_015603,2025-02-17T09:55:35
emp_000252,txn_055325,2025-01-23T12:50:45
emp_000430,txn_023368,2025-03-17T17:21:11
emp_000326,txn_058142,2025-09-04T13:43:31
emp_000554,txn_048613,2025-07-20T15:06:39
emp_000295,txn_017593,2025-04-04T10:59:57
emp_000041,txn_067534,2025-09-24T18:15:52
emp_000032,txn_019098,2025-10-06T14:17:48
emp_000218,txn_026518,2025-12-01T13:33:59
emp_000368,txn_039523,2025-01-08T09:08:27
emp_000554,txn_054681,2025-04-28T13:51:20
emp_000174,txn_008681,2025-12-15T12:07:20
emp_000174,txn_069556,2025-11-13T09:31:19
emp_000484,txn_042230,2025-06-04T11:45:35
emp_000246,txn_025128,2025-05-12T13:13:32
emp_000573,txn_029251,2025-11-13T17:01:21
emp_000224,txn_048893,2025-02-20T09:42:06
emp_000539,txn_014680,2025-04-04T11:42:41
emp_000430,txn_013830,2025-09-03T13:10:04
emp_000447,txn_062353,2025-07-07T18:30:40
emp_000559,txn_061466,2025-10-06T12:27:01
emp_000252,txn_031158,2025-06-09T13:09:53
emp_000333,txn_038087,2025-12-25T11:37:28
emp_000597,txn_055006,2025-02-18T11:20:56
emp_000368,txn_070477,2025-01-27T11:05:25
emp_000005,txn_046384,2025-09-01T11:09:29
emp_000526,txn_039819,2025-10-08T14:12:02
emp_000341,txn_045853,2025-04-22T09:41:48
emp_000368,txn_064758,2025-01-28T12:56:10
emp_000005,txn_007669,2025-03-17T16:33:38
emp_000452,txn_048680,2025-11-11T14:41:10
emp_000266,txn_077010,2025-06-04T09:56:43
emp_000139,txn_004340,2025-08-18T15:44:40
emp_000597,txn_046790,2025-07-04T14:02:32
emp_000333,txn_035785,2025-09-22T09:50:31
emp_000594,txn_003672,2025-08-18T13:35:12
emp_000549,txn_056963,2025-07-08T16:38:10
emp_000066,txn_068653,2025-08-18T12:13:38
emp_000326,txn_065408,2025-03-10T11:20:34
emp_000526,txn_068632,2025-03-24T10:42:41
emp_000252,txn_012052,2025-05-26T15:22:59
emp_000484,txn_063186,2025-08-15T13:21:05
emp_000139,txn_023583,2025-02-03T15:26:15
emp_000102,txn_025248,2025-06-02T16:37:53
emp_000524,txn_013953,2025-07-16T11:03:59
emp_000138,txn_043338,2025-02-25T12:58:30
emp_000381,txn_072441,2025-12-26T14:37:06
emp_000066,txn_002215,2025-05-22T16:37:21
emp_000536,txn_074309,2025-05-01T10:36:47
emp_000539,txn_036143,2025-12-08T12:30:20
emp_000372,txn_003917,2025-04-15T12:29:05
emp_000372,txn_029981,2025-10-24T14:53:08
emp_000536,txn_071276,2025-01-03T09:44:27
emp_000571,txn_065568,2025-01-20T11:52:15
emp_000457,txn_009863,2025-01-13T13:28:54
emp_000597,txn_046242,2025-02-26T12:54:15
emp_000246,txn_045319,2025-03-03T16:58:58
emp_000559,txn_077331,2025-12-19T17:29:22
emp_000181,txn_039110,2025-10-23T09:01:31
emp_000066,txn_045620,2025-05-12T16:33:20
emp_000429,txn_028190,2025-12-03T11:17:46
emp_000571,txn_060543,2025-05-05T09:38:55
emp_000138,txn_062029,2025-10-27T12:12:58
emp_000597,txn_002685,2025-02-12T17:37:13
emp_000218,txn_025438,2025-07-22T11:38:41
emp_000212,txn_033270,2025-11-15T14:12:55
emp_000573,txn_055612,2025-08-14T10:35:52
emp_000121,txn_012570,2025-01-05T18:24:23
emp_000381,txn_065045,2025-03-06T16:04:12
emp_000123,txn_008404,2025-07-11T10:13:04
emp_000102,txn_072109,2025-03-13T11:07:19
emp_000513,txn_000964,2025-04-14T09:32:56
emp_000573,txn_041580,2025-04-04T15:23:53
emp_000066,txn_025161,2025-02-12T13:34:50
emp_000373,txn_035495,2025-01-01T09:51:06
emp_000266,txn_038959,2025-10-17T09:19:10
emp_000573,txn_043421,2025-02-17T17:43:02
emp_000484,txn_055609,2025-04-17T13:34:00
emp_000224,txn_065704,2025-02-12T17:14:37
emp_000429,txn_045959,2025-04-07T16:16:34
emp_000266,txn_045821,2025-12-23T14:48:21
emp_000058,txn_047979,2025-03-10T11:25:56
emp_000580,txn_020544,2025-01-02T13:06:05
emp_000405,txn_005451,2025-01-06T16:40:39
emp_000524,txn_047499,2025-08-06T12:29:58
emp_000368,txn_070537,2025-01-20T14:24:43
emp_000181,txn_041095,2025-07-07T10:03:31
emp_000412,txn_041928,2025-10-06T16:20:23
emp_000148,txn_048664,2025-05-09T12:32:13
emp_000295,txn_044777,2025-08-28T17:55:23
emp_000559,txn_013896,2025-09-29T14:11:40
emp_000361,txn_064532,2025-04-04T10:35:33
emp_000309,txn_045192,2025-12-22T09:39:58
emp_000536,txn_056806,2025-07-16T16:21:48
emp_000430,txn_004518,2025-10-30T12:58:13
emp_000536,txn_076071,2025-06-05T16:34:54
emp_000123,txn_052790,2025-05-27T10:36:17
emp_000333,txn_000347,2025-01-13T12:30:36
emp_000526,txn_059652,2025-11-17T12:41:03
emp_000484,txn_072411,2025-04-11T16:46:37
emp_000412,txn_058767,2025-07-24T18:16:41
emp_000513,txn_028018,2025-11-03T18:24:11
emp_000252,txn_033928,2025-06-25T14:50:32
emp_000559,txn_014451,2025-07-24T10:06:17
emp_000447,txn_000737,2025-01-21T15:23:42
emp_000333,txn_024144,2025-03-24T18:08:14
emp_000452,txn_001723,2025-08-13T09:37:42
emp_000381,txn_002146,2025-02-12T17:27:07
emp_000032,txn_072409,2025-01-06T14:31:44
emp_000212,txn_048262,2025-05-12T12:37:25
emp_000373,txn_012414,2025-06-10T09:31:16
emp_000405,txn_024402,2025-06-19T17:20:06
emp_000480,txn_076682,2025-09-17T16:24:12
emp_000573,txn_024631,2025-09-09T16:20:56
emp_000058,txn_059686,2025-04-07T16:10:22
emp_000412,txn_045477,2025-11-10T12:35:13
emp_000429,txn_031610,2025-08-19T12:14:13
emp_000309,txn_017429,2025-10-28T15:46:12
emp_000381,txn_053965,2025-02-03T12:26:11
emp_000058,txn_059022,2025-06-30T15:29:41
emp_000295,txn_070471,2025-08-18T09:48:29
emp_000480,txn_017885,2025-03-27T13:52:11
emp_000594,txn_072510,2025-06-25T12:39:19
emp_000032,txn_003595,2025-12-16T14:28:40
emp_000266,txn_077187,2025-08-25T16:19:15
emp_000580,txn_021529,2025-10-16T16:00:16
emp_000252,txn_061143,2025-01-13T16:44:33
emp_000252,txn_011465,2025-12-23T13:00:49
emp_000148,txn_075744,2025-09-01T15:53:48
emp_000139,txn_034679,2025-04-22T11:43:39
emp_000412,txn_051014,2025-12-10T13:02:14
emp_000405,txn_011668,2025-09-15T14:05:17
emp_000524,txn_072304,2025-07-29T10:16:14
emp_000573,txn_043188,2025-02-26T09:01:28
emp_000594,txn_018781,2025-06-30T12:00:28
emp_000066,txn_036714,2025-11-07T14:57:02
emp_000452,txn_050355,2025-11-05T10:06:43
emp_000526,txn_025781,2025-06-24T15:56:50
emp_000452,txn_033344,2025-08-22T14:37:26
emp_000123,txn_058011,2025-12-01T18:10:21
emp_000594,txn_026907,2025-07-24T13:21:17
emp_000102,txn_000464,2025-11-20T11:55:24
emp_000123,txn_066166,2025-02-24T10:40:54
emp_000333,txn_067749,2025-03-31T14:41:07
emp_000123,txn_043824,2025-08-05T12:25:31
emp_000372,txn_004453,2025-12-08T13:58:04
emp_000341,txn_026564,2025-03-05T12:02:30
emp_000121,txn_014227,2025-10-22T18:06:40
emp_000005,txn_059491,2025-06-09T18:32:16
emp_000405,txn_003543,2025-06-05T17:41:01
emp_000594,txn_048046,2025-11-26T17:00:58
emp_000368,txn_013437,2025-07-23T16:27:48
emp_000580,txn_073669,2025-04-07T11:43:26
emp_000381,txn_024023,2025-02-04T17:01:30
emp_000554,txn_064481,2025-01-28T18:23:16
emp_000412,txn_025494,2025-12-29T10:00:45
emp_000138,txn_049306,2025-05-23T16:07:04
emp_000430,txn_014486,2025-08-15T10:23:52
emp_000484,txn_008723,2025-07-20T12:32:36
emp_000594,txn_004841,2025-12-04T10:05:27
emp_000121,txn_067968,2025-10-20T15:54:04
emp_000571,txn_012754,2025-05-09T16:18:42
emp_000266,txn_025456,2025-09-15T13:13:38
emp_000580,txn_023681,2025-04-11T17:33:31
emp_000292,txn_055693,2025-11-28T16:05:29
emp_000341,txn_003810,2025-12-19T16:10:58
emp_000526,txn_012032,2025-02-03T14:44:09
emp_000559,txn_021004,2025-01-06T12:05:26
emp_000041,txn_039021,2025-02-25T15:20:02
emp_000102,txn_063545,2025-06-09T12:22:13
emp_000292,txn_037252,2025-07-24T13:39:43
emp_000292,txn_039954,2025-11-14T15:52:17
emp_000515,txn_006102,2025-04-02T09:37:38
emp_000032,txn_064688,2025-03-24T16:18:01
emp_000524,txn_020828,2025-02-07T18:35:00
emp_000457,txn_027906,2025-06-27T14:24:38
emp_000246,txn_030282,2025-12-26T16:01:27
emp_000430,txn_000012,2025-10-27T13:41:01
emp_000032,txn_021853,2025-12-08T17:37:33
emp_000368,txn_023856,2025-07-24T11:07:37
emp_000224,txn_070451,2025-05-24T09:06:38
emp_000457,txn_012869,2025-05-02T12:40:52
emp_000315,txn_076185,2025-10-28T12:50:02
emp_000218,txn_073244,2025-05-22T18:21:03
emp_000005,txn_059374,2025-11-17T16:00:06
emp_000430,txn_024764,2025-08-13T11:12:23
emp_000452,txn_053416,2025-08-28T18:22:41
emp_000295,txn_016682,2025-06-09T09:56:22
emp_000281,txn_021562,2025-05-01T17:05:55
emp_000218,txn_055955,2025-02-06T14:11:07
emp_000139,txn_060198,2025-09-26T17:11:04
emp_000281,txn_033711,2025-06-11T13:28:38
emp_000513,txn_018246,2025-01-30T14:41:12
emp_000559,txn_032346,2025-08-07T18:48:16
emp_000326,txn_062821,2025-04-17T09:07:59
emp_000121,txn_038474,2025-10-27T12:39:42
emp_000488,txn_004487,2025-08-18T17:26:55
emp_000405,txn_024868,2025-01-22T15:48:04
emp_000594,txn_068191,2025-09-16T12:31:16
emp_000093,txn_039120,2025-03-24T15:27:43
emp_000373,txn_044596,2025-02-07T15:25:46
emp_000430,txn_055040,2025-09-08T13:28:16
emp_000309,txn_024542,2025-04-21T11:15:36
emp_000554,txn_072245,2025-04-09T15:17:14
emp_000580,txn_030332,2025-08-11T13:38:29
emp_000469,txn_011784,2025-08-01T14:23:12
emp_000123,txn_021497,2025-06-30T18:29:08
emp_000429,txn_030110,2025-06-02T17:56:15
emp_000513,txn_056895,2025-01-29T17:52:21
emp_000281,txn_035167,2025-12-28T10:41:11
emp_000139,txn_070198,2025-11-03T13:50:59
emp_000484,txn_009587,2025-04-11T13:05:11
emp_000138,txn_017673,2025-07-03T17:53:42
emp_000121,txn_014551,2025-12-17T16:35:51
emp_000373,txn_041774,2025-07-08T13:23:44
emp_000139,txn_018739,2025-10-27T15:02:54
emp_000246,txn_074913,2025-08-12T14:39:33
emp_000429,txn_058491,2025-01-29T17:42:19
emp_000405,txn_063335,2025-01-13T17:31:51
emp_000597,txn_035331,2025-12-11T18:02:55
emp_000295,txn_031668,2025-06-27T10:42:18
emp_000295,txn_025901,2025-03-10T11:21:09
emp_000005,txn_024715,2025-10-08T17:25:00
emp_000381,txn_056137,2025-05-08T17:17:39
emp_000372,txn_000182,2025-04-25T09:06:07
emp_000138,txn_009942,2025-05-11T09:58:51
emp_000032,txn_034351,2025-08-13T17:05:50
emp_000484,txn_071281,2025-02-11T14:28:59
emp_000597,txn_001738,2025-09-19T10:34:09
emp_000412,txn_024068,2025-05-02T17:19:48
emp_000212,txn_031905,2025-08-12T13:29:24
emp_000123,txn_062491,2025-06-02T17:33:49
emp_000594,txn_072629,2025-10-01T17:40:00
emp_000559,txn_027214,2025-02-03T16:10:08
emp_000429,txn_018444,2025-05-07T15:20:31
emp_000430,txn_032920,2025-10-15T09:06:57
emp_000361,txn_054839,2025-10-22T15:12:08
emp_000041,txn_025762,2025-01-03T14:56:03
emp_000224,txn_011162,2025-12-27T14:42:00
emp_000148,txn_068535,2025-04-30T14:03:20
emp_000412,txn_072692,2025-06-23T14:32:06
emp_000326,txn_057067,2025-05-09T17:34:25
emp_000412,txn_073778,2025-12-01T16:26:25
emp_000457,txn_006100,2025-07-20T14:41:42
emp_000361,txn_048015,2025-12-09T15:07:09
emp_000326,txn_055573,2025-09-04T10:25:59
emp_000181,txn_005094,2025-01-03T12:01:23
emp_000457,txn_047056,2025-07-14T11:40:51
emp_000361,txn_013821,2025-06-02T12:51:39
emp_000513,txn_066857,2025-07-16T18:24:41
emp_000580,txn_007614,2025-03-03T17:41:28
emp_000148,txn_047344,2025-09-26T09:38:00
emp_000309,txn_011107,2025-08-19T13:37:45
emp_000381,txn_035400,2025-12-22T09:24:05
emp_000447,txn_066244,2025-09-01T15:07:17
emp_000295,txn_052167,2025-01-13T18:09:41
emp_000429,txn_058878,2025-03-26T14:02:45
emp_000066,txn_024591,2025-06-09T17:44:56
emp_000295,txn_029497,2025-05-19T18:19:19
emp_000218,txn_020582,2025-01-23T10:50:35
emp_000447,txn_041047,2025-08-25T10:09:55
emp_000488,txn_060797,2025-12-08T15:48:07
emp_000372,txn_065851,2025-03-17T17:56:46
emp_000041,txn_062424,2025-02-10T17:04:05
emp_000032,txn_018724,2025-10-10T17:03:18
emp_000139,txn_005799,2025-01-29T11:14:57
emp_000212,txn_009983,2025-07-10T17:09:06
emp_000469,txn_075429,2025-12-04T10:02:58
emp_000121,txn_002427,2025-07-28T09:15:32
emp_000484,txn_060466,2025-01-06T09:27:17
emp_000181,txn_062249,2025-12-02T13:26:25
emp_000457,txn_009233,2025-02-17T15:42:45
emp_000381,txn_031966,2025-06-17T10:03:37
emp_000559,txn_036561,2025-08-22T10:43:38
emp_000181,txn_060139,2025-08-05T11:30:43
emp_000102,txn_072130,2025-10-09T13:24:43
emp_000212,txn_053889,2025-03-05T16:18:26
emp_000093,txn_072676,2025-09-23T17:20:20
emp_000309,txn_007478,2025-08-11T16:39:07
emp_000539,txn_004486,2025-09-11T11:02:39
emp_000526,txn_021476,2025-10-29T13:49:45
emp_000139,txn_052430,2025-06-13T11:39:17
emp_000093,txn_047904,2025-11-07T15:24:54
emp_000452,txn_057574,2025-01-06T13:12:36
emp_000536,txn_030070,2025-03-07T14:03:20
emp_000368,txn_007048,2025-12-18T12:29:41
emp_000252,txn_022186,2025-06-23T09:52:08
emp_000412,txn_038778,2025-11-19T16:41:35
