transaction_id,account_id,device_id,ip_id,payment_token_id,merchant_id,amount,currency,txn_type,event_timestamp,ingestion_timestamp
txn_061543,acct_006531,device_007878,ip_004810,token_015928,merchant_000098,34.26,USD,purchase,2025-04-08T04:27:06,2025-04-08T04:27:15
txn_070626,acct_000149,device_003818,ip_006245,token_010356,merchant_001179,82.59,USD,purchase,2025-04-08T04:38:48,2025-04-08T04:42:12
txn_066806,acct_000829,device_005625,ip_004396,token_004434,merchant_001125,45.31,USD,purchase,2025-04-08T04:39:13,2025-04-08T04:40:31
txn_015932,acct_002061,device_005180,ip_006083,token_023608,merchant_000288,8.24,USD,purchase,2025-04-08T04:40:21,2025-04-08T04:42:04
txn_055651,acct_009087,device_003644,ip_002005,token_007260,merchant_001181,43.6,USD,purchase,2025-04-08T04:49:11,2025-04-08T04:52:13
txn_062786,acct_002792,device_008869,ip_004437,token_013314,merchant_001068,10.44,USD,purchase,2025-04-08T04:54:54,2025-04-08T04:57:53
txn_016711,acct_021626,device_011012,ip_001223,token_022163,merchant_001058,18.99,USD,purchase,2025-04-08T05:09:36,2025-04-08T05:10:56
txn_025696,acct_010924,device_010124,ip_003419,token_005056,merchant_000829,82.85,USD,purchase,2025-04-08T05:09:43,2025-04-08T05:11:37
txn_039375,acct_018967,device_005893,ip_008426,token_013633,merchant_000758,18.71,USD,purchase,2025-04-08T05:10:11,2025-04-08T05:12:26
txn_020062,acct_018432,device_008528,ip_001644,token_018698,merchant_001136,15.91,USD,purchase,2025-04-08T05:10:41,2025-04-08T05:11:44
txn_003250,acct_013170,device_011067,ip_001763,token_020318,merchant_000084,10.94,USD,purchase,2025-04-08T05:11:29,2025-04-08T05:14:16
txn_034856,acct_013301,device_007650,ip_004387,token_012766,merchant_001094,3.39,USD,purchase,2025-04-08T05:11:56,2025-04-08T05:14:24
txn_000922,acct_021194,device_006467,ip_008937,token_014156,merchant_000447,227.01,USD,purchase,2025-04-08T05:19:51,2025-04-08T05:23:16
txn_071913,acct_003052,device_007934,ip_001551,token_012014,merchant_000642,11.47,USD,purchase,2025-04-08T05:44:47,2025-04-08T05:44:52
txn_072901,acct_011799,device_000594,ip_002343,token_004499,merchant_000384,138.91,USD,purchase,2025-04-08T05:47:04,2025-04-08T05:48:54
txn_003946,acct_007858,device_004493,ip_006218,token_002669,merchant_000353,6.61,USD,purchase,2025-04-08T05:51:04,2025-04-08T05:53:47
txn_015550,acct_015204,device_008677,ip_005461,token_001482,merchant_000963,13.81,USD,purchase,2025-04-08T05:56:12,2025-04-08T05:59:05
txn_021725,acct_020301,device_011550,ip_002835,token_008614,merchant_001077,25.13,USD,purchase,2025-04-08T05:56:46,2025-04-08T05:59:10
txn_017629,acct_009553,device_001228,ip_005109,token_001936,merchant_000188,17.0,USD,purchase,2025-04-08T06:03:04,2025-04-08T06:05:39
txn_024102,acct_007788,device_002703,ip_003565,token_022334,merchant_001149,5.1,USD,purchase,2025-04-08T06:03:58,2025-04-08T06:04:59
txn_038235,acct_004780,device_005171,ip_005031,token_023050,merchant_000714,76.78,USD,purchase,2025-04-08T06:09:27,2025-04-08T06:10:13
txn_059176,acct_018443,device_002998,ip_008465,token_014702,merchant_000331,14.89,USD,purchase,2025-04-08T06:10:18,2025-04-08T06:10:45
txn_054588,acct_015131,device_002651,ip_004838,token_002876,merchant_000462,62.49,USD,purchase,2025-04-08T06:23:09,2025-04-08T06:25:47
txn_066108,acct_001441,device_006756,ip_006727,token_006702,merchant_000025,17.31,USD,purchase,2025-04-08T06:24:06,2025-04-08T06:25:43
txn_010545,acct_016921,device_009703,ip_008023,token_012262,merchant_000714,17.24,USD,purchase,2025-04-08T06:31:13,2025-04-08T06:32:48
txn_027556,acct_002632,device_006939,ip_001166,token_014361,merchant_000899,98.45,USD,purchase,2025-04-08T06:42:19,2025-04-08T06:42:30
txn_003013,acct_003539,device_011129,ip_002215,token_009430,merchant_000805,29.7,USD,purchase,2025-04-08T06:50:33,2025-04-08T06:52:51
txn_029416,acct_005668,device_011030,ip_005706,token_005929,merchant_000141,4.45,USD,purchase,2025-04-08T06:54:47,2025-04-08T06:55:06
txn_033809,acct_001145,device_004170,ip_002021,token_009910,merchant_000110,4.61,USD,purchase,2025-04-08T06:58:43,2025-04-08T06:59:38
txn_027397,acct_012981,device_011442,ip_001384,token_003885,merchant_000604,4.29,USD,purchase,2025-04-08T06:59:35,2025-04-08T07:03:09
txn_039297,acct_003904,device_004466,ip_000490,token_021812,merchant_000576,137.83,USD,purchase,2025-04-08T07:09:19,2025-04-08T07:10:38
txn_056748,acct_003135,device_007694,ip_009488,token_015727,merchant_000937,19.4,USD,purchase,2025-04-08T07:09:46,2025-04-08T07:11:34
txn_071523,acct_000304,device_002285,ip_007833,token_009777,merchant_000871,87.72,USD,purchase,2025-04-08T07:12:27,2025-04-08T07:13:57
txn_050277,acct_003892,device_011203,ip_009848,token_022185,merchant_000030,42.43,USD,purchase,2025-04-08T07:16:38,2025-04-08T07:19:16
txn_075073,acct_019508,device_003113,ip_009030,token_020507,merchant_000329,11.24,USD,purchase,2025-04-08T07:35:42,2025-04-08T07:38:15
txn_062291,acct_003240,device_000572,ip_007549,token_019710,merchant_000671,97.36,USD,purchase,2025-04-08T07:37:58,2025-04-08T07:39:40
txn_021233,acct_020157,device_010460,ip_000432,token_017970,merchant_000536,12.05,USD,purchase,2025-04-08T07:40:55,2025-04-08T07:42:09
txn_024844,acct_015785,device_009314,ip_006190,token_013772,merchant_000779,39.97,USD,purchase,2025-04-08T07:44:15,2025-04-08T07:47:04
txn_006163,acct_021673,device_003385,ip_001561,token_011853,merchant_000589,34.42,USD,purchase,2025-04-08T07:49:37,2025-04-08T07:51:19
txn_030727,acct_003376,device_001961,ip_001340,token_022684,merchant_000569,23.78,USD,purchase,2025-04-08T07:51:20,2025-04-08T07:52:29
txn_016432,acct_020153,device_007613,ip_007528,token_011804,merchant_000322,21.18,USD,purchase,2025-04-08T08:00:11,2025-04-08T08:00:20
txn_002718,acct_019400,device_011214,ip_008390,token_016507,merchant_000323,20.99,USD,purchase,2025-04-08T08:09:12,2025-04-08T08:09:19
txn_012549,acct_006148,device_000544,ip_003932,token_009433,merchant_001037,11.66,USD,purchase,2025-04-08T08:09:39,2025-04-08T08:10:40
txn_049609,acct_021521,device_001475,ip_004087,token_024187,merchant_000829,35.65,USD,purchase,2025-04-08T08:11:23,2025-04-08T08:14:11
txn_027249,acct_013247,device_006914,ip_006977,token_001244,merchant_000397,60.61,USD,purchase,2025-04-08T08:24:39,2025-04-08T08:25:02
txn_050033,acct_010299,device_010763,ip_000495,token_007094,merchant_000311,57.23,USD,purchase,2025-04-08T08:30:14,2025-04-08T08:33:45
txn_023839,acct_005675,device_003049,ip_006643,token_014028,merchant_001047,10.56,USD,purchase,2025-04-08T08:32:55,2025-04-08T08:34:48
txn_023236,acct_020795,device_003850,ip_000475,token_015185,merchant_000037,5.61,USD,purchase,2025-04-08T08:39:17,2025-04-08T08:42:09
txn_022819,acct_007979,device_002611,ip_007994,token_004266,merchant_000424,17.85,USD,purchase,2025-04-08T08:43:52,2025-04-08T08:45:19
txn_021468,acct_019309,device_007253,ip_008229,token_004054,merchant_000966,15.74,USD,purchase,2025-04-08T08:58:55,2025-04-08T09:01:18
txn_017836,acct_010374,device_001201,ip_006304,token_003195,merchant_001068,27.09,USD,purchase,2025-04-08T09:16:01,2025-04-08T09:16:07
txn_008079,acct_001322,device_002170,ip_008414,token_003607,merchant_000323,12.97,USD,purchase,2025-04-08T09:24:20,2025-04-08T09:25:16
txn_007609,acct_021546,device_011192,ip_007472,token_015782,merchant_001099,9.06,USD,purchase,2025-04-08T09:48:10,2025-04-08T09:49:10
txn_023103,acct_017092,device_007211,ip_005131,token_008944,merchant_000072,15.73,USD,purchase,2025-04-08T09:52:24,2025-04-08T09:52:30
txn_063516,acct_020440,device_004521,ip_003052,token_018711,merchant_000890,179.96,USD,purchase,2025-04-08T10:00:27,2025-04-08T10:04:25
txn_078095,acct_000177,device_000118,ip_004401,token_003282,merchant_000983,145.77,USD,purchase,2025-04-08T10:02:11,2025-04-08T10:05:44
txn_014327,acct_005540,device_005872,ip_005642,token_000884,merchant_000744,37.45,USD,purchase,2025-04-08T10:02:45,2025-04-08T10:05:23
txn_078804,acct_000025,device_000719,ip_008013,token_016165,merchant_000753,159.51,USD,purchase,2025-04-08T10:14:08,2025-04-08T10:15:19
txn_052666,acct_008158,device_008449,ip_006579,token_003414,merchant_000760,7.64,USD,purchase,2025-04-08T10:26:13,2025-04-08T10:29:22
txn_012289,acct_016129,device_011655,ip_006653,token_005954,merchant_000654,3.13,USD,purchase,2025-04-08T10:31:16,2025-04-08T10:34:56
txn_020538,acct_003855,device_000781,ip_004888,token_007688,merchant_000245,9.87,USD,purchase,2025-04-08T10:42:51,2025-04-08T10:42:52
txn_071898,acct_004712,device_010883,ip_007539,token_013597,merchant_000140,20.4,USD,purchase,2025-04-08T10:45:19,2025-04-08T10:46:10
txn_079475,acct_000300,device_006949,ip_002358,token_015508,merchant_000832,8.02,USD,purchase,2025-04-08T11:00:49,2025-04-08T11:01:42
txn_077342,acct_000575,device_000310,ip_001414,token_007188,merchant_000463,3.74,USD,purchase,2025-04-08T11:03:00,2025-04-08T11:05:20
txn_006486,acct_006104,device_010514,ip_009467,token_021124,merchant_000014,-15.02,USD,refund,2025-04-08T11:06:48,2025-04-08T11:07:09
txn_071802,acct_005407,device_007128,ip_001406,token_001403,merchant_000623,18.51,USD,purchase,2025-04-08T11:08:19,2025-04-08T11:09:48
txn_059954,acct_005923,device_010834,ip_004811,token_011866,merchant_000135,32.86,USD,purchase,2025-04-08T11:08:37,2025-04-08T11:12:35
txn_062322,acct_003049,device_001310,ip_003253,token_008938,merchant_000879,15.31,USD,purchase,2025-04-08T11:11:32,2025-04-08T11:12:59
txn_033903,acct_020905,device_009969,ip_009560,token_019814,merchant_000431,10.16,USD,purchase,2025-04-08T11:15:25,2025-04-08T11:18:42
txn_074470,acct_009722,device_005961,ip_005618,token_009233,merchant_000643,1.75,USD,purchase,2025-04-08T11:15:34,2025-04-08T11:16:23
txn_019530,acct_013235,device_009002,ip_007505,token_004000,merchant_000941,14.97,USD,purchase,2025-04-08T11:30:26,2025-04-08T11:31:57
txn_045702,acct_006261,device_010493,ip_003142,token_012342,merchant_000135,19.25,USD,purchase,2025-04-08T11:37:07,2025-04-08T11:39:45
txn_004446,acct_014081,device_008637,ip_004269,token_021962,merchant_001057,30.5,USD,purchase,2025-04-08T11:53:19,2025-04-08T11:57:08
txn_032156,acct_019924,device_004028,ip_004726,token_019651,merchant_000022,12.43,USD,purchase,2025-04-08T11:53:52,2025-04-08T11:56:14
txn_064306,acct_009898,device_005283,ip_007821,token_000802,merchant_000415,5.1,USD,purchase,2025-04-08T12:03:56,2025-04-08T12:06:24
txn_012630,acct_020235,device_005511,ip_001162,token_000437,merchant_000441,24.34,USD,purchase,2025-04-08T12:28:37,2025-04-08T12:28:54
txn_052140,acct_008282,device_006574,ip_002860,token_014771,merchant_000774,42.53,USD,purchase,2025-04-08T12:29:49,2025-04-08T12:33:37
txn_003221,acct_016312,device_003479,ip_007064,token_008741,merchant_000248,36.94,USD,purchase,2025-04-08T12:36:38,2025-04-08T12:37:51
txn_055423,acct_019696,device_001149,ip_007525,token_000657,merchant_000201,12.07,USD,purchase,2025-04-08T12:37:35,2025-04-08T12:38:19
txn_077434,acct_019595,device_005828,ip_005404,token_014670,merchant_000403,14.47,USD,purchase,2025-04-08T12:42:33,2025-04-08T12:44:58
txn_048375,acct_007538,device_002410,ip_005959,token_010705,merchant_001067,38.69,USD,purchase,2025-04-08T12:54:24,2025-04-08T12:54:37
txn_032534,acct_010300,device_007976,ip_004334,token_013458,merchant_000617,12.13,USD,purchase,2025-04-08T13:02:25,2025-04-08T13:05:55
txn_077256,acct_013419,device_001607,ip_006055,token_001593,merchant_000228,22.05,USD,purchase,2025-04-08T13:11:20,2025-04-08T13:14:28
txn_054029,acct_008446,device_002996,ip_006088,token_020391,merchant_000933,7.85,USD,purchase,2025-04-08T13:13:11,2025-04-08T13:16:59
txn_055869,acct_009327,device_011180,ip_008175,token_008291,merchant_000995,13.57,USD,purchase,2025-04-08T13:20:44,2025-04-08T13:22:31
txn_051436,acct_014734,device_006289,ip_002070,token_011190,merchant_000366,311.77,USD,purchase,2025-04-08T13:29:06,2025-04-08T13:31:29
txn_008728,acct_015685,device_004428,ip_009435,token_021370,merchant_001003,6.25,USD,purchase,2025-04-08T13:34:20,2025-04-08T13:35:04
txn_040035,acct_006411,device_007311,ip_005947,token_003558,merchant_000844,12.55,USD,purchase,2025-04-08T13:40:15,2025-04-08T13:40:51
txn_019966,acct_011050,device_001734,ip_005466,token_006858,merchant_000144,30.35,USD,purchase,2025-04-08T13:43:57,2025-04-08T13:47:20
txn_006212,acct_014786,device_005432,ip_003623,token_022764,merchant_000538,104.52,USD,purchase,2025-04-08T13:45:27,2025-04-08T13:45:55
txn_007433,acct_013150,device_006310,ip_004688,token_005425,merchant_000433,12.77,USD,purchase,2025-04-08T13:52:04,2025-04-08T13:54:30
txn_011014,acct_018095,device_003806,ip_005379,token_004404,merchant_000714,26.33,USD,purchase,2025-04-08T13:56:28,2025-04-08T13:57:51
txn_068810,acct_020187,device_003995,ip_001580,token_022086,merchant_001054,6.61,USD,purchase,2025-04-08T13:56:53,2025-04-08T13:58:09
txn_041726,acct_010048,device_002039,ip_008093,token_023391,merchant_000813,14.11,USD,purchase,2025-04-08T14:13:30,2025-04-08T14:13:35
txn_044420,acct_014400,device_001836,ip_005751,token_001228,merchant_001003,40.44,USD,purchase,2025-04-08T14:28:56,2025-04-08T14:32:22
txn_016777,acct_006869,device_010913,ip_005049,token_003762,merchant_001122,12.74,USD,purchase,2025-04-08T14:29:16,2025-04-08T14:30:02
txn_082144,acct_001394,device_000587,ip_000231,token_010959,merchant_000881,5.51,USD,purchase,2025-04-08T14:36:00,2025-04-08T14:36:35
txn_082145,acct_001163,device_000587,ip_000231,token_015556,merchant_000819,4.24,USD,purchase,2025-04-08T14:36:02,2025-04-08T14:38:27
txn_082146,acct_001244,device_000587,ip_000231,token_006344,merchant_000283,6.37,USD,purchase,2025-04-08T14:36:04,2025-04-08T14:39:05
txn_082147,acct_001391,device_000587,ip_000231,token_013730,merchant_000708,13.94,USD,purchase,2025-04-08T14:36:06,2025-04-08T14:37:53
txn_082148,acct_001253,device_000587,ip_000231,token_008147,merchant_000303,5.74,USD,purchase,2025-04-08T14:36:08,2025-04-08T14:39:03
txn_082149,acct_001225,device_000587,ip_000231,token_001468,merchant_000989,2.11,USD,purchase,2025-04-08T14:36:10,2025-04-08T14:39:01
txn_082150,acct_001235,device_000587,ip_000231,token_011835,merchant_000540,3.95,USD,purchase,2025-04-08T14:36:12,2025-04-08T14:39:53
txn_082151,acct_001116,device_000587,ip_000231,token_009233,merchant_000523,13.62,USD,purchase,2025-04-08T14:36:14,2025-04-08T14:37:31
txn_082152,acct_001122,device_000587,ip_000231,token_020695,merchant_000792,14.02,USD,purchase,2025-04-08T14:36:16,2025-04-08T14:38:40
txn_082153,acct_001324,device_000587,ip_000231,token_001283,merchant_001038,4.66,USD,purchase,2025-04-08T14:36:18,2025-04-08T14:38:57
txn_082154,acct_001281,device_000587,ip_000231,token_008848,merchant_000840,12.98,USD,purchase,2025-04-08T14:36:20,2025-04-08T14:38:28
txn_082155,acct_001153,device_000587,ip_000231,token_015017,merchant_000292,6.7,USD,purchase,2025-04-08T14:36:22,2025-04-08T14:40:07
txn_017857,acct_007795,device_008555,ip_007326,token_006339,merchant_000130,1001.9,USD,purchase,2025-04-08T14:37:00,2025-04-08T14:39:07
txn_021143,acct_005069,device_008703,ip_008111,token_023800,merchant_000879,2.52,USD,purchase,2025-04-08T14:50:17,2025-04-08T14:51:00
txn_020629,acct_012874,device_007535,ip_003860,token_016761,merchant_001090,20.69,USD,purchase,2025-04-08T14:52:25,2025-04-08T14:52:48
txn_031599,acct_009465,device_008917,ip_006550,token_018120,merchant_000953,32.72,USD,purchase,2025-04-08T15:12:41,2025-04-08T15:16:00
txn_027368,acct_008870,device_001374,ip_004001,token_006326,merchant_000861,67.88,USD,purchase,2025-04-08T15:13:24,2025-04-08T15:13:46
txn_070310,acct_018854,device_002315,ip_001890,token_002625,merchant_000991,16.86,USD,purchase,2025-04-08T15:13:45,2025-04-08T15:17:09
txn_024764,acct_003736,device_008577,ip_007650,token_014044,merchant_000196,42.64,USD,purchase,2025-04-08T15:25:52,2025-04-08T15:27:06
txn_078939,acct_000162,device_010561,ip_003098,token_002592,merchant_000140,87.68,USD,purchase,2025-04-08T15:46:25,2025-04-08T15:46:42
txn_030548,acct_000138,device_001911,ip_001060,token_013557,merchant_000615,10.42,USD,purchase,2025-04-08T15:48:08,2025-04-08T15:50:42
txn_001771,acct_003078,device_003803,ip_004737,token_004636,merchant_000209,232.23,USD,purchase,2025-04-08T15:53:49,2025-04-08T15:55:41
txn_046913,acct_015172,device_003695,ip_000535,token_011807,merchant_000150,28.62,USD,purchase,2025-04-08T16:05:32,2025-04-08T16:07:22
txn_072542,acct_013041,device_001067,ip_008083,token_020333,merchant_000618,5.6,USD,purchase,2025-04-08T16:05:47,2025-04-08T16:09:13
txn_068446,acct_013468,device_000616,ip_007961,token_003987,merchant_001066,176.18,USD,purchase,2025-04-08T16:13:01,2025-04-08T16:16:16
txn_078674,acct_000011,device_000112,ip_008608,token_016143,merchant_000641,144.83,USD,purchase,2025-04-08T16:18:49,2025-04-08T16:21:53
txn_002075,acct_021145,device_010344,ip_002614,token_012713,merchant_000415,5.87,USD,purchase,2025-04-08T16:23:25,2025-04-08T16:25:16
txn_050421,acct_000344,device_011003,ip_003496,token_020453,merchant_000020,57.47,USD,purchase,2025-04-08T16:28:05,2025-04-08T16:28:18
txn_055329,acct_002370,device_011522,ip_000281,token_022397,merchant_000931,34.4,USD,purchase,2025-04-08T16:28:44,2025-04-08T16:32:21
txn_055537,acct_013288,device_000784,ip_005001,token_013575,merchant_000889,10.19,USD,purchase,2025-04-08T16:28:48,2025-04-08T16:29:22
txn_024540,acct_014617,device_006554,ip_004150,token_001248,merchant_000532,12.19,USD,purchase,2025-04-08T16:28:59,2025-04-08T16:31:41
txn_013086,acct_017520,device_005091,ip_008513,token_015897,merchant_000193,8.22,USD,purchase,2025-04-08T16:41:54,2025-04-08T16:44:53
txn_006981,acct_018728,device_005922,ip_001100,token_018619,merchant_000277,86.12,USD,purchase,2025-04-08T16:48:02,2025-04-08T16:48:29
txn_013198,acct_016459,device_010159,ip_005849,token_002461,merchant_000771,2.42,USD,purchase,2025-04-08T16:52:27,2025-04-08T16:53:04
txn_076694,acct_002726,device_009055,ip_007412,token_006626,merchant_001132,10.31,USD,purchase,2025-04-08T17:09:15,2025-04-08T17:13:05
txn_020652,acct_003825,device_008883,ip_007522,token_017708,merchant_000024,30.22,USD,purchase,2025-04-08T17:17:21,2025-04-08T17:19:55
txn_005300,acct_012469,device_007386,ip_005997,token_007843,merchant_000418,53.96,USD,purchase,2025-04-08T17:18:00,2025-04-08T17:18:15
txn_054894,acct_006822,device_007665,ip_002290,token_012128,merchant_000867,2.84,USD,purchase,2025-04-08T17:34:33,2025-04-08T17:35:37
txn_037545,acct_010708,device_001259,ip_005358,token_010869,merchant_000965,33.95,USD,purchase,2025-04-08T17:43:55,2025-04-08T17:44:50
txn_076386,acct_001566,device_007415,ip_004331,token_018111,merchant_000422,14.69,USD,purchase,2025-04-08T18:02:06,2025-04-08T18:04:05
txn_041052,acct_012384,device_001678,ip_006663,token_022588,merchant_000161,34.28,USD,purchase,2025-04-08T18:02:50,2025-04-08T18:03:04
txn_053944,acct_009012,device_001970,ip_008609,token_013015,merchant_000202,38.42,USD,purchase,2025-04-08T18:05:17,2025-04-08T18:05:35
txn_061348,acct_000384,device_007162,ip_003590,token_022150,merchant_000103,36.0,USD,purchase,2025-04-08T18:07:45,2025-04-08T18:07:56
txn_010116,acct_019568,device_008289,ip_004815,token_013962,merchant_000865,15.07,USD,purchase,2025-04-08T18:08:14,2025-04-08T18:10:03
txn_005187,acct_020977,device_004650,ip_003764,token_017144,merchant_000693,24.13,USD,purchase,2025-04-08T18:10:43,2025-04-08T18:13:29
txn_049822,acct_018178,device_009852,ip_003695,token_002939,merchant_000234,57.0,USD,purchase,2025-04-08T18:17:11,2025-04-08T18:18:17
txn_077343,acct_000536,device_005911,ip_006839,token_007182,merchant_000080,30.45,USD,purchase,2025-04-08T18:17:40,2025-04-08T18:21:26
txn_071102,acct_011994,device_008200,ip_004311,token_009638,merchant_000137,95.35,USD,purchase,2025-04-08T18:24:23,2025-04-08T18:25:39
txn_004970,acct_014422,device_009836,ip_007132,token_003441,merchant_000316,251.54,USD,purchase,2025-04-08T18:25:12,2025-04-08T18:25:56
txn_044384,acct_014304,device_005360,ip_006631,token_008421,merchant_000731,4.3,USD,purchase,2025-04-08T18:28:15,2025-04-08T18:31:44
txn_033188,acct_016741,device_001916,ip_009116,token_021698,merchant_000995,11.2,USD,purchase,2025-04-08T18:30:50,2025-04-08T18:33:24
txn_013911,acct_000786,device_006064,ip_009653,token_003609,merchant_000675,27.05,USD,purchase,2025-04-08T18:35:00,2025-04-08T18:37:35
txn_075074,acct_019508,device_003113,ip_009030,token_020507,merchant_000329,-11.24,USD,refund,2025-04-08T18:35:42,2025-04-08T18:38:53
txn_049170,acct_000964,device_002536,ip_000021,token_008299,merchant_000625,4.28,USD,purchase,2025-04-08T18:58:11,2025-04-08T19:01:55
txn_058061,acct_019494,device_003650,ip_006110,token_018869,merchant_000270,19.45,USD,purchase,2025-04-08T19:01:12,2025-04-08T19:04:59
txn_000615,acct_010771,device_000033,ip_002796,token_009647,merchant_000291,34.14,USD,purchase,2025-04-08T19:14:27,2025-04-08T19:15:23
txn_008420,acct_007676,device_010174,ip_006876,token_012250,merchant_000724,25.68,USD,purchase,2025-04-08T19:17:13,2025-04-08T19:18:26
txn_068473,acct_002863,device_006040,ip_009363,token_003830,merchant_000334,5.58,USD,purchase,2025-04-08T19:24:03,2025-04-08T19:27:52
txn_072551,acct_012465,device_011433,ip_004679,token_000034,merchant_000091,152.83,USD,purchase,2025-04-08T19:26:38,2025-04-08T19:26:43
txn_004192,acct_010747,device_003132,ip_002934,token_008384,merchant_000633,40.71,USD,purchase,2025-04-08T19:32:34,2025-04-08T19:35:42
txn_025335,acct_021837,device_008140,ip_009689,token_002708,merchant_000755,14.75,USD,purchase,2025-04-08T19:47:24,2025-04-08T19:49:23
txn_034470,acct_006780,device_009928,ip_004204,token_005782,merchant_000667,10.98,USD,purchase,2025-04-08T19:54:32,2025-04-08T19:57:53
txn_047347,acct_017778,device_003999,ip_008767,token_003445,merchant_000760,16.45,USD,purchase,2025-04-08T20:01:11,2025-04-08T20:01:38
txn_038781,acct_015824,device_008487,ip_000984,token_015562,merchant_000369,14.83,USD,purchase,2025-04-08T20:33:40,2025-04-08T20:35:05
txn_068463,acct_021610,device_002792,ip_008648,token_006407,merchant_000497,9.83,USD,purchase,2025-04-08T20:35:31,2025-04-08T20:37:43
txn_030780,acct_017483,device_009431,ip_006123,token_001771,merchant_001160,47.56,USD,purchase,2025-04-08T20:37:39,2025-04-08T20:38:17
txn_065545,acct_020597,device_002162,ip_002888,token_019230,merchant_000859,52.39,USD,purchase,2025-04-08T20:37:47,2025-04-08T20:40:05
txn_015274,acct_001086,device_011454,ip_007061,token_015203,merchant_000738,58.71,USD,purchase,2025-04-08T20:54:42,2025-04-08T20:58:37
txn_002220,acct_016655,device_004613,ip_001690,token_004667,merchant_000780,60.48,USD,purchase,2025-04-08T21:09:42,2025-04-08T21:13:31
txn_010236,acct_002421,device_004806,ip_001701,token_005436,merchant_000130,87.42,USD,purchase,2025-04-08T21:12:03,2025-04-08T21:15:03
txn_015980,acct_005389,device_001087,ip_007406,token_007269,merchant_000903,9.92,USD,purchase,2025-04-08T21:30:42,2025-04-08T21:31:22
txn_016087,acct_012970,device_011122,ip_000462,token_009178,merchant_001136,134.24,USD,purchase,2025-04-08T21:31:10,2025-04-08T21:34:07
txn_006507,acct_000476,device_001538,ip_006416,token_020745,merchant_000971,5.26,USD,purchase,2025-04-08T21:43:02,2025-04-08T21:44:54
txn_013095,acct_017208,device_002787,ip_006518,token_001624,merchant_001063,91.34,USD,purchase,2025-04-08T21:46:28,2025-04-08T21:46:59
txn_024681,acct_009639,device_006624,ip_007832,token_002141,merchant_001086,35.1,USD,purchase,2025-04-08T21:49:23,2025-04-08T21:52:59
txn_050298,acct_006962,device_007844,ip_006409,token_006198,merchant_001150,10.02,USD,purchase,2025-04-08T21:55:58,2025-04-08T21:57:16
txn_062672,acct_003139,device_001063,ip_002039,token_012040,merchant_001155,12.09,USD,purchase,2025-04-08T22:08:57,2025-04-08T22:10:13
txn_001789,acct_015134,device_000026,ip_000665,token_019436,merchant_000933,29.03,USD,purchase,2025-04-08T22:10:25,2025-04-08T22:13:46
txn_027645,acct_001735,device_003664,ip_008646,token_000218,merchant_000353,12.18,USD,purchase,2025-04-08T22:19:02,2025-04-08T22:19:14
txn_012724,acct_020876,device_003233,ip_005151,token_019906,merchant_000524,101.89,USD,purchase,2025-04-08T22:27:49,2025-04-08T22:30:45
txn_009851,acct_000804,device_003026,ip_006669,token_007442,merchant_000175,31.28,USD,purchase,2025-04-08T22:35:30,2025-04-08T22:36:22
txn_043311,acct_016571,device_002032,ip_007073,token_007830,merchant_000770,86.22,USD,purchase,2025-04-08T22:35:56,2025-04-08T22:36:27
txn_067545,acct_017590,device_002399,ip_000275,token_015852,merchant_001021,8.38,USD,purchase,2025-04-08T22:46:08,2025-04-08T22:48:13
txn_045214,acct_013987,device_001583,ip_001842,token_023048,merchant_000506,9.94,USD,purchase,2025-04-08T23:01:23,2025-04-08T23:04:54
txn_071887,acct_011132,device_005090,ip_002421,token_014526,merchant_000718,61.11,USD,purchase,2025-04-08T23:04:29,2025-04-08T23:04:42
txn_033007,acct_016080,device_011629,ip_009398,token_019446,merchant_000273,8.11,USD,purchase,2025-04-08T23:15:08,2025-04-08T23:16:37
txn_052212,acct_008689,device_009517,ip_007491,token_014923,merchant_000498,13.02,USD,purchase,2025-04-08T23:16:58,2025-04-08T23:18:10
txn_026084,acct_000757,device_008901,ip_001570,token_007693,merchant_000935,321.67,USD,purchase,2025-04-08T23:17:34,2025-04-08T23:21:16
txn_075038,acct_012065,device_000104,ip_000456,token_002564,merchant_001180,184.46,USD,purchase,2025-04-08T23:21:02,2025-04-08T23:24:14
txn_040726,acct_017768,device_002552,ip_007753,token_020154,merchant_000575,59.59,USD,purchase,2025-04-08T23:29:58,2025-04-08T23:30:54
txn_001725,acct_021749,device_008375,ip_007358,token_001089,merchant_000291,17.2,USD,purchase,2025-04-08T23:31:22,2025-04-08T23:34:19
txn_024035,acct_005100,device_008603,ip_006863,token_018548,merchant_000417,28.97,USD,purchase,2025-04-08T23:46:39,2025-04-08T23:47:33
txn_026440,acct_017257,device_002987,ip_003552,token_022626,merchant_000986,19.15,USD,purchase,2025-04-08T23:50:45,2025-04-08T23:53:08
txn_034394,acct_004921,device_005303,ip_002084,token_023295,merchant_000253,20.18,USD,purchase,2025-04-08T23:58:50,2025-04-09T00:02:46
txn_060324,acct_018278,device_009350,ip_007598,token_001167,merchant_000801,3.73,USD,purchase,2025-04-09T00:02:28,2025-04-09T00:03:46
txn_031993,acct_001538,device_003676,ip_007788,token_013529,merchant_000733,6.54,USD,purchase,2025-04-09T00:06:13,2025-04-09T00:06:52
txn_035187,acct_000253,device_011454,ip_006961,token_018529,merchant_000974,9.62,USD,purchase,2025-04-09T00:07:29,2025-04-09T00:08:07
