account_id,merchant_id,edge_timestamp
acct_000980,merchant_000055,2025-10-10T05:24:25
acct_000848,merchant_000050,2025-06-12T14:11:26
acct_001080,merchant_000031,2025-05-21T11:22:34
acct_000863,merchant_000008,2025-10-18T02:30:05
acct_000152,merchant_000021,2025-01-12T17:21:05
acct_000287,merchant_000061,2025-06-09T19:40:03
acct_000066,merchant_000002,2025-06-03T22:37:44
acct_000322,merchant_000049,2025-02-18T14:19:38
acct_000642,merchant_000022,2025-01-22T05:34:36
acct_000688,merchant_000021,2025-07-30T07:46:43
acct_000067,merchant_000073,2025-08-08T08:17:16
acct_001025,merchant_000046,2025-02-20T07:11:05
acct_000049,merchant_000005,2025-04-23T16:06:31
acct_000289,merchant_000067,2025-10-11T00:10:07
acct_000883,merchant_000031,2025-03-23T02:20:57
acct_000179,merchant_000041,2025-03-07T21:52:58
acct_000906,merchant_000073,2025-07-09T14:54:13
acct_000643,merchant_000065,2025-06-24T19:09:50
acct_000770,merchant_000010,2025-03-28T14:59:19
acct_000222,merchant_000026,2025-06-05T22:26:31
acct_000319,merchant_000041,2025-08-09T16:04:08
acct_000867,merchant_000011,2025-02-25T01:05:34
acct_000532,merchant_000012,2025-12-14T13:35:59
acct_001097,merchant_000046,2025-12-21T10:01:41
acct_000297,merchant_000002,2025-02-28T10:49:12
acct_000200,merchant_000054,2025-09-28T11:20:52
acct_000030,merchant_000003,2025-04-28T06:19:35
acct_001111,merchant_000015,2025-12-26T18:11:49
acct_000896,merchant_000012,2025-11-09T23:54:10
acct_000434,merchant_000071,2025-05-28T23:55:17
acct_000459,merchant_000034,2025-04-30T09:08:41
acct_001063,merchant_000074,2025-06-17T00:04:26
acct_000356,merchant_000067,2025-03-03T12:48:06
acct_000533,merchant_000027,2025-02-06T05:11:39
acct_000162,merchant_000059,2025-09-04T09:37:30
acct_000775,merchant_000036,2025-02-02T05:16:28
acct_000370,merchant_000047,2025-12-21T11:09:31
acct_000431,merchant_000058,2025-11-11T00:13:24
acct_000711,merchant_000001,2025-03-03T12:17:08
acct_000443,merchant_000004,2025-05-08T04:53:29
acct_000957,merchant_000052,2025-12-25T04:54:26
acct_000639,merchant_000063,2025-06-18T08:14:55
acct_000723,merchant_000058,2025-03-06T22:52:26
acct_000661,merchant_000046,2025-04-06T06:31:51
acct_000659,merchant_000050,2025-04-21T03:28:35
acct_000892,merchant_000026,2025-03-18T13:19:18
acct_000670,merchant_000003,2025-04-21T16:44:11
acct_000081,merchant_000009,2025-07-02T11:43:24
acct_000612,merchant_000048,2025-12-31T04:01:56
acct_000893,merchant_000025,2025-10-09T05:10:29
acct_000227,merchant_000010,2025-04-13T10:06:54
acct_000246,merchant_000075,2025-12-11T18:52:51
acct_000660,merchant_000034,2025-10-25T13:31:12
acct_001013,merchant_000028,2025-07-01T19:28:40
acct_000930,merchant_000014,2025-12-22T00:15:54
acct_000630,merchant_000014,2025-10-17T08:08:44
acct_000173,merchant_000020,2025-06-04T03:38:13
acct_000866,merchant_000052,2025-03-10T14:27:06
acct_000450,merchant_000074,2025-04-14T08:57:39
acct_000550,merchant_000027,2025-05-16T00:10:31
acct_000977,merchant_000022,2025-05-03T09:03:40
acct_000043,merchant_000022,2025-09-21T18:37:48
acct_000596,merchant_000022,2025-10-21T05:02:23
acct_000940,merchant_000039,2025-10-03T19:08:39
acct_000043,merchant_000019,2025-05-19T17:17:35
acct_000774,merchant_000070,2025-12-16T05:21:02
acct_000566,merchant_000075,2025-07-21T23:28:32
acct_001022,merchant_000067,2025-04-23T12:57:42
acct_000580,merchant_000040,2025-01-02T23:26:40
acct_001029,merchant_000035,2025-02-25T09:32:26
acct_000866,merchant_000034,2025-12-24T08:49:51
acct_000278,merchant_000039,2025-04-29T10:46:10
acct_000197,merchant_000041,2025-07-15T15:53:51
acct_001049,merchant_000073,2025-12-07T21:44:16
acct_001061,merchant_000011,2025-01-22T05:46:24
acct_001047,merchant_000067,2025-02-25T23:35:35
acct_000014,merchant_000015,2025-01-27T01:48:33
acct_000991,merchant_000070,2025-04-12T01:54:23
acct_000411,merchant_000038,2025-09-17T05:52:55
acct_000854,merchant_000037,2025-06-27T12:18:56
acct_000286,merchant_000036,2025-01-04T13:00:18
acct_001051,merchant_000046,2025-09-12T17:44:32
acct_000807,merchant_000049,2025-07-03T05:03:00
acct_000713,merchant_000004,2025-11-27T21:30:22
acct_000485,merchant_000050,2025-10-21T12:41:45
acct_000061,merchant_000058,2025-05-27T15:45:24
acct_000413,merchant_000025,2025-02-03T09:44:55
acct_000836,merchant_000044,2025-03-13T23:09:42
acct_000283,merchant_000049,2025-12-06T10:03:18
acct_000594,merchant_000009,2025-12-05T19:45:13
acct_000228,merchant_000004,2025-01-13T12:49:20
acct_000676,merchant_000010,2025-11-09T21:18:53
acct_000166,merchant_000035,2025-10-08T21:55:19
acct_000107,merchant_000017,2025-06-16T21:16:05
acct_000119,merchant_000076,2025-01-04T21:40:10
acct_000579,merchant_000078,2025-09-12T10:59:24
acct_001014,merchant_000057,2025-10-04T22:53:21
acct_001109,merchant_000045,2025-12-16T16:34:22
acct_000625,merchant_000048,2025-10-09T12:39:28
acct_000174,merchant_000064,2025-01-08T07:40:49
acct_000625,merchant_000004,2025-12-20T10:19:05
acct_000889,merchant_000014,2025-08-03T21:04:31
acct_001063,merchant_000060,2025-10-17T13:48:40
acct_000809,merchant_000047,2025-04-15T08:54:24
acct_000542,merchant_000003,2025-06-20T20:15:06
acct_000644,merchant_000034,2025-10-25T11:25:17
acct_000102,merchant_000024,2025-09-23T19:27:21
acct_000528,merchant_000070,2025-10-06T23:13:16
acct_000668,merchant_000010,2025-09-07T06:49:14
acct_000768,merchant_000080,2025-01-13T02:24:29
acct_000067,merchant_000010,2025-12-30T07:39:30
acct_001066,merchant_000025,2025-11-21T16:10:05
acct_000237,merchant_000047,2025-01-31T22:45:55
acct_000257,merchant_000075,2025-09-16T14:39:45
acct_000304,merchant_000024,2025-12-07T08:41:35
acct_000070,merchant_000010,2025-02-21T09:51:00
acct_000601,merchant_000076,2025-08-25T10:01:50
acct_000376,merchant_000001,2025-08-19T12:19:03
acct_000199,merchant_000044,2025-01-19T18:04:34
acct_000366,merchant_000056,2025-07-21T14:41:19
acct_000591,merchant_000030,2025-09-16T19:36:41
acct_000053,merchant_000074,2025-06-15T15:17:31
acct_000539,merchant_000036,2025-10-12T03:19:14
acct_001051,merchant_000005,2025-06-18T07:22:20
acct_000504,merchant_000029,2025-09-19T12:03:17
acct_000182,merchant_000001,2025-06-18T16:08:40
acct_000481,merchant_000024,2025-12-07T22:31:28
acct_000606,merchant_000037,2025-06-12T22:53:59
acct_000712,merchant_000062,2025-11-23T06:29:37
acct_000838,merchant_000034,2025-09-20T03:21:14
acct_000696,merchant_000053,2025-03-27T22:45:32
acct_000044,merchant_000046,2025-10-25T19:29:09
acct_000811,merchant_000048,2025-05-09T17:49:25
acct_001028,merchant_000006,2025-03-02T22:50:17
acct_000553,merchant_000065,2025-10-08T10:34:47
acct_000802,merchant_000042,2025-06-15T02:42:37
acct_000772,merchant_000029,2025-06-07T19:16:36
acct_000807,merchant_000014,2025-06-25T15:27:54
acct_000172,merchant_000027,2025-12-02T20:46:42
acct_000477,merchant_000033,2025-06-09T22:48:00
acct_000429,merchant_000070,2025-07-14T02:37:04
acct_000159,merchant_000021,2025-07-21T22:10:58
acct_001075,merchant_000054,2025-06-05T02:43:50
acct_000419,merchant_000061,2025-06-29T18:21:21
acct_000021,merchant_000020,2025-07-02T17:19:00
acct_000321,merchant_000029,2025-05-14T23:14:11
acct_000522,merchant_000010,2025-08-19T03:47:49
acct_000785,merchant_000078,2025-04-18T16:02:26
acct_000301,merchant_000001,2025-05-06T13:43:38
acct_000790,merchant_000067,2025-05-04T02:23:32
acct_000905,merchant_000016,2025-08-05T16:03:08
acct_000869,merchant_000025,2025-05-29T12:45:41
acct_000193,merchant_000065,2025-12-24T21:35:55
acct_000063,merchant_000063,2025-03-09T11:39:46
acct_000314,merchant_000011,2025-06-12T22:41:59
acct_000398,merchant_000022,2025-12-18T17:57:59
acct_001028,merchant_000011,2025-03-09T00:36:39
acct_000007,merchant_000045,2025-02-15T17:10:45
acct_000177,merchant_000003,2025-10-25T18:22:20
acct_000392,merchant_000049,2025-10-02T03:35:42
acct_000605,merchant_000034,2025-02-05T21:20:34
acct_000350,merchant_000050,2025-03-02T11:16:06
acct_001032,merchant_000012,2025-07-19T08:02:45
acct_000662,merchant_000076,2025-12-17T00:29:27
acct_000384,merchant_000060,2025-08-01T08:20:28
acct_000765,merchant_000039,2025-01-16T14:01:44
acct_000341,merchant_000068,2025-03-19T01:48:04
acct_000290,merchant_000022,2025-06-28T20:59:19
acct_000767,merchant_000045,2025-02-08T19:15:39
acct_000197,merchant_000018,2025-06-05T07:11:05
acct_000056,merchant_000031,2025-05-24T08:33:53
acct_000385,merchant_000056,2025-02-06T01:25:40
acct_000535,merchant_000051,2025-09-22T23:52:03
acct_000026,merchant_000074,2025-07-16T21:18:24
acct_000871,merchant_000078,2025-11-10T10:57:03
acct_000869,merchant_000011,2025-02-28T09:42:37
acct_000249,merchant_000007,2025-12-12T07:37:37
acct_000731,merchant_000042,2025-04-26T14:36:35
acct_000194,merchant_000064,2025-06-17T10:08:53
acct_000079,merchant_000049,2025-07-19T02:04:44
acct_000239,merchant_000039,2025-08-28T01:38:06
acct_000895,merchant_000036,2025-07-14T18:54:24
acct_000849,merchant_000060,2025-08-21T15:49:30
acct_000944,merchant_000043,2025-07-30T06:45:13
acct_001022,merchant_000050,2025-04-10T07:13:39
acct_001085,merchant_000041,2025-06-25T08:16:38
acct_000048,merchant_000031,2025-05-26T17:54:12
acct_000326,merchant_000046,2025-10-19T18:26:44
acct_000462,merchant_000037,2025-11-17T20:10:05
acct_000202,merchant_000054,2025-06-09T08:12:55
acct_000512,merchant_000012,2025-05-24T19:24:29
acct_000359,merchant_000042,2025-02-21T12:23:17
acct_001025,merchant_000021,2025-04-06T02:17:34
acct_000790,merchant_000034,2025-12-10T01:29:03
acct_000123,merchant_000006,2025-05-22T02:53:03
acct_000229,merchant_000044,2025-02-25T03:04:14
acct_000702,merchant_000043,2025-11-02T18:51:25
acct_000325,merchant_000061,2025-10-04T22:22:35
acct_000527,merchant_000075,2025-04-28T15:45:35
acct_000705,merchant_000041,2025-07-23T05:51:29
acct_000030,merchant_000040,2025-03-22T04:03:36
acct_000025,merchant_000026,2025-05-22T04:37:40
acct_001102,merchant_000058,2025-08-09T02:02:49
acct_000364,merchant_000071,2025-04-18T18:16:08
acct_000978,merchant_000007,2025-05-04T19:58:30
acct_000441,merchant_000002,2025-08-14T21:57:47
acct_000935,merchant_000077,2025-04-16T03:30:34
acct_000699,merchant_000065,2025-04-30T22:15:43
acct_000964,merchant_000009,2025-10-23T07:47:38
acct_000475,merchant_000040,2025-05-05T06:45:50
acct_000321,merchant_000022,2025-11-28T00:32:44
acct_000539,merchant_000048,2025-02-26T07:22:20
acct_000855,merchant_000008,2025-06-08T18:10:41
acct_000604,merchant_000055,2025-11-04T03:54:30
acct_000498,merchant_000076,2025-07-02T11:31:19
acct_000122,merchant_000036,2025-07-28T21:33:05
acct_000311,merchant_000074,2025-03-19T16:04:55
acct_000045,merchant_000041,2025-11-28T10:34:30
acct_000683,merchant_000033,2025-08-23T10:07:01
acct_000034,merchant_000065,2025-12-06T01:42:13
acct_000231,merchant_000012,2025-08-11T21:22:15
acct_000312,merchant_000074,2025-05-12T23:15:22
acct_000799,merchant_000042,2025-06-15T21:19:23
acct_000727,merchant_000027,2025-04-30T19:15:27
acct_000472,merchant_000021,2025-06-14T18:36:36
acct_001058,merchant_000016,2025-07-09T22:49:15
acct_000523,merchant_000003,2025-01-03T19:37:37
acct_000616,merchant_000050,2025-12-07T04:22:10
acct_000019,merchant_000018,2025-09-27T22:31:26
acct_000323,merchant_000067,2025-02-28T18:58:06
acct_000827,merchant_000080,2025-05-05T16:36:53
acct_001076,merchant_000002,2025-05-16T09:48:23
acct_000002,merchant_000033,2025-02-19T18:53:51
acct_000402,merchant_000017,2025-11-09T19:18:52
acct_000464,merchant_000043,2025-10-03T21:58:17
acct_000071,merchant_000026,2025-03-12T17:58:13
acct_000831,merchant_000080,2025-04-13T01:31:00
acct_000523,merchant_000071,2025-06-27T05:10:24
acct_000053,merchant_000030,2025-06-27T15:35:19
acct_000170,merchant_000066,2025-03-17T16:23:40
acct_000097,merchant_000030,2025-09-27T09:42:13
acct_000464,merchant_000026,2025-04-19T03:04:31
acct_000615,merchant_000072,2025-09-17T11:19:52
acct_000859,merchant_000032,2025-11-21T00:30:36
acct_000311,merchant_000036,2025-10-23T09:09:44
acct_000256,merchant_000020,2025-01-28T08:12:03
acct_000998,merchant_000014,2025-02-04T09:33:35
acct_000574,merchant_000066,2025-05-08T16:54:52
acct_000889,merchant_000072,2025-08-24T14:18:01
acct_000202,merchant_000047,2025-08-14T07:07:46
acct_001071,merchant_000056,2025-09-17T20:10:08
acct_000059,merchant_000046,2025-11-14T19:44:47
acct_000539,merchant_000071,2025-09-09T18:28:19
acct_001103,merchant_000013,2025-12-22T00:41:39
acct_000995,merchant_000047,2025-10-21T02:58:27
acct_000607,merchant_000051,2025-08-29T04:34:02
acct_000697,merchant_000018,2025-12-24T18:44:59
acct_000084,merchant_000036,2025-01-11T05:41:07
acct_000026,merchant_000079,2025-07-07T16:26:00
acct_000819,merchant_000047,2025-11-09T00:28:25
acct_000276,merchant_000069,2025-08-13T20:17:02
acct_000459,merchant_000007,2025-06-28T17:44:13
acct_000118,merchant_000009,2025-09-22T20:45:57
acct_000274,merchant_000040,2025-07-29T02:12:41
acct_000645,merchant_000046,2025-08-17T03:24:33
acct_000368,merchant_000016,2025-05-09T20:30:28
acct_000197,merchant_000056,2025-12-08T09:28:31
acct_000696,merchant_000068,2025-04-11T02:34:13
acct_000768,merchant_000025,2025-09-05T04:26:23
acct_000903,merchant_000057,2025-01-12T18:48:17
acct_000370,merchant_000064,2025-03-17T00:22:43
acct_000491,merchant_000006,2025-05-20T03:47:51
acct_000657,merchant_000069,2025-07-22T14:20:35
acct_000874,merchant_000011,2025-07-10T11:28:06
acct_000183,merchant_000074,2025-07-30T19:08:30
acct_001102,merchant_000066,2025-07-23T11:53:20
acct_000454,merchant_000064,2025-03-22T06:55:40
acct_000468,merchant_000006,2025-03-02T13:21:48
acct_000559,merchant_000054,2025-11-16T20:05:17
acct_000810,merchant_000017,2025-09-15T11:15:47
acct_000526,merchant_000037,2025-04-21T13:38:28
acct_000261,merchant_000062,2025-02-12T11:09:32
acct_000293,merchant_000065,2025-10-25T19:00:08
acct_000411,merchant_000020,2025-04-24T07:49:31
acct_000504,merchant_000021,2025-02-25T16:14:39
acct_000659,merchant_000014,2025-09-23T18:17:35
acct_000073,merchant_000003,2025-09-09T23:50:16
acct_001005,merchant_000062,2025-12-24T01:40:34
acct_000796,merchant_000048,2025-10-15T09:21:06
acct_000427,merchant_000059,2025-10-12T20:14:34
acct_000504,merchant_000073,2025-03-17T13:49:17
acct_000290,merchant_000058,2025-04-27T15:11:16
acct_000885,merchant_000004,2025-09-27T12:15:56
acct_000406,merchant_000060,2025-04-06T10:04:32
acct_000176,merchant_000043,2025-11-28T02:48:59
acct_000915,merchant_000038,2025-04-28T18:24:22
acct_000840,merchant_000061,2025-09-29T19:11:32
acct_000977,merchant_000076,2025-09-25T05:45:25
acct_000705,merchant_000009,2025-03-10T19:57:15
acct_000171,merchant_000003,2025-08-30T12:10:32
acct_000049,merchant_000007,2025-09-10T04:53:39
acct_000939,merchant_000005,2025-02-20T17:44:41
acct_001050,merchant_000017,2025-05-15T11:10:56
acct_000653,merchant_000003,2025-11-11T20:47:06
acct_000944,merchant_000079,2025-02-17T08:55:15
acct_000793,merchant_000025,2025-07-04T21:03:09
acct_000126,merchant_000001,2025-01-31T21:32:13
acct_000156,merchant_000030,2025-03-05T01:53:50
acct_000707,merchant_000033,2025-04-20T07:17:45
acct_000914,merchant_000041,2025-08-17T09:50:57
acct_000759,merchant_000041,2025-08-01T00:18:51
acct_000826,merchant_000058,2025-03-01T07:07:33
acct_000802,merchant_000044,2025-03-18T19:13:26
acct_001023,merchant_000063,2025-09-16T13:36:18
acct_000444,merchant_000040,2025-09-03T06:05:12
acct_000699,merchant_000048,2025-08-08T13:14:09
acct_000976,merchant_000074,2025-11-05T06:55:12
acct_000511,merchant_000003,2025-05-02T17:39:33
acct_000545,merchant_000025,2025-11-04T07:16:43
acct_000671,merchant_000072,2025-02-26T17:56:20
acct_000247,merchant_000025,2025-07-23T07:23:38
acct_000607,merchant_000011,2025-05-24T03:53:45
acct_000221,merchant_000026,2025-10-02T07:09:45
acct_000978,merchant_000049,2025-08-02T15:33:23
acct_000081,merchant_000064,2025-01-25T19:23:06
acct_000143,merchant_000008,2025-07-23T18:21:57
acct_000535,merchant_000072,2025-01-10T09:47:42
acct_000811,merchant_000064,2025-01-10T03:09:29
acct_000015,merchant_000075,2025-12-09T09:32:42
acct_000577,merchant_000066,2025-05-31T20:20:05
acct_000585,merchant_000078,2025-09-10T23:34:06
acct_000422,merchant_000039,2025-11-20T11:28:02
acct_000517,merchant_000040,2025-01-05T19:12:24
acct_000339,merchant_000077,2025-04-21T19:35:04
acct_000023,merchant_000039,2025-06-22T20:15:56
acct_000764,merchant_000003,2025-04-26T12:37:14
acct_000063,merchant_000015,2025-02-03T10:27:57
acct_000983,merchant_000028,2025-01-26T07:18:51
acct_000416,merchant_000025,2025-04-02T04:40:01
acct_000475,merchant_000012,2025-08-21T06:13:17
acct_000657,merchant_000075,2025-06-06T00:51:12
acct_000519,merchant_000060,2025-06-25T01:28:09
acct_000422,merchant_000015,2025-07-14T17:14:03
acct_000686,merchant_000048,2025-08-01T23:55:51
acct_000218,merchant_000020,2025-11-21T00:41:56
acct_000628,merchant_000039,2025-11-17T11:43:09
acct_000147,merchant_000016,2025-06-13T20:33:22
acct_001007,merchant_000045,2025-01-13T01:19:00
acct_000719,merchant_000005,2025-07-09T07:20:54
acct_000193,merchant_000031,2025-08-23T10:02:28
acct_000058,merchant_000065,2025-03-12T09:12:59
acct_001059,merchant_000038,2025-11-28T11:42:35
acct_000988,merchant_000050,2025-10-29T06:25:18
acct_001011,merchant_000015,2025-02-09T10:24:00
acct_000043,merchant_000070,2025-02-11T07:02:59
acct_000733,merchant_000032,2025-12-19T02:16:32
acct_000380,merchant_000006,2025-04-01T04:42:39
acct_000231,merchant_000075,2025-07-26T00:47:53
acct_000146,merchant_000066,2025-02-26T11:15:02
acct_000462,merchant_000056,2025-01-17T15:56:23
acct_001044,merchant_000031,2025-08-21T14:53:15
acct_000299,merchant_000051,2025-04-20T01:33:27
acct_000963,merchant_000076,2025-09-28T00:11:44
acct_001003,merchant_000079,2025-09-03T04:45:23
acct_000687,merchant_000036,2025-04-13T11:49:15
acct_001112,merchant_000060,2025-08-14T22:17:38
acct_000691,merchant_000048,2025-04-06T09:28:23
acct_000518,merchant_000071,2025-06-02T15:46:48
acct_001003,merchant_000050,2025-05-02T14:41:41
acct_001097,merchant_000055,2025-03-21T13:44:19
acct_000485,merchant_000075,2025-05-04T00:01:25
acct_000553,merchant_000032,2025-11-25T07:32:01
acct_000476,merchant_000053,2025-10-04T16:16:56
acct_000421,merchant_000044,2025-05-06T02:00:12
acct_000774,merchant_000027,2025-03-26T15:14:22
acct_000050,merchant_000058,2025-10-04T22:17:27
acct_000869,merchant_000045,2025-03-30T18:18:14
acct_000747,merchant_000012,2025-10-02T14:41:31
acct_000893,merchant_000030,2025-06-09T00:29:04
acct_000361,merchant_000055,2025-12-14T13:16:39
acct_000383,merchant_000042,2025-11-29T04:58:27
acct_000961,merchant_000031,2025-12-01T15:31:01
acct_000509,merchant_000009,2025-05-27T13:51:24
acct_001076,merchant_000046,2025-11-02T09:38:12
acct_000259,merchant_000077,2025-05-23T17:21:36
acct_000407,merchant_000019,2025-06-24T17:44:55
acct_000518,merchant_000060,2025-05-25T07:15:23
acct_000606,merchant_000060,2025-12-20T04:08:53
acct_000083,merchant_000043,2025-03-17T03:21:28
acct_001068,merchant_000052,2025-05-10T17:29:13
acct_000898,merchant_000005,2025-09-16T18:33:09
acct_000548,merchant_000012,2025-08-28T13:41:08
acct_000856,merchant_000073,2025-04-10T02:09:02
acct_000702,merchant_000034,2025-08-13T02:26:05
acct_001066,merchant_000032,2025-03-29T20:19:35
acct_000829,merchant_000039,2025-11-08T08:08:28
acct_001111,merchant_000052,2025-06-12T20:04:49
acct_000117,merchant_000020,2025-06-10T20:50:14
acct_000812,merchant_000031,2025-04-22T06:04:17
acct_000169,merchant_000055,2025-07-11T07:48:59
acct_000752,merchant_000012,2025-01-16T16:50:00
acct_000394,merchant_000063,2025-02-11T18:19:52
acct_000533,merchant_000013,2025-07-12T18:55:40
acct_000735,merchant_000052,2025-06-12T07:45:32
acct_000318,merchant_000076,2025-12-06T20:54:40
acct_000892,merchant_000076,2025-04-28T11:55:59
acct_000101,merchant_000050,2025-03-14T10:53:18
acct_000865,merchant_000024,2025-01-03T21:20:01
acct_000492,merchant_000036,2025-12-19T08:42:47
acct_000764,merchant_000062,2025-10-27T15:32:06
acct_000403,merchant_000059,2025-10-07T06:33:53
acct_000129,merchant_000060,2025-12-22T00:04:40
acct_000080,merchant_000033,2025-06-03T07:55:11
acct_000156,merchant_000054,2025-01-07T08:19:53
acct_001094,merchant_000031,2025-12-26T11:29:20
acct_000983,merchant_000034,2025-03-07T15:24:18
acct_000592,merchant_000009,2025-01-30T14:28:32
acct_000249,merchant_000060,2025-07-18T08:48:39
acct_000388,merchant_000003,2025-12-20T18:23:20
acct_000398,merchant_000004,2025-05-13T02:42:52
acct_000138,merchant_000072,2025-10-27T08:44:25
acct_000016,merchant_000011,2025-02-22T01:42:45
acct_000698,merchant_000041,2025-04-06T13:14:11
acct_000281,merchant_000020,2025-04-20T00:00:58
acct_000834,merchant_000042,2025-03-13T18:14:18
acct_000542,merchant_000024,2025-08-12T20:32:35
acct_000609,merchant_000013,2025-12-14T17:02:29
acct_000107,merchant_000076,2025-01-02T13:22:14
acct_000508,merchant_000024,2025-09-09T20:19:31
acct_000122,merchant_000025,2025-11-17T09:47:37
acct_000256,merchant_000001,2025-02-14T12:14:57
acct_000510,merchant_000030,2025-04-08T02:07:52
acct_000431,merchant_000053,2025-02-11T12:52:49
acct_001063,merchant_000019,2025-03-22T07:20:34
acct_000896,merchant_000056,2025-06-30T00:54:07
acct_000573,merchant_000061,2025-11-02T03:12:36
acct_000565,merchant_000035,2025-03-04T07:34:46
acct_001044,merchant_000048,2025-07-22T17:39:20
acct_000220,merchant_000033,2025-11-11T11:02:44
acct_000223,merchant_000033,2025-09-28T07:26:28
acct_000402,merchant_000044,2025-05-19T14:22:07
acct_000281,merchant_000027,2025-07-01T09:31:40
acct_000922,merchant_000031,2025-08-26T14:08:50
acct_000343,merchant_000028,2025-11-06T00:40:09
acct_000731,merchant_000004,2025-10-14T23:03:13
acct_000093,merchant_000026,2025-02-21T12:11:02
acct_000419,merchant_000056,2025-03-01T18:43:36
acct_000861,merchant_000028,2025-01-29T10:23:41
acct_001088,merchant_000021,2025-11-18T20:44:52
acct_000042,merchant_000049,2025-10-28T00:45:47
acct_001093,merchant_000051,2025-12-20T03:35:51
acct_000259,merchant_000066,2025-11-30T07:57:54
acct_000535,merchant_000023,2025-01-18T02:16:57
acct_000147,merchant_000011,2025-10-14T12:14:43
acct_000338,merchant_000062,2025-11-09T18:37:22
acct_000641,merchant_000065,2025-09-08T17:29:37
acct_000157,merchant_000065,2025-08-30T10:14:39
acct_000006,merchant_000049,2025-05-15T02:54:55
acct_000483,merchant_000066,2025-03-30T11:40:01
acct_000081,merchant_000027,2025-04-04T08:35:45
acct_001077,merchant_000008,2025-04-15T00:10:35
acct_000364,merchant_000064,2025-12-08T22:25:33
acct_000135,merchant_000080,2025-09-21T06:30:51
acct_000498,merchant_000048,2025-10-08T11:51:10
acct_000800,merchant_000021,2025-05-18T17:49:14
acct_000756,merchant_000038,2025-03-16T10:30:46
acct_000755,merchant_000067,2025-03-11T07:19:03
acct_000594,merchant_000031,2025-03-21T11:22:54
acct_000251,merchant_000019,2025-11-09T23:58:47
acct_000188,merchant_000018,2025-06-07T06:49:20
acct_000798,merchant_000053,2025-10-30T11:59:54
acct_000061,merchant_000015,2025-08-02T11:57:08
acct_001019,merchant_000077,2025-02-16T11:41:37
acct_000253,merchant_000037,2025-02-12T06:36:45
acct_000835,merchant_000028,2025-08-24T13:37:35
acct_000075,merchant_000069,2025-06-08T03:49:32
acct_000095,merchant_000015,2025-10-17T20:25:12
acct_000792,merchant_000010,2025-05-05T10:08:28
acct_001043,merchant_000074,2025-02-12T05:50:39
acct_000541,merchant_000015,2025-04-05T00:32:11
acct_001083,merchant_000028,2025-04-01T18:41:03
acct_000098,merchant_000075,2025-10-02T18:49:05
acct_000340,merchant_000074,2025-08-31T06:00:34
acct_000935,merchant_000038,2025-02-26T09:11:07
acct_000603,merchant_000040,2025-08-10T03:57:09
acct_000881,merchant_000008,2025-06-08T09:08:58
acct_000063,merchant_000040,2025-08-07T03:02:50
acct_000036,merchant_000045,2025-06-08T05:54:57
acct_001116,merchant_000012,2025-11-01T07:41:21
acct_000873,merchant_000025,2025-11-10T11:57:06
acct_000306,merchant_000066,2025-04-16T14:18:18
acct_000240,merchant_000010,2025-02-01T12:58:13
acct_000115,merchant_000078,2025-01-29T09:55:36
acct_000843,merchant_000029,2025-09-05T13:57:27
acct_000844,merchant_000045,2025-01-08T13:24:12
acct_000330,merchant_000034,2025-01-09T19:54:22
acct_000272,merchant_000026,2025-05-14T21:13:12
acct_000337,merchant_000001,2025-05-28T12:16:04
acct_000771,merchant_000058,2025-01-29T20:51:43
acct_000289,merchant_000006,2025-11-14T11:17:30
acct_001095,merchant_000060,2025-10-15T17:50:30
acct_001007,merchant_000014,2025-09-01T23:51:36
acct_000897,merchant_000030,2025-12-06T17:06:17
acct_000921,merchant_000070,2025-10-07T07:16:14
acct_001017,merchant_000067,2025-10-30T21:03:47
acct_000327,merchant_000002,2025-10-29T20:50:09
acct_000815,merchant_000006,2025-08-05T12:31:22
acct_000325,merchant_000043,2025-11-07T01:29:18
acct_000267,merchant_000079,2025-07-18T22:06:09
acct_000074,merchant_000023,2025-04-02T08:58:37
acct_000563,merchant_000079,2025-01-25T15:41:11
acct_000894,merchant_000017,2025-05-05T07:41:59
acct_000552,merchant_000050,2025-05-28T22:36:38
acct_000361,merchant_000035,2025-04-08T13:24:25
acct_000603,merchant_000018,2025-09-23T10:55:12
acct_000212,merchant_000034,2025-01-31T21:59:25
acct_000344,merchant_000029,2025-12-04T05:27:44
acct_001034,merchant_000048,2025-05-23T01:32:32
acct_000589,merchant_000025,2025-04-30T01:53:57
acct_000986,merchant_000026,2025-07-22T13:07:45
acct_000630,merchant_000059,2025-02-11T18:11:00
acct_000860,merchant_000013,2025-04-03T11:42:28
acct_000224,merchant_000005,2025-10-29T11:57:16
acct_000270,merchant_000047,2025-02-20T09:35:56
acct_000678,merchant_000054,2025-01-23T16:02:23
acct_001010,merchant_000036,2025-07-30T05:44:33
acct_000244,merchant_000043,2025-01-10T20:42:19
acct_000238,merchant_000009,2025-03-22T21:54:22
acct_000206,merchant_000067,2025-07-23T19:24:53
acct_000455,merchant_000038,2025-09-07T18:33:05
acct_000143,merchant_000070,2025-11-10T16:34:52
acct_000015,merchant_000008,2025-05-27T11:21:06
acct_000966,merchant_000059,2025-03-10T17:12:40
acct_000067,merchant_000066,2025-11-14T03:53:50
acct_000373,merchant_000061,2025-03-10T04:14:06
acct_000668,merchant_000074,2025-08-09T03:39:15
acct_000155,merchant_000071,2025-02-25T20:59:35
