consumer_id,account_id,edge_timestamp
consumer_000442,acct_000538,2025-08-30T12:51:47
consumer_000443,acct_000539,2025-08-18T07:16:05
consumer_000444,acct_000540,2025-02-25T15:11:19
consumer_000445,acct_000541,2025-12-19T07:42:12
consumer_000446,acct_000542,2025-07-22T16:49:40
consumer_000447,acct_000543,2025-04-02T09:01:28
consumer_000448,acct_000544,2025-12-09T17:56:04
consumer_000449,acct_000545,2025-11-08T05:11:33
consumer_000450,acct_000546,2025-09-30T01:37:54
consumer_000451,acct_000547,2025-09-15T09:53:07
consumer_000452,acct_000548,2025-08-12T07:48:29
consumer_000452,acct_000549,2025-11-24T17:39:15
consumer_000452,acct_000550,2025-07-29T12:31:27
consumer_000453,acct_000551,2025-06-03T19:58:02
consumer_000454,acct_000552,2025-03-23T19:32:03
consumer_000455,acct_000553,2025-12-06T12:21:17
consumer_000456,acct_000554,2025-08-13T10:55:02
consumer_000456,acct_000555,2025-02-06T13:28:33
consumer_000456,acct_000556,2025-09-02T07:23:53
consumer_000457,acct_000557,2025-01-16T03:26:46
consumer_000458,acct_000558,2025-06-12T22:29:07
consumer_000458,acct_000559,2025-03-11T07:55:12
consumer_000458,acct_000560,2025-01-13T03:04:11
consumer_000459,acct_000561,2025-04-18T08:32:58
consumer_000460,acct_000562,2025-06-16T13:20:41
consumer_000461,acct_000563,2025-11-19T12:40:25
consumer_000462,acct_000564,2025-06-28T15:21:28
consumer_000463,acct_000565,2025-08-07T04:18:00
consumer_000464,acct_000566,2025-06-11T01:40:37
consumer_000464,acct_000567,2025-12-20T15:50:32
consumer_000464,acct_000568,2025-03-18T07:42:42
consumer_000465,acct_000569,2025-12-19T13:17:18
consumer_000465,acct_000570,2025-01-16T15:43:16
consumer_000466,acct_000571,2025-10-26T09:49:03
consumer_000467,acct_000572,2025-03-28T10:35:29
consumer_000468,acct_000573,2025-07-30T19:39:49
consumer_000469,acct_000574,2025-01-25T16:38:34
consumer_000470,acct_000575,2025-11-27T17:30:16
consumer_000471,acct_000576,2025-05-31T11:49:18
consumer_000472,acct_000577,2025-08-13T18:48:30
consumer_000473,acct_000578,2025-01-27T04:13:32
consumer_000474,acct_000579,2025-12-21T16:40:21
consumer_000475,acct_000580,2025-08-10T22:04:51
consumer_000476,acct_000581,2025-10-21T01:00:33
consumer_000477,acct_000582,2025-04-10T23:28:37
consumer_000477,acct_000583,2025-07-31T18:48:43
consumer_000478,acct_000584,2025-06-02T14:21:33
consumer_000479,acct_000585,2025-07-06T06:54:15
consumer_000480,acct_000586,2025-01-16T04:07:27
consumer_000481,acct_000587,2025-07-01T15:12:54
consumer_000482,acct_000588,2025-09-10T01:25:24
consumer_000483,acct_000589,2025-05-28T12:11:59
consumer_000484,acct_000590,2025-09-29T06:39:48
consumer_000485,acct_000591,2025-08-26T19:18:22
consumer_000486,acct_000592,2025-07-28T20:37:29
consumer_000487,acct_000593,2025-10-19T04:29:03
consumer_000488,acct_000594,2025-06-08T01:06:50
consumer_000489,acct_000595,2025-11-25T20:08:43
consumer_000490,acct_000596,2025-12-06T03:49:38
consumer_000491,acct_000597,2025-11-15T04:08:32
consumer_000492,acct_000598,2025-04-10T13:49:46
consumer_000493,acct_000599,2025-04-16T20:29:47
consumer_000494,acct_000600,2025-11-17T12:59:20
consumer_000495,acct_000601,2025-04-17T10:38:34
consumer_000495,acct_000602,2025-08-16T19:33:12
consumer_000495,acct_000603,2025-01-25T22:55:44
consumer_000496,acct_000604,2025-02-16T14:29:09
consumer_000497,acct_000605,2025-07-31T22:22:06
consumer_000498,acct_000606,2025-05-17T08:07:49
consumer_000499,acct_000607,2025-02-01T18:57:20
consumer_000500,acct_000608,2025-01-17T10:03:40
consumer_000501,acct_000609,2025-02-11T02:02:29
consumer_000502,acct_000610,2025-05-14T05:26:32
consumer_000503,acct_000611,2025-04-13T00:45:29
consumer_000503,acct_000612,2025-09-17T18:36:56
consumer_000504,acct_000613,2025-03-06T15:41:05
consumer_000505,acct_000614,2025-06-21T00:22:22
consumer_000506,acct_000615,2025-10-30T05:21:19
consumer_000507,acct_000616,2025-03-10T01:47:10
consumer_000508,acct_000617,2025-05-06T09:55:10
consumer_000509,acct_000618,2025-05-10T19:20:21
consumer_000510,acct_000619,2025-12-11T19:30:35
consumer_000510,acct_000620,2025-06-28T09:40:17
consumer_000511,acct_000621,2025-03-30T18:17:11
consumer_000512,acct_000622,2025-01-06T17:19:16
consumer_000513,acct_000623,2025-10-14T01:04:44
consumer_000514,acct_000624,2025-02-09T19:09:35
consumer_000515,acct_000625,2025-07-15T18:34:56
consumer_000516,acct_000626,2025-10-18T01:32:59
consumer_000517,acct_000627,2025-01-19T01:04:18
consumer_000518,acct_000628,2025-07-24T01:21:02
consumer_000519,acct_000629,2025-07-11T23:28:43
consumer_000519,acct_000630,2025-02-22T15:37:06
consumer_000519,acct_000631,2025-05-12T01:23:08
consumer_000520,acct_000632,2025-07-15T09:48:12
consumer_000521,acct_000633,2025-04-28T01:28:50
consumer_000522,acct_000634,2025-03-10T02:59:16
consumer_000523,acct_000635,2025-11-28T18:25:38
consumer_000524,acct_000636,2025-03-29T02:11:21
consumer_000525,acct_000637,2025-01-07T09:47:34
consumer_000525,acct_000638,2025-02-20T23:06:23
consumer_000525,acct_000639,2025-03-04T16:00:17
consumer_000526,acct_000640,2025-09-06T19:18:16
consumer_000526,acct_000641,2025-10-12T04:13:00
consumer_000526,acct_000642,2025-07-04T14:59:47
consumer_000527,acct_000643,2025-12-27T04:50:01
consumer_000528,acct_000644,2025-12-26T01:39:23
consumer_000529,acct_000645,2025-11-08T15:19:36
consumer_000530,acct_000646,2025-03-11T18:53:22
consumer_000531,acct_000647,2025-07-08T06:36:55
consumer_000532,acct_000648,2025-09-26T11:20:43
consumer_000533,acct_000649,2025-12-18T23:33:52
consumer_000534,acct_000650,2025-11-19T21:11:33
consumer_000534,acct_000651,2025-05-25T14:23:05
consumer_000535,acct_000652,2025-03-03T10:49:36
consumer_000535,acct_000653,2025-02-14T12:30:44
consumer_000536,acct_000654,2025-09-24T21:35:48
consumer_000537,acct_000655,2025-05-14T12:50:23
consumer_000538,acct_000656,2025-11-24T05:32:04
consumer_000539,acct_000657,2025-03-07T06:10:12
consumer_000540,acct_000658,2025-07-09T04:35:39
consumer_000541,acct_000659,2025-10-30T08:52:23
consumer_000542,acct_000660,2025-10-11T09:13:44
consumer_000542,acct_000661,2025-12-29T08:54:23
consumer_000542,acct_000662,2025-12-12T21:47:05
consumer_000543,acct_000663,2025-09-16T22:53:51
consumer_000543,acct_000664,2025-02-27T03:55:03
consumer_000543,acct_000665,2025-04-04T17:51:16
consumer_000544,acct_000666,2025-01-27T19:30:25
consumer_000545,acct_000667,2025-12-03T01:00:25
consumer_000546,acct_000668,2025-02-16T19:43:35
consumer_000547,acct_000669,2025-09-30T06:22:42
consumer_000548,acct_000670,2025-04-14T11:05:01
consumer_000548,acct_000671,2025-03-28T01:31:13
consumer_000549,acct_000672,2025-04-22T12:45:45
consumer_000550,acct_000673,2025-01-27T07:49:58
consumer_000551,acct_000674,2025-10-10T19:39:38
consumer_000552,acct_000675,2025-05-30T22:42:11
consumer_000553,acct_000676,2025-05-30T00:24:47
consumer_000554,acct_000677,2025-12-02T09:47:37
consumer_000555,acct_000678,2025-04-01T19:42:53
consumer_000556,acct_000679,2025-07-30T13:06:31
consumer_000557,acct_000680,2025-03-03T15:03:57
consumer_000558,acct_000681,2025-06-12T07:33:30
consumer_000559,acct_000682,2025-06-29T10:16:12
consumer_000560,acct_000683,2025-06-20T12:57:26
consumer_000561,acct_000684,2025-10-22T00:36:59
consumer_000561,acct_000685,2025-05-22T21:42:27
consumer_000562,acct_000686,2025-11-05T14:26:11
consumer_000563,acct_000687,2025-08-15T07:29:18
consumer_000563,acct_000688,2025-06-20T13:22:24
consumer_000564,acct_000689,2025-02-21T04:57:08
consumer_000565,acct_000690,2025-06-30T15:16:06
consumer_000566,acct_000691,2025-06-21T04:05:23
consumer_000567,acct_000692,2025-07-01T00:54:46
consumer_000567,acct_000693,2025-02-12T13:32:28
consumer_000568,acct_000694,2025-09-11T18:57:11
consumer_000569,acct_000695,2025-08-11T01:51:33
consumer_000570,acct_000696,2025-07-17T15:33:27
consumer_000571,acct_000697,2025-09-30T00:16:58
consumer_000572,acct_000698,2025-04-17T20:12:59
consumer_000573,acct_000699,2025-06-08T05:10:11
consumer_000574,acct_000700,2025-01-11T07:37:02
consumer_000575,acct_000701,2025-05-17T21:53:38
consumer_000576,acct_000702,2025-03-15T06:44:01
consumer_000577,acct_000703,2025-09-30T19:21:30
consumer_000577,acct_000704,2025-12-26T04:15:14
consumer_000577,acct_000705,2025-04-27T23:26:14
consumer_000578,acct_000706,2025-06-03T01:01:05
consumer_000579,acct_000707,2025-12-23T17:24:55
consumer_000580,acct_000708,2025-10-11T19:15:36
consumer_000580,acct_000709,2025-05-09T16:30:53
consumer_000580,acct_000710,2025-09-05T22:28:34
consumer_000581,acct_000711,2025-12-19T00:19:45
consumer_000582,acct_000712,2025-06-21T00:31:28
consumer_000583,acct_000713,2025-04-22T05:47:43
consumer_000584,acct_000714,2025-12-15T04:52:34
consumer_000585,acct_000715,2025-10-22T23:33:39
consumer_000585,acct_000716,2025-10-19T23:35:13
consumer_000586,acct_000717,2025-01-24T15:49:58
consumer_000586,acct_000718,2025-08-27T08:36:33
consumer_000586,acct_000719,2025-05-28T23:02:26
consumer_000587,acct_000720,2025-11-04T17:38:34
consumer_000588,acct_000721,2025-07-29T00:44:22
consumer_000589,acct_000722,2025-04-01T04:53:11
consumer_000590,acct_000723,2025-04-11T19:18:25
consumer_000591,acct_000724,2025-09-26T05:29:07
consumer_000592,acct_000725,2025-09-09T04:00:12
consumer_000593,acct_000726,2025-07-27T08:57:53
consumer_000593,acct_000727,2025-06-19T13:53:33
consumer_000593,acct_000728,2025-10-31T10:10:47
consumer_000594,acct_000729,2025-09-01T00:01:54
consumer_000595,acct_000730,2025-08-20T06:06:46
consumer_000596,acct_000731,2025-07-15T17:18:16
consumer_000597,acct_000732,2025-07-10T04:44:02
consumer_000598,acct_000733,2025-02-06T10:44:02
consumer_000599,acct_000734,2025-06-15T20:51:21
consumer_000600,acct_000735,2025-09-27T22:11:51
consumer_000600,acct_000736,2025-04-23T17:40:48
consumer_000600,acct_000737,2025-10-21T20:23:32
consumer_000601,acct_000738,2025-06-05T13:23:51
consumer_000602,acct_000739,2025-11-03T06:37:17
consumer_000603,acct_000740,2025-03-03T11:20:55
consumer_000604,acct_000741,2025-08-27T13:12:36
consumer_000605,acct_000742,2025-02-18T20:47:42
consumer_000606,acct_000743,2025-08-08T09:21:53
consumer_000607,acct_000744,2025-02-06T06:10:57
consumer_000608,acct_000745,2025-10-24T10:18:23
consumer_000609,acct_000746,2025-07-13T05:04:21
consumer_000610,acct_000747,2025-07-06T12:36:15
consumer_000611,acct_000748,2025-10-20T00:01:41
consumer_000611,acct_000749,2025-03-16T23:12:30
consumer_000612,acct_000750,2025-06-01T07:14:00
consumer_000613,acct_000751,2025-10-26T11:10:56
consumer_000614,acct_000752,2025-01-08T13:12:55
consumer_000615,acct_000753,2025-05-07T11:09:43
consumer_000616,acct_000754,2025-04-04T18:19:12
consumer_000617,acct_000755,2025-10-21T15:40:09
consumer_000618,acct_000756,2025-11-18T03:56:48
consumer_000619,acct_000757,2025-08-20T20:45:31
consumer_000620,acct_000758,2025-01-01T18:51:21
consumer_000621,acct_000759,2025-12-21T23:48:58
consumer_000622,acct_000760,2025-12-24T03:52:41
consumer_000622,acct_000761,2025-07-31T03:51:00
consumer_000622,acct_000762,2025-12-20T09:23:04
consumer_000623,acct_000763,2025-01-25T23:58:14
consumer_000623,acct_000764,2025-02-03T03:54:11
consumer_000623,acct_000765,2025-10-31T17:39:58
consumer_000624,acct_000766,2025-01-05T23:45:18
consumer_000625,acct_000767,2025-01-10T01:30:23
consumer_000625,acct_000768,2025-01-13T09:52:35
consumer_000626,acct_000769,2025-07-07T05:48:47
consumer_000627,acct_000770,2025-11-26T23:15:36
consumer_000628,acct_000771,2025-09-30T23:36:14
consumer_000629,acct_000772,2025-07-02T21:00:15
consumer_000630,acct_000773,2025-07-29T21:09:08
consumer_000631,acct_000774,2025-04-02T19:55:37
consumer_000632,acct_000775,2025-12-07T16:43:20
consumer_000633,acct_000776,2025-02-15T09:42:27
consumer_000633,acct_000777,2025-11-21T18:55:14
consumer_000634,acct_000778,2025-07-21T07:58:30
consumer_000635,acct_000779,2025-11-20T00:38:54
consumer_000636,acct_000780,2025-03-02T18:28:53
consumer_000637,acct_000781,2025-10-12T10:54:36
consumer_000638,acct_000782,2025-06-08T16:37:24
consumer_000639,acct_000783,2025-03-20T23:27:29
consumer_000639,acct_000784,2025-07-05T02:13:34
consumer_000640,acct_000785,2025-09-06T07:20:58
consumer_000641,acct_000786,2025-04-08T03:29:54
consumer_000642,acct_000787,2025-01-28T10:57:14
consumer_000643,acct_000788,2025-08-16T21:42:01
consumer_000644,acct_000789,2025-07-29T17:06:38
consumer_000645,acct_000790,2025-07-08T05:26:08
consumer_000646,acct_000791,2025-09-21T15:27:42
consumer_000647,acct_000792,2025-10-17T08:55:08
consumer_000648,acct_000793,2025-01-19T12:16:34
consumer_000648,acct_000794,2025-03-22T16:37:00
consumer_000648,acct_000795,2025-12-21T00:17:53
consumer_000649,acct_000796,2025-03-13T05:37:18
consumer_000649,acct_000797,2025-03-14T05:21:53
consumer_000649,acct_000798,2025-05-04T09:20:00
consumer_000650,acct_000799,2025-01-22T23:05:09
consumer_000651,acct_000800,2025-10-12T17:16:05
consumer_000652,acct_000801,2025-07-20T02:04:40
consumer_000653,acct_000802,2025-02-04T08:28:36
consumer_000654,acct_000803,2025-08-31T12:41:39
consumer_000654,acct_000804,2025-03-19T05:33:54
consumer_000654,acct_000805,2025-03-31T15:59:07
consumer_000655,acct_000806,2025-08-31T17:16:58
consumer_000655,acct_000807,2025-09-19T18:38:41
consumer_000655,acct_000808,2025-02-28T06:55:35
consumer_000656,acct_000809,2025-03-04T11:39:57
consumer_000657,acct_000810,2025-07-04T08:54:05
consumer_000658,acct_000811,2025-12-06T11:48:22
consumer_000659,acct_000812,2025-04-11T06:33:08
consumer_000660,acct_000813,2025-09-09T20:06:45
consumer_000661,acct_000814,2025-04-24T01:14:11
consumer_000662,acct_000815,2025-12-06T06:55:43
consumer_000663,acct_000816,2025-05-24T08:45:08
consumer_000664,acct_000817,2025-04-13T22:49:17
consumer_000665,acct_000818,2025-09-14T05:53:12
consumer_000666,acct_000819,2025-09-27T08:35:30
consumer_000667,acct_000820,2025-05-16T22:22:47
consumer_000668,acct_000821,2025-10-10T03:12:09
consumer_000669,acct_000822,2025-04-21T03:16:37
consumer_000670,acct_000823,2025-10-26T13:01:31
consumer_000671,acct_000824,2025-04-20T23:35:35
consumer_000672,acct_000825,2025-12-21T06:09:18
consumer_000673,acct_000826,2025-07-07T06:33:28
consumer_000674,acct_000827,2025-03-04T06:08:18
consumer_000674,acct_000828,2025-06-22T07:28:29
consumer_000674,acct_000829,2025-07-21T10:34:55
consumer_000675,acct_000830,2025-12-21T19:47:54
consumer_000675,acct_000831,2025-07-11T23:06:10
consumer_000676,acct_000832,2025-10-03T08:26:21
consumer_000677,acct_000833,2025-08-21T21:38:50
consumer_000678,acct_000834,2025-11-21T19:54:49
consumer_000678,acct_000835,2025-03-09T20:16:03
consumer_000678,acct_000836,2025-04-23T16:32:43
consumer_000679,acct_000837,2025-04-20T18:51:53
consumer_000680,acct_000838,2025-11-06T13:09:20
consumer_000680,acct_000839,2025-06-20T02:14:15
consumer_000681,acct_000840,2025-11-14T01:50:22
consumer_000682,acct_000841,2025-09-20T20:03:50
consumer_000683,acct_000842,2025-10-11T01:49:58
consumer_000684,acct_000843,2025-09-24T10:22:35
consumer_000685,acct_000844,2025-06-28T12:49:59
consumer_000686,acct_000845,2025-12-25T03:25:06
consumer_000686,acct_000846,2025-11-13T18:01:19
consumer_000686,acct_000847,2025-01-30T10:43:28
consumer_000687,acct_000848,2025-06-26T22:31:50
consumer_000688,acct_000849,2025-05-02T02:17:22
consumer_000689,acct_000850,2025-01-10T05:10:12
consumer_000690,acct_000851,2025-06-08T11:10:51
consumer_000691,acct_000852,2025-12-26T09:25:43
consumer_000692,acct_000853,2025-06-02T05:06:32
consumer_000693,acct_000854,2025-08-05T17:26:43
consumer_000693,acct_000855,2025-05-31T11:37:42
consumer_000693,acct_000856,2025-06-24T12:17:58
consumer_000694,acct_000857,2025-08-09T18:20:55
consumer_000694,acct_000858,2025-10-27T07:31:54
consumer_000695,acct_000859,2025-08-13T10:01:10
consumer_000696,acct_000860,2025-10-17T14:23:12
consumer_000697,acct_000861,2025-04-12T07:17:23
consumer_000698,acct_000862,2025-02-18T19:18:24
consumer_000699,acct_000863,2025-12-03T19:51:33
consumer_000700,acct_000864,2025-01-03T05:30:46
consumer_000701,acct_000865,2025-09-22T11:42:36
consumer_000701,acct_000866,2025-10-27T18:03:26
consumer_000702,acct_000867,2025-05-26T23:49:53
consumer_000703,acct_000868,2025-02-16T20:08:35
consumer_000704,acct_000869,2025-03-26T22:25:40
consumer_000704,acct_000870,2025-07-03T10:56:31
consumer_000705,acct_000871,2025-06-16T15:14:10
consumer_000706,acct_000872,2025-08-25T14:52:17
consumer_000707,acct_000873,2025-07-26T13:26:42
consumer_000708,acct_000874,2025-12-04T07:40:37
consumer_000709,acct_000875,2025-03-06T04:42:42
consumer_000710,acct_000876,2025-03-16T04:54:59
consumer_000711,acct_000877,2025-06-25T18:56:48
consumer_000712,acct_000878,2025-05-26T23:02:28
consumer_000713,acct_000879,2025-02-03T03:59:54
consumer_000714,acct_000880,2025-11-16T07:22:25
consumer_000715,acct_000881,2025-08-06T19:01:48
consumer_000716,acct_000882,2025-02-20T20:11:30
consumer_000717,acct_000883,2025-05-04T04:02:38
consumer_000718,acct_000884,2025-10-07T19:53:07
consumer_000719,acct_000885,2025-08-23T23:40:55
consumer_000720,acct_000886,2025-11-29T17:52:01
consumer_000721,acct_000887,2025-12-15T15:39:42
consumer_000722,acct_000888,2025-11-23T02:02:04
consumer_000723,acct_000889,2025-03-21T08:15:24
consumer_000723,acct_000890,2025-12-21T04:13:13
consumer_000723,acct_000891,2025-01-12T13:02:37
consumer_000724,acct_000892,2025-07-31T12:05:21
consumer_000724,acct_000893,2025-07-11T04:56:58
consumer_000725,acct_000894,2025-07-21T02:09:02
consumer_000726,acct_000895,2025-11-30T19:36:26
consumer_000726,acct_000896,2025-10-27T14:19:00
consumer_000726,acct_000897,2025-07-11T18:04:23
consumer_000727,acct_000898,2025-08-07T22:16:33
consumer_000728,acct_000899,2025-01-12T07:03:33
consumer_000729,acct_000900,2025-08-22T01:24:47
consumer_000730,acct_000901,2025-01-28T04:19:28
consumer_000731,acct_000902,2025-03-10T15:46:46
consumer_000732,acct_000903,2025-07-14T07:09:32
consumer_000733,acct_000904,2025-01-30T18:54:58
consumer_000734,acct_000905,2025-03-10T10:06:30
consumer_000735,acct_000906,2025-02-02T00:34:00
consumer_000736,acct_000907,2025-03-04T15:56:40
consumer_000737,acct_000908,2025-12-15T20:35:38
consumer_000737,acct_000909,2025-06-07T14:44:22
consumer_000737,acct_000910,2025-03-26T09:00:02
consumer_000738,acct_000911,2025-05-03T17:58:01
consumer_000739,acct_000912,2025-11-06T22:06:06
consumer_000740,acct_000913,2025-12-22T03:14:24
consumer_000741,acct_000914,2025-10-05T13:10:33
consumer_000742,acct_000915,2025-11-02T22:50:35
consumer_000742,acct_000916,2025-08-04T16:30:25
consumer_000743,acct_000917,2025-02-13T08:39:56
consumer_000743,acct_000918,2025-05-22T21:13:05
consumer_000743,acct_000919,2025-06-18T16:13:19
consumer_000744,acct_000920,2025-07-05T17:40:12
consumer_000745,acct_000921,2025-01-30T02:42:50
consumer_000745,acct_000922,2025-01-14T01:11:52
consumer_000746,acct_000923,2025-03-09T04:19:42
consumer_000747,acct_000924,2025-12-17T20:50:48
consumer_000748,acct_000925,2025-05-31T23:37:55
consumer_000749,acct_000926,2025-03-08T13:12:22
consumer_000750,acct_000927,2025-03-08T04:53:35
consumer_000751,acct_000928,2025-10-03T11:55:18
consumer_000752,acct_000929,2025-05-07T01:47:30
consumer_000753,acct_000930,2025-10-21T13:53:39
consumer_000754,acct_000931,2025-11-22T05:21:43
consumer_000755,acct_000932,2025-10-13T21:03:58
consumer_000755,acct_000933,2025-02-09T16:15:40
consumer_000756,acct_000934,2025-08-25T01:26:19
consumer_000757,acct_000935,2025-03-19T14:03:46
consumer_000758,acct_000936,2025-03-16T13:31:24
consumer_000759,acct_000937,2025-05-04T01:55:08
consumer_000760,acct_000938,2025-06-12T20:04:33
consumer_000761,acct_000939,2025-02-20T16:39:15
consumer_000762,acct_000940,2025-11-06T12:28:18
consumer_000763,acct_000941,2025-10-28T02:42:19
consumer_000764,acct_000942,2025-07-17T02:06:07
consumer_000765,acct_000943,2025-12-03T00:33:45
consumer_000766,acct_000944,2025-04-22T21:35:30
consumer_000766,acct_000945,2025-04-23T20:40:15
consumer_000766,acct_000946,2025-03-31T06:03:50
consumer_000767,acct_000947,2025-07-09T05:44:06
consumer_000768,acct_000948,2025-09-19T03:40:38
consumer_000769,acct_000949,2025-03-13T04:21:54
consumer_000770,acct_000950,2025-11-06T17:39:12
consumer_000771,acct_000951,2025-07-30T03:30:52
consumer_000772,acct_000952,2025-03-13T07:15:07
consumer_000773,acct_000953,2025-12-10T01:27:56
consumer_000774,acct_000954,2025-12-21T12:05:43
consumer_000775,acct_000955,2025-07-14T04:46:04
consumer_000775,acct_000956,2025-04-09T16:46:08
consumer_000776,acct_000957,2025-01-11T21:33:38
consumer_000777,acct_000958,2025-10-09T03:29:44
consumer_000778,acct_000959,2025-12-14T10:10:54
consumer_000779,acct_000960,2025-02-08T13:38:35
consumer_000780,acct_000961,2025-12-03T16:44:16
consumer_000781,acct_000962,2025-03-07T03:48:27
consumer_000782,acct_000963,2025-05-18T19:18:33
consumer_000783,acct_000964,2025-12-10T23:46:19
consumer_000784,acct_000965,2025-09-28T17:53:47
consumer_000785,acct_000966,2025-02-21T12:20:46
consumer_000786,acct_000967,2025-01-23T16:02:58
consumer_000787,acct_000968,2025-01-17T17:59:39
consumer_000788,acct_000969,2025-04-14T01:29:18
consumer_000789,acct_000970,2025-04-06T08:52:11
consumer_000790,acct_000971,2025-03-14T07:30:50
consumer_000791,acct_000972,2025-01-19T02:02:39
consumer_000792,acct_000973,2025-08-07T10:59:51
consumer_000793,acct_000974,2025-01-28T00:25:16
consumer_000794,acct_000975,2025-07-30T01:07:39
consumer_000795,acct_000976,2025-03-02T20:02:56
consumer_000796,acct_000977,2025-07-14T07:25:43
consumer_000796,acct_000978,2025-10-23T21:36:33
consumer_000796,acct_000979,2025-09-10T07:57:12
consumer_000797,acct_000980,2025-02-15T17:03:42
consumer_000797,acct_000981,2025-03-01T14:33:15
consumer_000798,acct_000982,2025-04-24T06:11:26
consumer_000799,acct_000983,2025-07-06T23:39:03
consumer_000800,acct_000984,2025-12-22T01:33:47
consumer_000801,acct_000985,2025-08-28T22:20:48
consumer_000802,acct_000986,2025-06-04T07:27:42
consumer_000803,acct_000987,2025-09-13T17:50:13
consumer_000804,acct_000988,2025-06-12T16:30:25
consumer_000805,acct_000989,2025-06-17T09:38:04
consumer_000806,acct_000990,2025-12-21T01:36:42
consumer_000806,acct_000991,2025-11-07T03:54:58
consumer_000807,acct_000992,2025-09-14T16:47:56
consumer_000808,acct_000993,2025-07-01T03:59:47
consumer_000808,acct_000994,2025-07-19T06:10:44
consumer_000809,acct_000995,2025-03-22T02:11:24
consumer_000810,acct_000996,2025-01-11T02:23:07
consumer_000811,acct_000997,2025-03-16T20:32:11
consumer_000811,acct_000998,2025-02-07T20:58:38
consumer_000811,acct_000999,2025-07-10T08:56:27
consumer_000812,acct_001000,2025-03-07T19:45:55
consumer_000813,acct_001001,2025-08-20T18:01:01
consumer_000814,acct_001002,2025-10-17T14:47:12
consumer_000814,acct_001003,2025-04-14T11:52:19
consumer_000815,acct_001004,2025-01-20T11:55:37
consumer_000816,acct_001005,2025-08-27T20:30:50
consumer_000817,acct_001006,2025-08-25T16:01:32
consumer_000817,acct_001007,2025-03-25T21:43:52
consumer_000817,acct_001008,2025-12-07T00:44:31
consumer_000818,acct_001009,2025-07-04T16:40:23
consumer_000819,acct_001010,2025-05-17T01:10:23
consumer_000820,acct_001011,2025-02-01T05:06:45
consumer_000821,acct_001012,2025-03-24T18:24:52
consumer_000821,acct_001013,2025-07-09T01:51:22
consumer_000821,acct_001014,2025-06-11T12:11:32
consumer_000822,acct_001015,2025-12-11T07:06:52
consumer_000823,acct_001016,2025-12-12T20:18:30
consumer_000824,acct_001017,2025-09-22T22:44:55
consumer_000825,acct_001018,2025-07-27T18:54:41
consumer_000825,acct_001019,2025-11-08T15:09:20
consumer_000825,acct_001020,2025-04-11T03:31:02
consumer_000826,acct_001021,2025-07-26T00:07:13
consumer_000827,acct_001022,2025-02-13T15:00:52
consumer_000828,acct_001023,2025-04-28T16:51:23
consumer_000828,acct_001024,2025-10-14T03:15:38
consumer_000828,acct_001025,2025-09-11T14:27:42
consumer_000829,acct_001026,2025-02-09T11:59:49
consumer_000830,acct_001027,2025-10-04T21:31:28
consumer_000831,acct_001028,2025-08-20T06:05:57
consumer_000832,acct_001029,2025-10-13T22:37:57
consumer_000832,acct_001030,2025-05-28T21:15:51
consumer_000833,acct_001031,2025-07-12T02:37:46
consumer_000834,acct_001032,2025-08-07T18:54:31
consumer_000835,acct_001033,2025-08-27T17:25:51
consumer_000836,acct_001034,2025-11-30T06:24:59
consumer_000837,acct_001035,2025-02-08T16:58:24
consumer_000838,acct_001036,2025-08-05T04:00:40
consumer_000839,acct_001037,2025-04-23T20:18:06
consumer_000840,acct_001038,2025-11-12T19:07:52
consumer_000841,acct_001039,2025-05-07T17:42:19
consumer_000841,acct_001040,2025-01-27T12:27:27
consumer_000841,acct_001041,2025-08-31T04:49:35
consumer_000842,acct_001042,2025-03-01T13:27:20
consumer_000843,acct_001043,2025-01-02T02:41:48
consumer_000844,acct_001044,2025-07-17T13:54:32
consumer_000845,acct_001045,2025-10-08T07:03:15
consumer_000846,acct_001046,2025-04-16T13:30:30
consumer_000846,acct_001047,2025-08-30T09:25:36
consumer_000847,acct_001048,2025-10-19T00:05:29
consumer_000848,acct_001049,2025-06-15T15:41:35
consumer_000849,acct_001050,2025-05-17T00:47:48
consumer_000850,acct_001051,2025-04-07T23:43:44
consumer_000850,acct_001052,2025-11-03T13:17:29
consumer_000851,acct_001053,2025-07-19T04:00:36
consumer_000852,acct_001054,2025-05-11T11:32:15
consumer_000853,acct_001055,2025-02-05T09:54:58
consumer_000854,acct_001056,2025-12-19T02:09:52
consumer_000855,acct_001057,2025-08-10T08:35:20
consumer_000856,acct_001058,2025-04-12T21:29:35
consumer_000857,acct_001059,2025-01-16T05:26:32
consumer_000858,acct_001060,2025-05-25T22:34:09
consumer_000859,acct_001061,2025-12-30T13:20:30
consumer_000860,acct_001062,2025-06-06T13:34:05
consumer_000861,acct_001063,2025-07-29T13:08:28
consumer_000862,acct_001064,2025-04-23T15:16:33
consumer_000863,acct_001065,2025-10-20T17:51:34
consumer_000864,acct_001066,2025-09-23T09:40:48
consumer_000865,acct_001067,2025-05-15T18:08:09
consumer_000865,acct_001068,2025-09-04T03:40:47
consumer_000866,acct_001069,2025-11-10T05:02:33
consumer_000867,acct_001070,2025-12-21T17:09:20
consumer_000867,acct_001071,2025-08-15T00:16:52
consumer_000867,acct_001072,2025-11-26T03:03:27
consumer_000868,acct_001073,2025-03-25T03:36:27
consumer_000869,acct_001074,2025-09-27T12:38:23
