label_id,entity_type,entity_id,ground_truth,label_timestamp,label_source,label_confidence
label_001244,TRANSACTION,txn_001244,LEGITIMATE,2025-12-17T17:36:24,automated_baseline,0.94
label_001245,TRANSACTION,txn_001245,LEGITIMATE,2025-05-06T22:34:32,automated_baseline,0.87
label_001246,TRANSACTION,txn_001246,LEGITIMATE,2025-01-26T23:48:28,automated_baseline,0.91
label_001247,TRANSACTION,txn_001247,LEGITIMATE,2025-01-27T08:10:28,fraud_analyst_review,0.97
label_001248,TRANSACTION,txn_001248,LEGITIMATE,2025-04-01T19:56:23,fraud_analyst_review,0.93
label_001249,TRANSACTION,txn_001249,LEGITIMATE,2025-06-17T14:09:00,automated_baseline,0.93
label_001250,TRANSACTION,txn_001250,LEGITIMATE,2025-02-20T07:04:05,automated_baseline,0.89
label_001251,TRANSACTION,txn_001251,LEGITIMATE,2025-09-12T06:15:40,automated_baseline,0.92
label_001252,TRANSACTION,txn_001252,LEGITIMATE,2025-12-19T11:09:09,fraud_analyst_review,0.96
label_001253,TRANSACTION,txn_001253,LEGITIMATE,2025-09-16T22:37:30,automated_baseline,0.96
label_001254,TRANSACTION,txn_001254,LEGITIMATE,2025-06-07T13:40:52,fraud_analyst_review,0.9
label_001255,TRANSACTION,txn_001255,LEGITIMATE,2025-04-04T05:08:06,fraud_analyst_review,0.98
label_001256,TRANSACTION,txn_001256,LEGITIMATE,2025-05-19T07:23:32,automated_baseline,0.96
label_001257,TRANSACTION,txn_001257,LEGITIMATE,2025-05-29T02:22:03,automated_baseline,0.91
label_001258,TRANSACTION,txn_001258,LEGITIMATE,2025-04-14T05:53:27,fraud_analyst_review,0.94
label_001259,TRANSACTION,txn_001259,LEGITIMATE,2025-04-27T21:58:57,automated_baseline,0.98
label_001260,TRANSACTION,txn_001260,LEGITIMATE,2025-07-26T04:39:47,automated_baseline,0.98
label_001261,TRANSACTION,txn_001261,LEGITIMATE,2025-10-15T02:07:18,fraud_analyst_review,0.89
label_001262,TRANSACTION,txn_001262,LEGITIMATE,2025-09-07T15:47:39,automated_baseline,0.98
label_001263,TRANSACTION,txn_001263,LEGITIMATE,2025-03-15T04:26:08,fraud_analyst_review,0.96
label_001264,TRANSACTION,txn_001264,LEGITIMATE,2025-09-10T02:10:15,fraud_analyst_review,0.97
label_001265,TRANSACTION,txn_001265,LEGITIMATE,2025-06-29T21:23:30,automated_baseline,0.92
label_001266,TRANSACTION,txn_001266,LEGITIMATE,2025-08-30T17:53:31,automated_baseline,0.93
label_001267,TRANSACTION,txn_001267,LEGITIMATE,2025-08-28T00:10:59,automated_baseline,0.87
label_001268,TRANSACTION,txn_001268,LEGITIMATE,2025-08-23T08:29:00,fraud_analyst_review,0.88
label_001269,TRANSACTION,txn_001269,LEGITIMATE,2025-07-03T08:27:09,automated_baseline,0.9
label_001270,TRANSACTION,txn_001270,LEGITIMATE,2025-05-29T01:36:00,automated_baseline,0.98
label_001271,TRANSACTION,txn_001271,LEGITIMATE,2025-12-25T12:14:59,fraud_analyst_review,0.88
label_001272,TRANSACTION,txn_001272,LEGITIMATE,2025-09-26T08:30:15,fraud_analyst_review,0.89
label_001273,TRANSACTION,txn_001273,LEGITIMATE,2025-01-29T04:46:08,automated_baseline,0.9
label_001274,TRANSACTION,txn_001274,LEGITIMATE,2025-01-26T22:52:03,fraud_analyst_review,0.89
label_001275,TRANSACTION,txn_001275,LEGITIMATE,2025-11-29T18:23:32,automated_baseline,0.85
label_001276,TRANSACTION,txn_001276,LEGITIMATE,2025-07-17T14:36:42,fraud_analyst_review,0.9
label_001277,TRANSACTION,txn_001277,LEGITIMATE,2025-04-08T15:37:12,fraud_analyst_review,0.86
label_001278,TRANSACTION,txn_001278,LEGITIMATE,2025-05-09T04:34:28,fraud_analyst_review,0.93
label_001279,TRANSACTION,txn_001279,LEGITIMATE,2025-11-09T13:49:43,fraud_analyst_review,0.87
label_001280,TRANSACTION,txn_001280,LEGITIMATE,2025-02-22T19:37:41,automated_baseline,0.96
label_001281,TRANSACTION,txn_001281,LEGITIMATE,2025-06-07T17:04:23,automated_baseline,0.86
label_001282,TRANSACTION,txn_001282,LEGITIMATE,2025-06-28T19:58:25,fraud_analyst_review,0.88
label_001283,TRANSACTION,txn_001283,LEGITIMATE,2025-02-05T15:45:50,fraud_analyst_review,0.88
label_001284,TRANSACTION,txn_001284,LEGITIMATE,2025-05-17T17:36:28,fraud_analyst_review,0.92
label_001285,TRANSACTION,txn_001285,LEGITIMATE,2025-06-03T16:31:43,fraud_analyst_review,0.93
label_001286,TRANSACTION,txn_001286,LEGITIMATE,2025-12-12T21:01:27,automated_baseline,0.85
label_001287,TRANSACTION,txn_001287,LEGITIMATE,2025-08-17T16:51:13,fraud_analyst_review,0.87
label_001288,TRANSACTION,txn_001288,LEGITIMATE,2025-08-19T12:46:18,automated_baseline,0.91
label_001289,TRANSACTION,txn_001289,LEGITIMATE,2025-08-27T12:52:16,fraud_analyst_review,0.94
label_001290,TRANSACTION,txn_001290,LEGITIMATE,2025-04-26T22:44:02,fraud_analyst_review,0.94
label_001291,TRANSACTION,txn_001291,LEGITIMATE,2025-08-13T15:12:36,fraud_analyst_review,0.85
label_001292,TRANSACTION,txn_001292,LEGITIMATE,2025-05-08T11:24:02,fraud_analyst_review,0.86
label_001293,TRANSACTION,txn_001293,LEGITIMATE,2025-09-26T12:14:17,fraud_analyst_review,0.88
label_001294,TRANSACTION,txn_001294,LEGITIMATE,2025-02-21T06:09:21,fraud_analyst_review,0.93
label_001295,TRANSACTION,txn_001295,LEGITIMATE,2025-01-22T05:12:49,automated_baseline,0.96
label_001296,TRANSACTION,txn_001296,LEGITIMATE,2025-07-25T09:47:49,fraud_analyst_review,0.98
label_001297,TRANSACTION,txn_001297,LEGITIMATE,2025-03-26T20:03:37,fraud_analyst_review,0.95
label_001298,TRANSACTION,txn_001298,LEGITIMATE,2025-08-02T21:35:34,fraud_analyst_review,0.87
label_001299,TRANSACTION,txn_001299,LEGITIMATE,2025-05-01T09:53:52,automated_baseline,0.89
label_001300,TRANSACTION,txn_001300,LEGITIMATE,2025-11-19T19:53:59,fraud_analyst_review,0.96
label_001301,TRANSACTION,txn_001301,LEGITIMATE,2025-12-17T08:35:01,automated_baseline,0.97
label_001302,TRANSACTION,txn_001302,LEGITIMATE,2025-03-05T11:26:51,automated_baseline,0.91
label_001303,TRANSACTION,txn_001303,LEGITIMATE,2025-03-01T13:44:38,fraud_analyst_review,0.93
label_001304,TRANSACTION,txn_001304,LEGITIMATE,2025-03-18T14:56:34,fraud_analyst_review,0.96
label_001305,TRANSACTION,txn_001305,LEGITIMATE,2025-10-29T08:29:55,automated_baseline,0.87
label_001306,TRANSACTION,txn_001306,LEGITIMATE,2025-10-13T08:34:02,automated_baseline,0.88
label_001307,TRANSACTION,txn_001307,LEGITIMATE,2025-06-28T01:17:18,fraud_analyst_review,0.95
label_001308,TRANSACTION,txn_001308,LEGITIMATE,2025-06-20T16:25:25,fraud_analyst_review,0.95
label_001309,TRANSACTION,txn_001309,LEGITIMATE,2025-02-11T03:21:16,automated_baseline,0.9
label_001310,TRANSACTION,txn_001310,LEGITIMATE,2025-11-03T06:37:09,automated_baseline,0.87
label_001311,TRANSACTION,txn_001311,LEGITIMATE,2025-10-04T18:33:15,fraud_analyst_review,0.88
label_001312,TRANSACTION,txn_001312,LEGITIMATE,2025-02-03T10:37:13,fraud_analyst_review,0.96
label_001313,TRANSACTION,txn_001313,LEGITIMATE,2025-04-24T03:53:38,fraud_analyst_review,0.86
label_001314,TRANSACTION,txn_001314,LEGITIMATE,2025-10-20T12:44:04,fraud_analyst_review,0.88
label_001315,TRANSACTION,txn_001315,LEGITIMATE,2025-02-28T04:20:18,fraud_analyst_review,0.93
label_001316,TRANSACTION,txn_001316,LEGITIMATE,2025-11-14T02:34:09,fraud_analyst_review,0.92
label_001317,TRANSACTION,txn_001317,LEGITIMATE,2025-11-09T10:05:10,fraud_analyst_review,0.88
label_001318,TRANSACTION,txn_001318,LEGITIMATE,2025-06-15T21:54:15,fraud_analyst_review,0.88
label_001319,TRANSACTION,txn_001319,LEGITIMATE,2025-12-21T05:46:30,fraud_analyst_review,0.93
label_001320,TRANSACTION,txn_001320,LEGITIMATE,2025-10-09T15:33:49,automated_baseline,0.86
label_001321,TRANSACTION,txn_001321,LEGITIMATE,2025-06-29T23:20:40,fraud_analyst_review,0.94
label_001322,TRANSACTION,txn_001322,LEGITIMATE,2025-09-15T14:37:40,automated_baseline,0.88
label_001323,TRANSACTION,txn_001323,LEGITIMATE,2025-04-16T21:16:19,automated_baseline,0.96
label_001324,TRANSACTION,txn_001324,LEGITIMATE,2025-05-25T13:08:46,automated_baseline,0.97
label_001325,TRANSACTION,txn_001325,LEGITIMATE,2025-02-10T10:19:29,automated_baseline,0.9
label_001326,TRANSACTION,txn_001326,LEGITIMATE,2025-08-10T09:37:45,fraud_analyst_review,0.96
label_001327,TRANSACTION,txn_001327,LEGITIMATE,2025-10-29T00:49:00,automated_baseline,0.87
label_001328,TRANSACTION,txn_001328,LEGITIMATE,2025-03-13T02:56:10,automated_baseline,0.86
label_001329,TRANSACTION,txn_001329,LEGITIMATE,2025-08-25T16:19:58,automated_baseline,0.92
label_001330,TRANSACTION,txn_001330,LEGITIMATE,2025-06-09T04:13:42,automated_baseline,0.85
label_001331,TRANSACTION,txn_001331,LEGITIMATE,2025-12-16T06:07:01,automated_baseline,0.98
label_001332,TRANSACTION,txn_001332,LEGITIMATE,2025-06-25T05:30:26,automated_baseline,0.97
label_001333,TRANSACTION,txn_001333,LEGITIMATE,2025-03-25T07:55:35,automated_baseline,0.97
label_001334,TRANSACTION,txn_001334,LEGITIMATE,2025-04-07T06:07:47,automated_baseline,0.87
label_001335,TRANSACTION,txn_001335,LEGITIMATE,2025-03-01T04:31:50,fraud_analyst_review,0.98
label_001336,TRANSACTION,txn_001336,LEGITIMATE,2025-06-07T16:51:33,fraud_analyst_review,0.96
label_001337,TRANSACTION,txn_001337,LEGITIMATE,2025-02-09T01:13:21,fraud_analyst_review,0.87
label_001338,TRANSACTION,txn_001338,LEGITIMATE,2025-11-28T10:05:07,fraud_analyst_review,0.87
label_001339,TRANSACTION,txn_001339,LEGITIMATE,2025-07-27T08:12:49,automated_baseline,0.9
label_001340,TRANSACTION,txn_001340,LEGITIMATE,2025-05-07T15:58:27,fraud_analyst_review,0.95
label_001341,TRANSACTION,txn_001341,LEGITIMATE,2025-10-25T01:42:09,fraud_analyst_review,0.92
label_001342,TRANSACTION,txn_001342,LEGITIMATE,2025-08-06T04:15:19,automated_baseline,0.98
label_001343,TRANSACTION,txn_001343,LEGITIMATE,2025-04-05T05:25:39,automated_baseline,0.99
label_001344,TRANSACTION,txn_001344,LEGITIMATE,2025-01-04T20:54:14,automated_baseline,0.9
label_001345,TRANSACTION,txn_001345,LEGITIMATE,2025-01-17T04:17:38,automated_baseline,0.89
label_001346,TRANSACTION,txn_001346,LEGITIMATE,2025-08-05T01:01:25,fraud_analyst_review,0.92
label_001347,TRANSACTION,txn_001347,LEGITIMATE,2025-04-12T18:05:31,automated_baseline,0.85
label_001348,TRANSACTION,txn_001348,LEGITIMATE,2025-01-01T07:20:22,fraud_analyst_review,0.86
label_001349,TRANSACTION,txn_001349,LEGITIMATE,2025-04-24T17:53:35,fraud_analyst_review,0.91
label_001350,TRANSACTION,txn_001350,LEGITIMATE,2025-07-26T03:39:46,automated_baseline,0.94
label_001351,TRANSACTION,txn_001351,LEGITIMATE,2025-12-23T21:41:08,fraud_analyst_review,0.98
label_001352,TRANSACTION,txn_001352,LEGITIMATE,2025-05-27T18:32:44,automated_baseline,0.88
label_001353,TRANSACTION,txn_001353,LEGITIMATE,2025-12-28T22:13:33,fraud_analyst_review,0.89
label_001354,TRANSACTION,txn_001354,LEGITIMATE,2025-08-20T23:37:30,automated_baseline,0.89
label_001355,TRANSACTION,txn_001355,LEGITIMATE,2025-03-26T18:15:40,automated_baseline,0.94
label_001356,TRANSACTION,txn_001356,LEGITIMATE,2025-07-12T03:42:16,fraud_analyst_review,0.95
label_001357,TRANSACTION,txn_001357,LEGITIMATE,2025-03-08T03:37:54,fraud_analyst_review,0.87
label_001358,TRANSACTION,txn_001358,LEGITIMATE,2025-01-26T20:35:06,fraud_analyst_review,0.91
label_001359,TRANSACTION,txn_001359,LEGITIMATE,2025-05-19T12:35:28,automated_baseline,0.97
label_001360,TRANSACTION,txn_001360,LEGITIMATE,2025-06-28T10:34:57,fraud_analyst_review,0.88
label_001361,TRANSACTION,txn_001361,LEGITIMATE,2025-03-26T14:18:37,automated_baseline,0.91
label_001362,TRANSACTION,txn_001362,LEGITIMATE,2025-03-29T03:10:37,automated_baseline,0.9
label_001363,TRANSACTION,txn_001363,LEGITIMATE,2025-01-04T18:01:34,fraud_analyst_review,0.88
label_001364,TRANSACTION,txn_001364,LEGITIMATE,2025-10-11T02:24:58,automated_baseline,0.9
label_001365,TRANSACTION,txn_001365,LEGITIMATE,2025-02-14T00:41:57,fraud_analyst_review,0.93
label_001366,TRANSACTION,txn_001366,LEGITIMATE,2025-08-17T06:19:43,fraud_analyst_review,0.99
label_001367,TRANSACTION,txn_001367,LEGITIMATE,2025-08-20T07:41:00,fraud_analyst_review,0.87
label_001368,TRANSACTION,txn_001368,LEGITIMATE,2025-12-18T08:36:09,fraud_analyst_review,0.94
label_001369,TRANSACTION,txn_001369,LEGITIMATE,2025-12-20T18:44:53,automated_baseline,0.98
label_001370,TRANSACTION,txn_001370,LEGITIMATE,2025-10-17T11:06:48,automated_baseline,0.96
label_001371,TRANSACTION,txn_001371,LEGITIMATE,2025-06-29T11:51:24,fraud_analyst_review,0.96
label_001372,TRANSACTION,txn_001372,LEGITIMATE,2025-06-01T23:30:18,fraud_analyst_review,0.96
label_001373,TRANSACTION,txn_001373,LEGITIMATE,2025-07-10T22:52:40,automated_baseline,0.97
label_001374,TRANSACTION,txn_001374,LEGITIMATE,2025-12-01T14:01:52,automated_baseline,0.94
label_001375,TRANSACTION,txn_001375,LEGITIMATE,2025-10-18T21:28:25,automated_baseline,0.93
label_001376,TRANSACTION,txn_001376,LEGITIMATE,2025-11-28T05:38:49,fraud_analyst_review,0.87
label_001377,TRANSACTION,txn_001377,LEGITIMATE,2025-11-17T22:15:24,fraud_analyst_review,0.9
label_001378,TRANSACTION,txn_001378,LEGITIMATE,2025-06-05T13:41:58,fraud_analyst_review,0.88
label_001379,TRANSACTION,txn_001379,LEGITIMATE,2025-07-17T22:51:51,automated_baseline,0.95
label_001380,TRANSACTION,txn_001380,LEGITIMATE,2025-05-23T11:27:35,fraud_analyst_review,0.97
label_001381,TRANSACTION,txn_001381,LEGITIMATE,2025-05-15T16:29:23,automated_baseline,0.94
label_001382,TRANSACTION,txn_001382,LEGITIMATE,2025-01-18T22:35:30,fraud_analyst_review,0.85
label_001383,TRANSACTION,txn_001383,LEGITIMATE,2025-11-10T12:10:10,automated_baseline,0.98
label_001384,TRANSACTION,txn_001384,LEGITIMATE,2025-07-27T22:58:46,automated_baseline,0.99
label_001385,TRANSACTION,txn_001385,LEGITIMATE,2025-01-01T11:37:37,fraud_analyst_review,0.94
label_001386,TRANSACTION,txn_001386,LEGITIMATE,2025-08-18T22:51:54,automated_baseline,0.91
label_001387,TRANSACTION,txn_001387,LEGITIMATE,2025-07-28T09:52:52,fraud_analyst_review,0.96
label_001388,TRANSACTION,txn_001388,LEGITIMATE,2025-11-25T13:21:14,fraud_analyst_review,0.96
label_001389,TRANSACTION,txn_001389,LEGITIMATE,2025-10-29T06:07:19,automated_baseline,0.92
label_001390,TRANSACTION,txn_001390,LEGITIMATE,2025-03-28T10:18:05,automated_baseline,0.97
label_001391,TRANSACTION,txn_001391,LEGITIMATE,2025-03-19T22:54:11,automated_baseline,0.91
label_001392,TRANSACTION,txn_001392,LEGITIMATE,2025-09-12T11:45:18,fraud_analyst_review,0.91
label_001393,TRANSACTION,txn_001393,LEGITIMATE,2025-09-14T00:28:18,fraud_analyst_review,0.95
label_001394,TRANSACTION,txn_001394,LEGITIMATE,2025-04-16T03:29:02,automated_baseline,0.94
label_001395,TRANSACTION,txn_001395,LEGITIMATE,2025-10-29T12:35:30,fraud_analyst_review,0.88
label_001396,TRANSACTION,txn_001396,LEGITIMATE,2025-03-14T02:38:31,automated_baseline,0.87
label_001397,TRANSACTION,txn_001397,LEGITIMATE,2025-05-29T14:50:43,automated_baseline,0.87
label_001398,TRANSACTION,txn_001398,LEGITIMATE,2025-01-13T09:16:28,automated_baseline,0.86
label_001399,TRANSACTION,txn_001399,LEGITIMATE,2025-05-12T16:26:29,automated_baseline,0.87
label_001400,TRANSACTION,txn_001400,LEGITIMATE,2025-08-28T00:18:47,automated_baseline,0.87
label_001401,TRANSACTION,txn_001401,LEGITIMATE,2025-07-03T13:20:54,automated_baseline,0.96
label_001402,TRANSACTION,txn_001402,LEGITIMATE,2025-02-13T02:13:57,fraud_analyst_review,0.89
label_001403,TRANSACTION,txn_001403,LEGITIMATE,2025-04-24T20:15:23,automated_baseline,0.9
label_001404,TRANSACTION,txn_001404,LEGITIMATE,2025-04-16T11:52:09,fraud_analyst_review,0.94
label_001405,TRANSACTION,txn_001405,LEGITIMATE,2025-02-06T16:37:25,fraud_analyst_review,0.95
label_001406,TRANSACTION,txn_001406,LEGITIMATE,2025-02-13T09:37:25,fraud_analyst_review,0.87
label_001407,TRANSACTION,txn_001407,LEGITIMATE,2025-09-17T05:41:25,fraud_analyst_review,0.99
label_001408,TRANSACTION,txn_001408,LEGITIMATE,2025-06-16T05:00:30,automated_baseline,0.92
label_001409,TRANSACTION,txn_001409,LEGITIMATE,2025-06-22T05:27:25,automated_baseline,0.92
label_001410,TRANSACTION,txn_001410,LEGITIMATE,2025-01-20T13:44:49,fraud_analyst_review,0.94
label_001411,TRANSACTION,txn_001411,LEGITIMATE,2025-04-19T04:51:48,automated_baseline,0.87
label_001412,TRANSACTION,txn_001412,LEGITIMATE,2025-03-17T19:32:56,automated_baseline,0.9
label_001413,TRANSACTION,txn_001413,LEGITIMATE,2025-01-08T02:15:28,fraud_analyst_review,0.88
label_001414,TRANSACTION,txn_001414,LEGITIMATE,2025-10-26T07:53:41,automated_baseline,0.95
label_001415,TRANSACTION,txn_001415,LEGITIMATE,2025-10-15T10:09:03,fraud_analyst_review,0.93
label_001416,TRANSACTION,txn_001416,LEGITIMATE,2025-05-31T22:05:21,automated_baseline,0.97
label_001417,TRANSACTION,txn_001417,LEGITIMATE,2025-12-09T17:27:55,automated_baseline,0.96
label_001418,TRANSACTION,txn_001418,LEGITIMATE,2025-11-09T15:16:48,automated_baseline,0.91
label_001419,TRANSACTION,txn_001419,LEGITIMATE,2025-06-17T18:17:43,fraud_analyst_review,0.97
label_001420,TRANSACTION,txn_001420,LEGITIMATE,2025-03-01T02:41:37,automated_baseline,0.98
label_001421,TRANSACTION,txn_001421,LEGITIMATE,2025-07-13T00:01:48,automated_baseline,0.91
label_001422,TRANSACTION,txn_001422,LEGITIMATE,2025-04-25T10:43:23,fraud_analyst_review,0.87
label_001423,TRANSACTION,txn_001423,LEGITIMATE,2025-05-15T08:45:08,automated_baseline,0.86
label_001424,TRANSACTION,txn_001424,LEGITIMATE,2025-01-10T03:42:50,automated_baseline,0.99
label_001425,TRANSACTION,txn_001425,LEGITIMATE,2025-01-12T09:44:08,fraud_analyst_review,0.95
label_001426,TRANSACTION,txn_001426,LEGITIMATE,2025-06-05T06:57:58,automated_baseline,0.97
label_001427,TRANSACTION,txn_001427,LEGITIMATE,2025-04-07T21:15:05,fraud_analyst_review,0.97
label_001428,TRANSACTION,txn_001428,LEGITIMATE,2025-07-10T18:18:37,fraud_analyst_review,0.94
label_001429,TRANSACTION,txn_001429,LEGITIMATE,2025-10-01T06:54:22,fraud_analyst_review,0.97
label_001430,TRANSACTION,txn_001430,LEGITIMATE,2025-09-15T07:01:09,fraud_analyst_review,0.99
label_001431,TRANSACTION,txn_001431,LEGITIMATE,2025-04-30T12:24:07,fraud_analyst_review,0.97
label_001432,TRANSACTION,txn_001432,LEGITIMATE,2025-11-02T03:01:57,automated_baseline,0.86
label_001433,TRANSACTION,txn_001433,LEGITIMATE,2025-07-26T07:36:34,fraud_analyst_review,0.88
label_001434,TRANSACTION,txn_001434,LEGITIMATE,2025-10-09T05:27:54,automated_baseline,0.99
label_001435,TRANSACTION,txn_001435,LEGITIMATE,2025-01-18T00:08:31,fraud_analyst_review,0.86
label_001436,TRANSACTION,txn_001436,LEGITIMATE,2025-05-01T18:31:50,fraud_analyst_review,0.86
label_001437,TRANSACTION,txn_001437,LEGITIMATE,2025-08-19T22:53:05,automated_baseline,0.86
label_001438,TRANSACTION,txn_001438,LEGITIMATE,2025-04-04T12:42:14,fraud_analyst_review,0.86
label_001439,TRANSACTION,txn_001439,LEGITIMATE,2025-10-19T19:34:43,fraud_analyst_review,0.97
label_001440,TRANSACTION,txn_001440,LEGITIMATE,2025-03-22T00:38:01,automated_baseline,0.92
label_001441,TRANSACTION,txn_001441,LEGITIMATE,2025-02-23T11:32:30,automated_baseline,0.98
label_001442,TRANSACTION,txn_001442,LEGITIMATE,2025-10-30T15:28:40,fraud_analyst_review,0.92
label_001443,TRANSACTION,txn_001443,LEGITIMATE,2025-01-16T15:48:40,automated_baseline,0.96
label_001444,TRANSACTION,txn_001444,LEGITIMATE,2025-01-06T17:35:52,automated_baseline,0.97
label_001445,TRANSACTION,txn_001445,LEGITIMATE,2025-11-03T14:03:02,fraud_analyst_review,0.85
label_001446,TRANSACTION,txn_001446,LEGITIMATE,2025-08-15T11:56:55,fraud_analyst_review,0.86
label_001447,TRANSACTION,txn_001447,LEGITIMATE,2025-01-29T06:10:34,automated_baseline,0.89
label_001448,TRANSACTION,txn_001448,LEGITIMATE,2025-02-23T04:33:58,automated_baseline,0.89
label_001449,TRANSACTION,txn_001449,LEGITIMATE,2025-12-07T06:33:11,fraud_analyst_review,0.95
label_001450,TRANSACTION,txn_001450,LEGITIMATE,2025-09-17T09:01:57,automated_baseline,0.86
label_001451,TRANSACTION,txn_001451,LEGITIMATE,2025-04-11T20:40:47,fraud_analyst_review,0.97
label_001452,TRANSACTION,txn_001452,LEGITIMATE,2025-10-17T04:05:12,fraud_analyst_review,0.92
label_001453,TRANSACTION,txn_001453,LEGITIMATE,2025-06-29T09:28:42,fraud_analyst_review,0.96
label_001454,TRANSACTION,txn_001454,LEGITIMATE,2025-02-24T22:26:39,automated_baseline,0.9
label_001455,TRANSACTION,txn_001455,LEGITIMATE,2025-09-16T02:49:46,automated_baseline,0.96
label_001456,TRANSACTION,txn_001456,LEGITIMATE,2025-11-25T19:56:37,automated_baseline,0.9
label_001457,TRANSACTION,txn_001457,LEGITIMATE,2025-03-14T05:58:13,fraud_analyst_review,0.87
label_001458,TRANSACTION,txn_001458,LEGITIMATE,2025-11-30T21:51:30,fraud_analyst_review,0.92
label_001459,TRANSACTION,txn_001459,LEGITIMATE,2025-10-08T11:17:33,automated_baseline,0.96
label_001460,TRANSACTION,txn_001460,LEGITIMATE,2025-01-23T08:16:33,fraud_analyst_review,0.96
label_001461,TRANSACTION,txn_001461,LEGITIMATE,2025-10-16T06:31:23,automated_baseline,0.95
label_001462,TRANSACTION,txn_001462,LEGITIMATE,2025-08-20T05:40:55,fraud_analyst_review,0.97
label_001463,TRANSACTION,txn_001463,LEGITIMATE,2025-02-27T03:56:16,fraud_analyst_review,0.95
label_001464,TRANSACTION,txn_001464,LEGITIMATE,2025-02-10T04:00:31,automated_baseline,0.99
label_001465,TRANSACTION,txn_001465,LEGITIMATE,2025-08-28T14:03:53,fraud_analyst_review,0.93
label_001466,TRANSACTION,txn_001466,LEGITIMATE,2025-08-13T17:41:05,automated_baseline,0.86
label_001467,TRANSACTION,txn_001467,LEGITIMATE,2025-07-12T10:01:53,automated_baseline,0.96
label_001468,TRANSACTION,txn_001468,LEGITIMATE,2025-09-24T03:24:04,fraud_analyst_review,0.98
label_001469,TRANSACTION,txn_001469,LEGITIMATE,2025-08-08T17:25:03,automated_baseline,0.98
label_001470,TRANSACTION,txn_001470,LEGITIMATE,2025-08-14T20:25:03,automated_baseline,0.87
label_001471,TRANSACTION,txn_001471,LEGITIMATE,2025-03-27T02:08:37,automated_baseline,0.93
label_001472,TRANSACTION,txn_001472,LEGITIMATE,2025-04-26T22:51:48,fraud_analyst_review,0.94
label_001473,TRANSACTION,txn_001473,LEGITIMATE,2025-03-21T19:21:01,automated_baseline,0.91
label_001474,TRANSACTION,txn_001474,LEGITIMATE,2025-03-24T16:34:01,fraud_analyst_review,0.95
label_001475,TRANSACTION,txn_001475,LEGITIMATE,2025-01-18T08:01:14,automated_baseline,0.87
label_001476,TRANSACTION,txn_001476,LEGITIMATE,2025-01-13T16:05:56,automated_baseline,0.98
label_001477,TRANSACTION,txn_001477,LEGITIMATE,2025-03-07T05:09:18,fraud_analyst_review,0.9
label_001478,TRANSACTION,txn_001478,LEGITIMATE,2025-11-06T06:27:29,fraud_analyst_review,0.95
label_001479,TRANSACTION,txn_001479,LEGITIMATE,2025-11-27T01:28:39,automated_baseline,0.87
label_001480,TRANSACTION,txn_001480,LEGITIMATE,2025-01-23T09:33:20,automated_baseline,0.98
label_001481,TRANSACTION,txn_001481,LEGITIMATE,2025-07-06T20:24:59,fraud_analyst_review,0.88
label_001482,TRANSACTION,txn_001482,LEGITIMATE,2025-05-13T19:34:07,fraud_analyst_review,0.86
label_001483,TRANSACTION,txn_001483,LEGITIMATE,2025-06-14T12:53:33,fraud_analyst_review,0.89
label_001484,TRANSACTION,txn_001484,LEGITIMATE,2025-06-24T05:18:53,fraud_analyst_review,0.89
label_001485,TRANSACTION,txn_001485,LEGITIMATE,2025-05-18T10:10:41,fraud_analyst_review,0.88
label_001486,TRANSACTION,txn_001486,LEGITIMATE,2025-07-20T23:02:52,fraud_analyst_review,0.92
label_001487,TRANSACTION,txn_001487,LEGITIMATE,2025-02-06T08:13:39,fraud_analyst_review,0.95
label_001488,TRANSACTION,txn_001488,LEGITIMATE,2025-10-27T17:12:58,automated_baseline,0.98
label_001489,TRANSACTION,txn_001489,LEGITIMATE,2025-05-20T01:26:27,fraud_analyst_review,0.86
label_001490,TRANSACTION,txn_001490,LEGITIMATE,2025-03-16T15:29:08,fraud_analyst_review,0.87
label_001491,TRANSACTION,txn_001491,LEGITIMATE,2025-02-18T16:37:13,fraud_analyst_review,0.95
label_001492,TRANSACTION,txn_001492,LEGITIMATE,2025-03-13T08:20:03,fraud_analyst_review,0.87
label_001493,TRANSACTION,txn_001493,LEGITIMATE,2025-03-15T07:02:20,automated_baseline,0.96
label_001494,TRANSACTION,txn_001494,LEGITIMATE,2025-03-10T00:02:49,fraud_analyst_review,0.87
label_001495,TRANSACTION,txn_001495,LEGITIMATE,2025-04-12T21:12:28,automated_baseline,0.85
label_001496,TRANSACTION,txn_001496,LEGITIMATE,2025-03-27T07:10:35,automated_baseline,0.89
label_001497,TRANSACTION,txn_001497,LEGITIMATE,2025-06-13T02:05:27,fraud_analyst_review,0.87
label_001498,TRANSACTION,txn_001498,LEGITIMATE,2025-06-02T19:39:36,automated_baseline,0.93
label_001499,TRANSACTION,txn_001499,LEGITIMATE,2025-06-22T17:05:17,automated_baseline,0.99
label_001500,TRANSACTION,txn_001500,LEGITIMATE,2025-10-06T17:27:34,fraud_analyst_review,0.9
label_001501,TRANSACTION,txn_001501,LEGITIMATE,2025-03-11T10:25:29,fraud_analyst_review,0.98
label_001502,TRANSACTION,txn_001502,LEGITIMATE,2025-04-24T13:41:47,fraud_analyst_review,0.85
label_001503,TRANSACTION,txn_001503,LEGITIMATE,2025-09-28T20:12:00,automated_baseline,0.96
