label_id,entity_type,entity_id,ground_truth,label_timestamp,label_source,label_confidence
label_026972,TRANSACTION,txn_026972,LEGITIMATE,2025-12-07T22:38:29,automated_baseline,0.94
label_026973,TRANSACTION,txn_026973,LEGITIMATE,2025-05-06T02:16:47,fraud_analyst_review,0.99
label_026974,TRANSACTION,txn_026974,LEGITIMATE,2025-12-08T01:16:11,automated_baseline,0.9
label_026975,TRANSACTION,txn_026975,LEGITIMATE,2025-09-19T01:54:21,automated_baseline,0.93
label_026976,TRANSACTION,txn_026976,LEGITIMATE,2025-05-10T06:28:34,fraud_analyst_review,0.98
label_026977,TRANSACTION,txn_026977,LEGITIMATE,2025-05-27T17:34:43,fraud_analyst_review,0.96
label_026978,TRANSACTION,txn_026978,LEGITIMATE,2025-11-29T11:35:01,fraud_analyst_review,0.98
label_026979,TRANSACTION,txn_026979,LEGITIMATE,2025-03-11T10:54:29,fraud_analyst_review,0.97
label_026980,TRANSACTION,txn_026980,LEGITIMATE,2025-03-13T08:08:27,fraud_analyst_review,0.94
label_026981,TRANSACTION,txn_026981,LEGITIMATE,2025-10-11T17:46:25,fraud_analyst_review,0.92
label_026982,TRANSACTION,txn_026982,LEGITIMATE,2025-09-25T23:24:12,automated_baseline,0.91
label_026983,TRANSACTION,txn_026983,LEGITIMATE,2025-08-04T10:08:59,fraud_analyst_review,0.93
label_026984,TRANSACTION,txn_026984,LEGITIMATE,2025-07-03T17:07:17,fraud_analyst_review,0.94
label_026985,TRANSACTION,txn_026985,LEGITIMATE,2025-04-04T18:04:42,automated_baseline,0.91
label_026986,TRANSACTION,txn_026986,LEGITIMATE,2025-08-05T08:50:04,automated_baseline,0.9
label_026987,TRANSACTION,txn_026987,LEGITIMATE,2025-06-30T10:11:02,automated_baseline,0.97
label_026988,TRANSACTION,txn_026988,LEGITIMATE,2025-09-23T13:09:56,automated_baseline,0.97
label_026989,TRANSACTION,txn_026989,LEGITIMATE,2025-10-21T08:08:49,automated_baseline,0.91
label_026990,TRANSACTION,txn_026990,LEGITIMATE,2025-02-20T02:03:41,fraud_analyst_review,0.95
label_026991,TRANSACTION,txn_026991,LEGITIMATE,2025-09-14T04:57:04,fraud_analyst_review,0.94
label_026992,TRANSACTION,txn_026992,LEGITIMATE,2025-10-13T22:05:58,automated_baseline,0.88
label_026993,TRANSACTION,txn_026993,LEGITIMATE,2025-10-25T08:23:33,automated_baseline,0.91
label_026994,TRANSACTION,txn_026994,LEGITIMATE,2025-03-02T05:15:57,fraud_analyst_review,0.9
label_026995,TRANSACTION,txn_026995,LEGITIMATE,2025-02-08T05:04:24,fraud_analyst_review,0.93
label_026996,TRANSACTION,txn_026996,LEGITIMATE,2025-01-28T19:36:55,automated_baseline,0.87
label_026997,TRANSACTION,txn_026997,LEGITIMATE,2025-07-14T22:02:03,fraud_analyst_review,0.94
label_026998,TRANSACTION,txn_026998,LEGITIMATE,2025-09-04T15:13:49,automated_baseline,0.91
label_026999,TRANSACTION,txn_026999,LEGITIMATE,2025-01-26T16:22:25,automated_baseline,0.94
label_027000,TRANSACTION,txn_027000,LEGITIMATE,2025-09-23T06:11:09,automated_baseline,0.88
label_027001,TRANSACTION,txn_027001,LEGITIMATE,2025-08-01T23:01:30,automated_baseline,0.96
label_027002,TRANSACTION,txn_027002,LEGITIMATE,2025-07-02T07:21:27,automated_baseline,0.95
label_027003,TRANSACTION,txn_027003,LEGITIMATE,2025-07-02T11:28:27,automated_baseline,0.91
label_027004,TRANSACTION,txn_027004,LEGITIMATE,2025-10-03T11:34:24,fraud_analyst_review,0.9
label_027005,TRANSACTION,txn_027005,LEGITIMATE,2025-04-07T04:48:44,fraud_analyst_review,0.87
label_027006,TRANSACTION,txn_027006,LEGITIMATE,2025-02-13T08:31:50,fraud_analyst_review,0.97
label_027007,TRANSACTION,txn_027007,LEGITIMATE,2025-12-30T16:47:21,fraud_analyst_review,0.94
label_027008,TRANSACTION,txn_027008,LEGITIMATE,2025-03-14T06:44:34,automated_baseline,0.92
label_027009,TRANSACTION,txn_027009,LEGITIMATE,2025-04-13T06:50:13,automated_baseline,0.89
label_027010,TRANSACTION,txn_027010,LEGITIMATE,2025-02-06T01:04:05,fraud_analyst_review,0.96
label_027011,TRANSACTION,txn_027011,LEGITIMATE,2025-02-22T04:49:49,automated_baseline,0.98
label_027012,TRANSACTION,txn_027012,LEGITIMATE,2025-09-25T11:05:32,fraud_analyst_review,0.94
label_027013,TRANSACTION,txn_027013,LEGITIMATE,2025-06-17T23:16:14,automated_baseline,0.85
label_027014,TRANSACTION,txn_027014,LEGITIMATE,2025-06-15T00:52:41,automated_baseline,0.91
label_027015,TRANSACTION,txn_027015,LEGITIMATE,2025-05-11T03:02:49,fraud_analyst_review,0.98
label_027016,TRANSACTION,txn_027016,LEGITIMATE,2025-05-03T19:55:54,automated_baseline,0.85
label_027017,TRANSACTION,txn_027017,LEGITIMATE,2025-05-05T09:44:54,fraud_analyst_review,0.97
label_027018,TRANSACTION,txn_027018,LEGITIMATE,2025-08-25T00:40:49,fraud_analyst_review,0.86
label_027019,TRANSACTION,txn_027019,LEGITIMATE,2025-03-25T19:30:46,automated_baseline,0.86
label_027020,TRANSACTION,txn_027020,LEGITIMATE,2025-04-06T16:20:00,automated_baseline,0.97
label_027021,TRANSACTION,txn_027021,LEGITIMATE,2025-07-31T13:15:53,fraud_analyst_review,0.88
label_027022,TRANSACTION,txn_027022,LEGITIMATE,2025-07-23T05:27:46,automated_baseline,0.89
label_027023,TRANSACTION,txn_027023,LEGITIMATE,2025-11-15T00:22:51,fraud_analyst_review,0.93
label_027024,TRANSACTION,txn_027024,LEGITIMATE,2025-09-21T21:42:22,automated_baseline,0.93
label_027025,TRANSACTION,txn_027025,LEGITIMATE,2025-09-27T14:27:47,fraud_analyst_review,0.98
label_027026,TRANSACTION,txn_027026,LEGITIMATE,2025-08-04T07:24:14,automated_baseline,0.92
label_027027,TRANSACTION,txn_027027,LEGITIMATE,2025-07-19T09:11:40,automated_baseline,0.86
label_027028,TRANSACTION,txn_027028,LEGITIMATE,2025-08-30T09:27:41,fraud_analyst_review,0.88
label_027029,TRANSACTION,txn_027029,LEGITIMATE,2025-09-05T13:39:59,automated_baseline,0.87
label_027030,TRANSACTION,txn_027030,LEGITIMATE,2025-10-01T06:00:49,automated_baseline,0.92
label_027031,TRANSACTION,txn_027031,LEGITIMATE,2025-07-12T12:52:49,automated_baseline,0.89
label_027032,TRANSACTION,txn_027032,LEGITIMATE,2025-10-19T08:54:50,automated_baseline,0.85
label_027033,TRANSACTION,txn_027033,LEGITIMATE,2025-05-07T20:00:55,fraud_analyst_review,0.92
label_027034,TRANSACTION,txn_027034,LEGITIMATE,2025-05-08T21:15:25,fraud_analyst_review,0.89
label_027035,TRANSACTION,txn_027035,LEGITIMATE,2025-10-14T00:17:31,fraud_analyst_review,0.96
label_027036,TRANSACTION,txn_027036,LEGITIMATE,2025-03-12T02:44:42,automated_baseline,0.91
label_027037,TRANSACTION,txn_027037,LEGITIMATE,2025-03-20T04:21:19,automated_baseline,0.97
label_027038,TRANSACTION,txn_027038,LEGITIMATE,2025-11-19T22:32:32,automated_baseline,0.97
label_027039,TRANSACTION,txn_027039,LEGITIMATE,2025-11-08T14:21:11,automated_baseline,0.9
label_027040,TRANSACTION,txn_027040,LEGITIMATE,2025-05-28T09:03:19,automated_baseline,0.86
label_027041,TRANSACTION,txn_027041,LEGITIMATE,2025-02-01T18:46:17,automated_baseline,0.91
label_027042,TRANSACTION,txn_027042,LEGITIMATE,2025-06-30T23:17:14,automated_baseline,0.93
label_027043,TRANSACTION,txn_027043,LEGITIMATE,2025-07-03T18:04:14,automated_baseline,0.99
label_027044,TRANSACTION,txn_027044,LEGITIMATE,2025-05-04T00:53:13,automated_baseline,0.95
label_027045,TRANSACTION,txn_027045,LEGITIMATE,2025-09-25T12:40:39,fraud_analyst_review,0.92
label_027046,TRANSACTION,txn_027046,LEGITIMATE,2025-09-10T18:43:15,automated_baseline,0.9
label_027047,TRANSACTION,txn_027047,LEGITIMATE,2026-01-02T07:51:55,automated_baseline,0.86
label_027048,TRANSACTION,txn_027048,LEGITIMATE,2025-08-11T00:00:07,fraud_analyst_review,0.93
label_027049,TRANSACTION,txn_027049,LEGITIMATE,2025-06-20T21:41:03,automated_baseline,0.95
label_027050,TRANSACTION,txn_027050,LEGITIMATE,2025-07-01T04:51:16,fraud_analyst_review,0.98
label_027051,TRANSACTION,txn_027051,LEGITIMATE,2025-10-22T16:31:36,fraud_analyst_review,0.96
label_027052,TRANSACTION,txn_027052,LEGITIMATE,2025-05-21T01:32:44,automated_baseline,0.95
label_027053,TRANSACTION,txn_027053,LEGITIMATE,2025-01-28T06:35:48,fraud_analyst_review,0.98
label_027054,TRANSACTION,txn_027054,LEGITIMATE,2025-06-24T00:38:49,fraud_analyst_review,0.93
label_027055,TRANSACTION,txn_027055,LEGITIMATE,2025-02-26T14:50:35,automated_baseline,0.86
label_027056,TRANSACTION,txn_027056,LEGITIMATE,2025-09-22T17:02:51,fraud_analyst_review,0.97
label_027057,TRANSACTION,txn_027057,LEGITIMATE,2025-11-04T13:17:02,fraud_analyst_review,0.86
label_027058,TRANSACTION,txn_027058,LEGITIMATE,2025-05-09T11:11:57,fraud_analyst_review,0.9
label_027059,TRANSACTION,txn_027059,LEGITIMATE,2025-03-29T21:37:05,fraud_analyst_review,0.89
label_027060,TRANSACTION,txn_027060,LEGITIMATE,2025-02-12T08:47:12,automated_baseline,0.98
label_027061,TRANSACTION,txn_027061,LEGITIMATE,2025-07-07T17:31:31,fraud_analyst_review,0.88
label_027062,TRANSACTION,txn_027062,LEGITIMATE,2025-07-08T16:25:31,automated_baseline,0.99
label_027063,TRANSACTION,txn_027063,LEGITIMATE,2025-12-04T19:45:01,fraud_analyst_review,0.91
label_027064,TRANSACTION,txn_027064,LEGITIMATE,2025-04-16T11:41:51,fraud_analyst_review,0.95
label_027065,TRANSACTION,txn_027065,LEGITIMATE,2025-11-12T20:55:04,fraud_analyst_review,0.96
label_027066,TRANSACTION,txn_027066,LEGITIMATE,2025-11-02T03:43:17,fraud_analyst_review,0.92
label_027067,TRANSACTION,txn_027067,LEGITIMATE,2025-05-08T11:13:46,automated_baseline,0.97
label_027068,TRANSACTION,txn_027068,LEGITIMATE,2025-10-21T14:29:40,automated_baseline,0.91
label_027069,TRANSACTION,txn_027069,LEGITIMATE,2025-08-19T22:09:19,fraud_analyst_review,0.93
label_027070,TRANSACTION,txn_027070,LEGITIMATE,2025-09-03T04:33:43,automated_baseline,0.87
label_027071,TRANSACTION,txn_027071,LEGITIMATE,2025-12-25T14:41:29,automated_baseline,0.92
label_027072,TRANSACTION,txn_027072,LEGITIMATE,2025-12-09T17:40:14,fraud_analyst_review,0.94
label_027073,TRANSACTION,txn_027073,LEGITIMATE,2025-12-12T05:27:14,automated_baseline,0.87
label_027074,TRANSACTION,txn_027074,LEGITIMATE,2025-10-18T06:33:36,automated_baseline,0.98
label_027075,TRANSACTION,txn_027075,LEGITIMATE,2025-05-22T05:13:09,automated_baseline,0.95
label_027076,TRANSACTION,txn_027076,LEGITIMATE,2025-09-09T18:07:32,fraud_analyst_review,0.87
label_027077,TRANSACTION,txn_027077,LEGITIMATE,2025-04-09T22:41:26,automated_baseline,0.88
label_027078,TRANSACTION,txn_027078,LEGITIMATE,2025-08-20T20:41:16,automated_baseline,0.89
label_027079,TRANSACTION,txn_027079,LEGITIMATE,2025-03-29T15:39:58,fraud_analyst_review,0.98
label_027080,TRANSACTION,txn_027080,LEGITIMATE,2025-12-12T10:45:51,fraud_analyst_review,0.95
label_027081,TRANSACTION,txn_027081,LEGITIMATE,2025-04-15T17:11:59,automated_baseline,0.87
label_027082,TRANSACTION,txn_027082,LEGITIMATE,2025-03-22T05:23:43,automated_baseline,0.98
label_027083,TRANSACTION,txn_027083,LEGITIMATE,2025-10-21T10:22:31,automated_baseline,0.88
label_027084,TRANSACTION,txn_027084,LEGITIMATE,2025-01-29T14:03:28,automated_baseline,0.88
label_027085,TRANSACTION,txn_027085,LEGITIMATE,2025-08-21T00:48:48,automated_baseline,0.89
label_027086,TRANSACTION,txn_027086,LEGITIMATE,2025-12-07T03:22:18,fraud_analyst_review,0.91
label_027087,TRANSACTION,txn_027087,LEGITIMATE,2025-03-29T17:41:05,fraud_analyst_review,0.92
label_027088,TRANSACTION,txn_027088,LEGITIMATE,2025-11-15T04:31:22,automated_baseline,0.87
label_027089,TRANSACTION,txn_027089,LEGITIMATE,2025-10-11T14:56:13,automated_baseline,0.9
label_027090,TRANSACTION,txn_027090,LEGITIMATE,2025-11-21T08:41:59,fraud_analyst_review,0.97
label_027091,TRANSACTION,txn_027091,LEGITIMATE,2025-02-16T08:09:34,automated_baseline,0.89
label_027092,TRANSACTION,txn_027092,LEGITIMATE,2025-10-30T00:49:28,fraud_analyst_review,0.9
label_027093,TRANSACTION,txn_027093,LEGITIMATE,2025-12-12T15:53:10,fraud_analyst_review,0.89
label_027094,TRANSACTION,txn_027094,LEGITIMATE,2025-04-09T13:10:47,fraud_analyst_review,0.86
label_027095,TRANSACTION,txn_027095,LEGITIMATE,2025-11-07T04:46:32,fraud_analyst_review,0.89
label_027096,TRANSACTION,txn_027096,LEGITIMATE,2025-11-02T01:46:09,automated_baseline,0.92
label_027097,TRANSACTION,txn_027097,LEGITIMATE,2025-10-28T03:59:09,fraud_analyst_review,0.94
label_027098,TRANSACTION,txn_027098,LEGITIMATE,2025-01-02T05:32:17,fraud_analyst_review,0.87
label_027099,TRANSACTION,txn_027099,LEGITIMATE,2025-02-23T18:16:16,fraud_analyst_review,0.88
label_027100,TRANSACTION,txn_027100,LEGITIMATE,2025-02-13T21:39:42,automated_baseline,0.95
label_027101,TRANSACTION,txn_027101,LEGITIMATE,2025-05-12T05:41:52,fraud_analyst_review,0.94
label_027102,TRANSACTION,txn_027102,LEGITIMATE,2025-04-17T14:44:36,automated_baseline,0.91
label_027103,TRANSACTION,txn_027103,LEGITIMATE,2025-05-24T06:08:50,automated_baseline,0.93
label_027104,TRANSACTION,txn_027104,LEGITIMATE,2025-01-19T15:59:56,automated_baseline,0.98
label_027105,TRANSACTION,txn_027105,LEGITIMATE,2025-10-05T00:58:53,automated_baseline,0.9
label_027106,TRANSACTION,txn_027106,LEGITIMATE,2025-04-30T02:41:06,fraud_analyst_review,0.96
label_027107,TRANSACTION,txn_027107,LEGITIMATE,2025-05-01T01:24:06,fraud_analyst_review,0.97
label_027108,TRANSACTION,txn_027108,LEGITIMATE,2025-11-15T22:47:23,fraud_analyst_review,0.88
label_027109,TRANSACTION,txn_027109,LEGITIMATE,2025-03-26T07:47:47,automated_baseline,0.94
label_027110,TRANSACTION,txn_027110,LEGITIMATE,2025-01-30T00:50:07,fraud_analyst_review,0.86
label_027111,TRANSACTION,txn_027111,LEGITIMATE,2025-02-14T01:37:18,fraud_analyst_review,0.96
label_027112,TRANSACTION,txn_027112,LEGITIMATE,2025-09-22T21:34:32,automated_baseline,0.87
label_027113,TRANSACTION,txn_027113,LEGITIMATE,2025-06-23T10:49:43,automated_baseline,0.92
label_027114,TRANSACTION,txn_027114,LEGITIMATE,2025-12-31T09:54:56,fraud_analyst_review,0.88
label_027115,TRANSACTION,txn_027115,LEGITIMATE,2025-11-12T17:59:16,fraud_analyst_review,0.94
label_027116,TRANSACTION,txn_027116,LEGITIMATE,2025-07-12T20:11:17,fraud_analyst_review,0.98
label_027117,TRANSACTION,txn_027117,LEGITIMATE,2025-11-14T14:06:08,fraud_analyst_review,0.97
label_027118,TRANSACTION,txn_027118,LEGITIMATE,2025-11-16T20:32:08,fraud_analyst_review,0.92
label_027119,TRANSACTION,txn_027119,LEGITIMATE,2025-12-02T00:04:09,fraud_analyst_review,0.9
label_027120,TRANSACTION,txn_027120,LEGITIMATE,2025-11-25T20:21:37,fraud_analyst_review,0.86
label_027121,TRANSACTION,txn_027121,LEGITIMATE,2025-08-22T03:23:37,automated_baseline,0.99
label_027122,TRANSACTION,txn_027122,LEGITIMATE,2025-11-13T14:47:12,fraud_analyst_review,0.91
label_027123,TRANSACTION,txn_027123,LEGITIMATE,2025-11-18T02:00:12,automated_baseline,0.89
label_027124,TRANSACTION,txn_027124,LEGITIMATE,2025-12-04T06:49:38,fraud_analyst_review,0.87
label_027125,TRANSACTION,txn_027125,LEGITIMATE,2025-09-03T23:17:22,automated_baseline,0.91
label_027126,TRANSACTION,txn_027126,LEGITIMATE,2025-08-26T03:08:22,automated_baseline,0.92
label_027127,TRANSACTION,txn_027127,LEGITIMATE,2025-03-20T16:11:05,fraud_analyst_review,0.92
label_027128,TRANSACTION,txn_027128,LEGITIMATE,2025-04-16T06:30:48,automated_baseline,0.86
label_027129,TRANSACTION,txn_027129,LEGITIMATE,2025-09-24T20:39:13,automated_baseline,0.99
label_027130,TRANSACTION,txn_027130,LEGITIMATE,2025-05-22T08:27:54,automated_baseline,0.96
label_027131,TRANSACTION,txn_027131,LEGITIMATE,2025-04-17T00:13:33,automated_baseline,0.95
label_027132,TRANSACTION,txn_027132,LEGITIMATE,2025-02-15T09:09:22,automated_baseline,0.94
label_027133,TRANSACTION,txn_027133,LEGITIMATE,2025-05-19T06:38:34,automated_baseline,0.97
label_027134,TRANSACTION,txn_027134,LEGITIMATE,2025-03-08T01:59:24,automated_baseline,0.92
label_027135,TRANSACTION,txn_027135,LEGITIMATE,2025-09-22T02:27:31,automated_baseline,0.95
label_027136,TRANSACTION,txn_027136,LEGITIMATE,2025-12-15T02:10:19,fraud_analyst_review,0.91
label_027137,TRANSACTION,txn_027137,LEGITIMATE,2025-01-09T16:01:05,automated_baseline,0.88
label_027138,TRANSACTION,txn_027138,LEGITIMATE,2025-08-26T21:08:41,automated_baseline,0.99
label_027139,TRANSACTION,txn_027139,LEGITIMATE,2025-11-29T20:14:59,fraud_analyst_review,0.86
label_027140,TRANSACTION,txn_027140,LEGITIMATE,2025-06-22T13:54:30,automated_baseline,0.94
label_027141,TRANSACTION,txn_027141,LEGITIMATE,2025-01-21T12:49:04,automated_baseline,0.96
label_027142,TRANSACTION,txn_027142,LEGITIMATE,2025-03-28T15:51:12,automated_baseline,0.93
label_027143,TRANSACTION,txn_027143,LEGITIMATE,2025-08-28T18:07:08,fraud_analyst_review,0.96
label_027144,TRANSACTION,txn_027144,LEGITIMATE,2025-10-30T21:08:39,automated_baseline,0.99
label_027145,TRANSACTION,txn_027145,LEGITIMATE,2025-05-26T10:58:27,automated_baseline,0.89
label_027146,TRANSACTION,txn_027146,LEGITIMATE,2025-08-20T09:10:31,automated_baseline,0.87
label_027147,TRANSACTION,txn_027147,LEGITIMATE,2025-11-13T07:10:31,automated_baseline,0.88
label_027148,TRANSACTION,txn_027148,LEGITIMATE,2025-11-19T14:04:02,automated_baseline,0.88
label_027149,TRANSACTION,txn_027149,LEGITIMATE,2025-05-15T23:58:26,fraud_analyst_review,0.89
label_027150,TRANSACTION,txn_027150,LEGITIMATE,2025-07-08T11:17:23,fraud_analyst_review,0.95
label_027151,TRANSACTION,txn_027151,LEGITIMATE,2025-04-02T12:41:52,fraud_analyst_review,0.97
label_027152,TRANSACTION,txn_027152,LEGITIMATE,2025-12-14T03:59:53,fraud_analyst_review,0.88
label_027153,TRANSACTION,txn_027153,LEGITIMATE,2025-05-31T20:49:28,automated_baseline,0.9
label_027154,TRANSACTION,txn_027154,LEGITIMATE,2025-10-30T01:33:48,automated_baseline,0.96
label_027155,TRANSACTION,txn_027155,LEGITIMATE,2025-08-04T07:30:50,fraud_analyst_review,0.9
label_027156,TRANSACTION,txn_027156,LEGITIMATE,2025-03-02T00:41:54,fraud_analyst_review,0.94
label_027157,TRANSACTION,txn_027157,LEGITIMATE,2026-01-07T01:44:30,fraud_analyst_review,0.86
label_027158,TRANSACTION,txn_027158,LEGITIMATE,2025-03-01T19:16:08,automated_baseline,0.85
label_027159,TRANSACTION,txn_027159,LEGITIMATE,2025-09-12T21:03:08,automated_baseline,0.98
label_027160,TRANSACTION,txn_027160,LEGITIMATE,2025-09-17T05:45:53,automated_baseline,0.91
label_027161,TRANSACTION,txn_027161,LEGITIMATE,2025-04-13T05:56:53,fraud_analyst_review,0.87
label_027162,TRANSACTION,txn_027162,LEGITIMATE,2025-06-03T16:06:29,automated_baseline,0.93
label_027163,TRANSACTION,txn_027163,LEGITIMATE,2025-10-09T02:36:18,automated_baseline,0.92
label_027164,TRANSACTION,txn_027164,LEGITIMATE,2025-08-12T03:27:21,fraud_analyst_review,0.97
label_027165,TRANSACTION,txn_027165,LEGITIMATE,2025-12-24T08:17:30,fraud_analyst_review,0.92
label_027166,TRANSACTION,txn_027166,LEGITIMATE,2025-09-11T02:46:24,fraud_analyst_review,0.9
label_027167,TRANSACTION,txn_027167,LEGITIMATE,2025-06-17T20:16:36,automated_baseline,0.95
label_027168,TRANSACTION,txn_027168,LEGITIMATE,2025-05-04T03:47:58,automated_baseline,0.91
label_027169,TRANSACTION,txn_027169,LEGITIMATE,2025-05-20T10:47:51,fraud_analyst_review,0.94
label_027170,TRANSACTION,txn_027170,LEGITIMATE,2026-01-03T16:02:22,fraud_analyst_review,0.96
label_027171,TRANSACTION,txn_027171,LEGITIMATE,2025-02-01T21:08:04,automated_baseline,0.98
label_027172,TRANSACTION,txn_027172,LEGITIMATE,2025-07-27T02:48:00,automated_baseline,0.92
label_027173,TRANSACTION,txn_027173,LEGITIMATE,2025-08-18T21:48:27,automated_baseline,0.97
label_027174,TRANSACTION,txn_027174,LEGITIMATE,2025-03-29T06:25:41,fraud_analyst_review,0.86
label_027175,TRANSACTION,txn_027175,LEGITIMATE,2025-05-11T05:30:58,fraud_analyst_review,0.94
label_027176,TRANSACTION,txn_027176,LEGITIMATE,2025-05-01T02:31:34,automated_baseline,0.92
label_027177,TRANSACTION,txn_027177,LEGITIMATE,2025-01-26T04:36:13,fraud_analyst_review,0.93
label_027178,TRANSACTION,txn_027178,LEGITIMATE,2025-11-22T21:51:24,automated_baseline,0.94
label_027179,TRANSACTION,txn_027179,LEGITIMATE,2025-07-05T05:56:57,fraud_analyst_review,0.95
label_027180,TRANSACTION,txn_027180,LEGITIMATE,2025-06-23T16:17:14,fraud_analyst_review,0.92
label_027181,TRANSACTION,txn_027181,LEGITIMATE,2025-11-05T13:31:03,automated_baseline,0.94
label_027182,TRANSACTION,txn_027182,LEGITIMATE,2025-02-26T04:06:32,automated_baseline,0.98
label_027183,TRANSACTION,txn_027183,LEGITIMATE,2025-06-12T12:32:50,automated_baseline,0.9
label_027184,TRANSACTION,txn_027184,LEGITIMATE,2025-12-14T03:40:58,automated_baseline,0.96
label_027185,TRANSACTION,txn_027185,LEGITIMATE,2025-12-19T17:49:15,automated_baseline,0.92
label_027186,TRANSACTION,txn_027186,LEGITIMATE,2025-06-12T02:19:41,fraud_analyst_review,0.96
label_027187,TRANSACTION,txn_027187,LEGITIMATE,2025-09-21T20:36:46,fraud_analyst_review,0.95
label_027188,TRANSACTION,txn_027188,LEGITIMATE,2025-04-28T11:02:59,automated_baseline,0.94
label_027189,TRANSACTION,txn_027189,LEGITIMATE,2025-07-10T02:52:21,fraud_analyst_review,0.92
label_027190,TRANSACTION,txn_027190,LEGITIMATE,2025-09-24T05:23:29,automated_baseline,0.92
label_027191,TRANSACTION,txn_027191,LEGITIMATE,2025-09-26T03:19:45,fraud_analyst_review,0.93
label_027192,TRANSACTION,txn_027192,LEGITIMATE,2025-07-11T07:33:49,fraud_analyst_review,0.89
label_027193,TRANSACTION,txn_027193,LEGITIMATE,2025-03-15T16:41:05,fraud_analyst_review,0.9
label_027194,TRANSACTION,txn_027194,LEGITIMATE,2025-08-08T15:54:39,fraud_analyst_review,0.87
label_027195,TRANSACTION,txn_027195,LEGITIMATE,2025-11-22T07:04:37,automated_baseline,0.92
label_027196,TRANSACTION,txn_027196,LEGITIMATE,2025-02-02T15:50:54,fraud_analyst_review,0.94
label_027197,TRANSACTION,txn_027197,LEGITIMATE,2025-08-11T18:43:41,automated_baseline,0.98
label_027198,TRANSACTION,txn_027198,LEGITIMATE,2025-08-03T02:19:36,automated_baseline,0.99
label_027199,TRANSACTION,txn_027199,LEGITIMATE,2025-04-15T21:38:24,automated_baseline,0.88
label_027200,TRANSACTION,txn_027200,LEGITIMATE,2025-11-27T07:03:46,automated_baseline,0.89
label_027201,TRANSACTION,txn_027201,LEGITIMATE,2025-10-31T17:27:06,fraud_analyst_review,0.96
label_027202,TRANSACTION,txn_027202,LEGITIMATE,2025-04-22T14:38:40,automated_baseline,0.97
label_027203,TRANSACTION,txn_027203,LEGITIMATE,2025-06-10T08:58:03,automated_baseline,0.94
label_027204,TRANSACTION,txn_027204,LEGITIMATE,2025-05-25T23:56:25,fraud_analyst_review,0.93
label_027205,TRANSACTION,txn_027205,LEGITIMATE,2025-01-29T10:53:06,automated_baseline,0.97
label_027206,TRANSACTION,txn_027206,LEGITIMATE,2025-07-07T19:13:27,fraud_analyst_review,0.95
label_027207,TRANSACTION,txn_027207,LEGITIMATE,2025-07-19T12:00:34,fraud_analyst_review,0.96
label_027208,TRANSACTION,txn_027208,LEGITIMATE,2025-05-05T11:43:55,automated_baseline,0.88
label_027209,TRANSACTION,txn_027209,LEGITIMATE,2025-11-27T04:16:46,automated_baseline,0.93
label_027210,TRANSACTION,txn_027210,LEGITIMATE,2025-12-22T05:50:58,fraud_analyst_review,0.85
label_027211,TRANSACTION,txn_027211,LEGITIMATE,2025-07-12T17:49:17,fraud_analyst_review,0.93
label_027212,TRANSACTION,txn_027212,LEGITIMATE,2025-11-29T22:12:35,automated_baseline,0.93
label_027213,TRANSACTION,txn_027213,LEGITIMATE,2025-04-18T14:19:35,fraud_analyst_review,0.93
label_027214,TRANSACTION,txn_027214,LEGITIMATE,2025-12-14T18:18:14,fraud_analyst_review,0.92
label_027215,TRANSACTION,txn_027215,LEGITIMATE,2025-02-13T16:26:47,automated_baseline,0.86
label_027216,TRANSACTION,txn_027216,LEGITIMATE,2025-04-03T13:48:37,fraud_analyst_review,0.94
label_027217,TRANSACTION,txn_027217,LEGITIMATE,2025-06-20T13:17:56,automated_baseline,0.85
label_027218,TRANSACTION,txn_027218,LEGITIMATE,2025-05-31T21:18:43,fraud_analyst_review,0.93
label_027219,TRANSACTION,txn_027219,LEGITIMATE,2025-04-19T20:44:15,fraud_analyst_review,0.9
label_027220,TRANSACTION,txn_027220,LEGITIMATE,2025-05-18T06:03:18,automated_baseline,0.97
label_027221,TRANSACTION,txn_027221,LEGITIMATE,2025-12-11T06:49:38,fraud_analyst_review,0.9
label_027222,TRANSACTION,txn_027222,LEGITIMATE,2025-05-08T21:55:16,fraud_analyst_review,0.97
label_027223,TRANSACTION,txn_027223,LEGITIMATE,2025-10-03T00:30:10,automated_baseline,0.99
label_027224,TRANSACTION,txn_027224,LEGITIMATE,2025-05-29T18:49:18,fraud_analyst_review,0.98
label_027225,TRANSACTION,txn_027225,LEGITIMATE,2025-01-25T20:32:00,fraud_analyst_review,0.92
label_027226,TRANSACTION,txn_027226,LEGITIMATE,2025-03-27T03:07:02,fraud_analyst_review,0.9
label_027227,TRANSACTION,txn_027227,LEGITIMATE,2025-08-11T19:32:40,fraud_analyst_review,0.91
label_027228,TRANSACTION,txn_027228,LEGITIMATE,2025-09-17T14:29:44,automated_baseline,0.86
label_027229,TRANSACTION,txn_027229,LEGITIMATE,2025-05-03T15:20:35,automated_baseline,0.88
label_027230,TRANSACTION,txn_027230,LEGITIMATE,2025-08-20T11:59:09,automated_baseline,0.97
label_027231,TRANSACTION,txn_027231,LEGITIMATE,2025-05-13T08:38:12,fraud_analyst_review,0.93
label_027232,TRANSACTION,txn_027232,LEGITIMATE,2025-04-15T13:00:47,fraud_analyst_review,0.94
