tag_id,entity_type,entity_id,scenario_type,is_adversarial,is_hard_negative
tag_004247,EMPLOYEE,emp_000253,legitimate_high_volume_support,False,True
tag_004248,EMPLOYEE,emp_000358,legitimate_high_volume_support,False,True
tag_004249,EMPLOYEE,emp_000150,legitimate_high_volume_support,False,True
tag_004250,TRANSACTION,txn_077019,legitimate_access_before_txn,False,True
tag_004251,EMPLOYEE,emp_000595,legitimate_high_volume_support,False,True
tag_004252,EMPLOYEE,emp_000117,legitimate_high_volume_support,False,True
tag_004253,TRANSACTION,txn_077020,legitimate_access_before_txn,False,True
tag_004254,EMPLOYEE,emp_000584,legitimate_high_volume_support,False,True
tag_004255,EMPLOYEE,emp_000395,legitimate_high_volume_support,False,True
tag_004256,EMPLOYEE,emp_000342,legitimate_high_volume_support,False,True
tag_004257,TRANSACTION,txn_077021,legitimate_access_before_txn,False,True
tag_004258,EMPLOYEE,emp_000270,legitimate_high_volume_support,False,True
tag_004259,TRANSACTION,txn_077022,legitimate_access_before_txn,False,True
tag_004260,EMPLOYEE,emp_000379,legitimate_high_volume_support,False,True
tag_004261,EMPLOYEE,emp_000367,legitimate_high_volume_support,False,True
tag_004262,EMPLOYEE,emp_000091,legitimate_high_volume_support,False,True
tag_004263,EMPLOYEE,emp_000231,legitimate_high_volume_support,False,True
tag_004264,EMPLOYEE,emp_000383,legitimate_high_volume_support,False,True
tag_004265,EMPLOYEE,emp_000198,legitimate_high_volume_support,False,True
tag_004266,EMPLOYEE,emp_000595,legitimate_high_volume_support,False,True
tag_004267,EMPLOYEE,emp_000024,legitimate_high_volume_support,False,True
tag_004268,TRANSACTION,txn_077023,legitimate_access_before_txn,False,True
tag_004269,EMPLOYEE,emp_000170,legitimate_high_volume_support,False,True
tag_004270,EMPLOYEE,emp_000410,legitimate_high_volume_support,False,True
tag_004271,TRANSACTION,txn_077024,legitimate_access_before_txn,False,True
tag_004272,EMPLOYEE,emp_000592,legitimate_high_volume_support,False,True
tag_004273,EMPLOYEE,emp_000407,legitimate_high_volume_support,False,True
tag_004274,EMPLOYEE,emp_000383,legitimate_high_volume_support,False,True
tag_004275,EMPLOYEE,emp_000417,legitimate_high_volume_support,False,True
tag_004276,EMPLOYEE,emp_000467,legitimate_high_volume_support,False,True
tag_004277,EMPLOYEE,emp_000599,legitimate_high_volume_support,False,True
tag_004278,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004279,EMPLOYEE,emp_000089,legitimate_high_volume_support,False,True
tag_004280,EMPLOYEE,emp_000534,legitimate_high_volume_support,False,True
tag_004281,EMPLOYEE,emp_000327,legitimate_high_volume_support,False,True
tag_004282,TRANSACTION,txn_077025,legitimate_access_before_txn,False,True
tag_004283,EMPLOYEE,emp_000503,legitimate_high_volume_support,False,True
tag_004284,EMPLOYEE,emp_000071,legitimate_high_volume_support,False,True
tag_004285,EMPLOYEE,emp_000204,legitimate_high_volume_support,False,True
tag_004286,EMPLOYEE,emp_000132,legitimate_high_volume_support,False,True
tag_004287,TRANSACTION,txn_077026,legitimate_access_before_txn,False,True
tag_004288,EMPLOYEE,emp_000306,legitimate_high_volume_support,False,True
tag_004289,EMPLOYEE,emp_000170,legitimate_high_volume_support,False,True
tag_004290,EMPLOYEE,emp_000069,legitimate_high_volume_support,False,True
tag_004291,TRANSACTION,txn_077027,legitimate_access_before_txn,False,True
tag_004292,EMPLOYEE,emp_000086,legitimate_high_volume_support,False,True
tag_004293,EMPLOYEE,emp_000150,legitimate_high_volume_support,False,True
tag_004294,EMPLOYEE,emp_000208,legitimate_high_volume_support,False,True
tag_004295,EMPLOYEE,emp_000155,legitimate_high_volume_support,False,True
tag_004296,EMPLOYEE,emp_000511,legitimate_high_volume_support,False,True
tag_004297,EMPLOYEE,emp_000166,legitimate_high_volume_support,False,True
tag_004298,TRANSACTION,txn_077028,legitimate_access_before_txn,False,True
tag_004299,EMPLOYEE,emp_000416,legitimate_high_volume_support,False,True
tag_004300,EMPLOYEE,emp_000264,legitimate_high_volume_support,False,True
tag_004301,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004302,EMPLOYEE,emp_000257,legitimate_high_volume_support,False,True
tag_004303,TRANSACTION,txn_077029,legitimate_access_before_txn,False,True
tag_004304,EMPLOYEE,emp_000575,legitimate_high_volume_support,False,True
tag_004305,EMPLOYEE,emp_000550,legitimate_high_volume_support,False,True
tag_004306,EMPLOYEE,emp_000002,legitimate_high_volume_support,False,True
tag_004307,TRANSACTION,txn_077030,legitimate_access_before_txn,False,True
tag_004308,EMPLOYEE,emp_000127,legitimate_high_volume_support,False,True
tag_004309,EMPLOYEE,emp_000023,legitimate_high_volume_support,False,True
tag_004310,EMPLOYEE,emp_000426,legitimate_high_volume_support,False,True
tag_004311,EMPLOYEE,emp_000462,legitimate_high_volume_support,False,True
tag_004312,EMPLOYEE,emp_000048,legitimate_high_volume_support,False,True
tag_004313,EMPLOYEE,emp_000057,legitimate_high_volume_support,False,True
tag_004314,EMPLOYEE,emp_000250,legitimate_high_volume_support,False,True
tag_004315,TRANSACTION,txn_077031,legitimate_access_before_txn,False,True
tag_004316,EMPLOYEE,emp_000544,legitimate_high_volume_support,False,True
tag_004317,EMPLOYEE,emp_000592,legitimate_high_volume_support,False,True
tag_004318,TRANSACTION,txn_077032,legitimate_access_before_txn,False,True
tag_004319,EMPLOYEE,emp_000512,legitimate_high_volume_support,False,True
tag_004320,EMPLOYEE,emp_000070,legitimate_high_volume_support,False,True
tag_004321,EMPLOYEE,emp_000263,legitimate_high_volume_support,False,True
tag_004322,EMPLOYEE,emp_000337,legitimate_high_volume_support,False,True
tag_004323,EMPLOYEE,emp_000460,legitimate_high_volume_support,False,True
tag_004324,EMPLOYEE,emp_000528,legitimate_high_volume_support,False,True
tag_004325,EMPLOYEE,emp_000415,legitimate_high_volume_support,False,True
tag_004326,EMPLOYEE,emp_000312,legitimate_high_volume_support,False,True
tag_004327,EMPLOYEE,emp_000359,legitimate_high_volume_support,False,True
tag_004328,EMPLOYEE,emp_000312,legitimate_high_volume_support,False,True
tag_004329,EMPLOYEE,emp_000369,legitimate_high_volume_support,False,True
tag_004330,EMPLOYEE,emp_000206,legitimate_high_volume_support,False,True
tag_004331,EMPLOYEE,emp_000498,legitimate_high_volume_support,False,True
tag_004332,TRANSACTION,txn_077033,legitimate_access_before_txn,False,True
tag_004333,EMPLOYEE,emp_000140,legitimate_high_volume_support,False,True
tag_004334,EMPLOYEE,emp_000567,legitimate_high_volume_support,False,True
tag_004335,TRANSACTION,txn_077034,legitimate_access_before_txn,False,True
tag_004336,EMPLOYEE,emp_000090,legitimate_high_volume_support,False,True
tag_004337,EMPLOYEE,emp_000410,legitimate_high_volume_support,False,True
tag_004338,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004339,EMPLOYEE,emp_000059,legitimate_high_volume_support,False,True
tag_004340,TRANSACTION,txn_077035,legitimate_access_before_txn,False,True
tag_004341,EMPLOYEE,emp_000275,legitimate_high_volume_support,False,True
tag_004342,EMPLOYEE,emp_000270,legitimate_high_volume_support,False,True
tag_004343,TRANSACTION,txn_077036,legitimate_access_before_txn,False,True
tag_004344,EMPLOYEE,emp_000157,legitimate_high_volume_support,False,True
tag_004345,EMPLOYEE,emp_000436,legitimate_high_volume_support,False,True
tag_004346,TRANSACTION,txn_077037,legitimate_access_before_txn,False,True
tag_004347,EMPLOYEE,emp_000382,legitimate_high_volume_support,False,True
tag_004348,TRANSACTION,txn_077038,legitimate_access_before_txn,False,True
tag_004349,EMPLOYEE,emp_000410,legitimate_high_volume_support,False,True
tag_004350,EMPLOYEE,emp_000350,legitimate_high_volume_support,False,True
tag_004351,EMPLOYEE,emp_000505,legitimate_high_volume_support,False,True
tag_004352,EMPLOYEE,emp_000354,legitimate_high_volume_support,False,True
tag_004353,EMPLOYEE,emp_000376,legitimate_high_volume_support,False,True
tag_004354,EMPLOYEE,emp_000027,legitimate_high_volume_support,False,True
tag_004355,EMPLOYEE,emp_000564,legitimate_high_volume_support,False,True
tag_004356,EMPLOYEE,emp_000250,legitimate_high_volume_support,False,True
tag_004357,TRANSACTION,txn_077039,legitimate_access_before_txn,False,True
tag_004358,EMPLOYEE,emp_000483,legitimate_high_volume_support,False,True
tag_004359,EMPLOYEE,emp_000537,legitimate_high_volume_support,False,True
tag_004360,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004361,EMPLOYEE,emp_000365,legitimate_high_volume_support,False,True
tag_004362,EMPLOYEE,emp_000314,legitimate_high_volume_support,False,True
tag_004363,EMPLOYEE,emp_000089,legitimate_high_volume_support,False,True
tag_004364,TRANSACTION,txn_077040,legitimate_access_before_txn,False,True
tag_004365,EMPLOYEE,emp_000089,legitimate_high_volume_support,False,True
tag_004366,EMPLOYEE,emp_000529,legitimate_high_volume_support,False,True
tag_004367,EMPLOYEE,emp_000011,legitimate_high_volume_support,False,True
tag_004368,TRANSACTION,txn_077041,legitimate_access_before_txn,False,True
tag_004369,EMPLOYEE,emp_000020,legitimate_high_volume_support,False,True
tag_004370,EMPLOYEE,emp_000581,legitimate_high_volume_support,False,True
tag_004371,EMPLOYEE,emp_000132,legitimate_high_volume_support,False,True
tag_004372,TRANSACTION,txn_077042,legitimate_access_before_txn,False,True
tag_004373,EMPLOYEE,emp_000299,legitimate_high_volume_support,False,True
tag_004374,EMPLOYEE,emp_000307,legitimate_high_volume_support,False,True
tag_004375,EMPLOYEE,emp_000362,legitimate_high_volume_support,False,True
tag_004376,TRANSACTION,txn_077043,legitimate_access_before_txn,False,True
tag_004377,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004378,EMPLOYEE,emp_000466,legitimate_high_volume_support,False,True
tag_004379,EMPLOYEE,emp_000590,legitimate_high_volume_support,False,True
tag_004380,EMPLOYEE,emp_000008,legitimate_high_volume_support,False,True
tag_004381,EMPLOYEE,emp_000406,legitimate_high_volume_support,False,True
tag_004382,EMPLOYEE,emp_000046,legitimate_high_volume_support,False,True
tag_004383,EMPLOYEE,emp_000436,legitimate_high_volume_support,False,True
tag_004384,EMPLOYEE,emp_000359,legitimate_high_volume_support,False,True
tag_004385,EMPLOYEE,emp_000498,legitimate_high_volume_support,False,True
tag_004386,EMPLOYEE,emp_000176,legitimate_high_volume_support,False,True
tag_004387,EMPLOYEE,emp_000132,legitimate_high_volume_support,False,True
tag_004388,EMPLOYEE,emp_000150,legitimate_high_volume_support,False,True
tag_004389,EMPLOYEE,emp_000059,legitimate_high_volume_support,False,True
tag_004390,EMPLOYEE,emp_000046,legitimate_high_volume_support,False,True
tag_004391,EMPLOYEE,emp_000586,legitimate_high_volume_support,False,True
tag_004392,TRANSACTION,txn_077044,legitimate_access_before_txn,False,True
tag_004393,EMPLOYEE,emp_000393,legitimate_high_volume_support,False,True
tag_004394,TRANSACTION,txn_077045,legitimate_access_before_txn,False,True
tag_004395,EMPLOYEE,emp_000319,legitimate_high_volume_support,False,True
tag_004396,EMPLOYEE,emp_000376,legitimate_high_volume_support,False,True
tag_004397,EMPLOYEE,emp_000101,legitimate_high_volume_support,False,True
tag_004398,EMPLOYEE,emp_000288,legitimate_high_volume_support,False,True
tag_004399,EMPLOYEE,emp_000229,legitimate_high_volume_support,False,True
tag_004400,EMPLOYEE,emp_000550,legitimate_high_volume_support,False,True
tag_004401,EMPLOYEE,emp_000530,legitimate_high_volume_support,False,True
tag_004402,EMPLOYEE,emp_000407,legitimate_high_volume_support,False,True
tag_004403,EMPLOYEE,emp_000396,legitimate_high_volume_support,False,True
tag_004404,EMPLOYEE,emp_000544,legitimate_high_volume_support,False,True
tag_004405,EMPLOYEE,emp_000235,legitimate_high_volume_support,False,True
tag_004406,EMPLOYEE,emp_000008,legitimate_high_volume_support,False,True
tag_004407,EMPLOYEE,emp_000095,legitimate_high_volume_support,False,True
tag_004408,TRANSACTION,txn_077046,legitimate_access_before_txn,False,True
tag_004409,EMPLOYEE,emp_000518,legitimate_high_volume_support,False,True
tag_004410,EMPLOYEE,emp_000131,legitimate_high_volume_support,False,True
tag_004411,TRANSACTION,txn_077047,legitimate_access_before_txn,False,True
tag_004412,EMPLOYEE,emp_000157,legitimate_high_volume_support,False,True
tag_004413,EMPLOYEE,emp_000510,legitimate_high_volume_support,False,True
tag_004414,EMPLOYEE,emp_000027,legitimate_high_volume_support,False,True
tag_004415,EMPLOYEE,emp_000143,legitimate_high_volume_support,False,True
tag_004416,EMPLOYEE,emp_000095,legitimate_high_volume_support,False,True
tag_004417,EMPLOYEE,emp_000146,legitimate_high_volume_support,False,True
tag_004418,EMPLOYEE,emp_000470,legitimate_high_volume_support,False,True
tag_004419,EMPLOYEE,emp_000305,legitimate_high_volume_support,False,True
tag_004420,EMPLOYEE,emp_000305,legitimate_high_volume_support,False,True
tag_004421,TRANSACTION,txn_077048,legitimate_access_before_txn,False,True
tag_004422,EMPLOYEE,emp_000461,legitimate_high_volume_support,False,True
tag_004423,TRANSACTION,txn_077049,legitimate_access_before_txn,False,True
tag_004424,EMPLOYEE,emp_000340,legitimate_high_volume_support,False,True
tag_004425,EMPLOYEE,emp_000415,legitimate_high_volume_support,False,True
tag_004426,EMPLOYEE,emp_000068,legitimate_high_volume_support,False,True
tag_004427,EMPLOYEE,emp_000550,legitimate_high_volume_support,False,True
tag_004428,EMPLOYEE,emp_000581,legitimate_high_volume_support,False,True
tag_004429,EMPLOYEE,emp_000284,legitimate_high_volume_support,False,True
tag_004430,EMPLOYEE,emp_000247,legitimate_high_volume_support,False,True
tag_004431,EMPLOYEE,emp_000208,legitimate_high_volume_support,False,True
tag_004432,EMPLOYEE,emp_000050,legitimate_high_volume_support,False,True
tag_004433,EMPLOYEE,emp_000590,legitimate_high_volume_support,False,True
tag_004434,EMPLOYEE,emp_000159,legitimate_high_volume_support,False,True
tag_004435,EMPLOYEE,emp_000071,legitimate_high_volume_support,False,True
tag_004436,EMPLOYEE,emp_000288,legitimate_high_volume_support,False,True
tag_004437,EMPLOYEE,emp_000557,legitimate_high_volume_support,False,True
tag_004438,EMPLOYEE,emp_000337,legitimate_high_volume_support,False,True
tag_004439,EMPLOYEE,emp_000186,legitimate_high_volume_support,False,True
tag_004440,EMPLOYEE,emp_000345,legitimate_high_volume_support,False,True
tag_004441,TRANSACTION,txn_077050,legitimate_access_before_txn,False,True
tag_004442,EMPLOYEE,emp_000495,legitimate_high_volume_support,False,True
tag_004443,TRANSACTION,txn_077051,legitimate_access_before_txn,False,True
tag_004444,EMPLOYEE,emp_000035,legitimate_high_volume_support,False,True
tag_004445,TRANSACTION,txn_077052,legitimate_access_before_txn,False,True
tag_004446,EMPLOYEE,emp_000358,legitimate_high_volume_support,False,True
tag_004447,EMPLOYEE,emp_000518,legitimate_high_volume_support,False,True
tag_004448,EMPLOYEE,emp_000059,legitimate_high_volume_support,False,True
tag_004449,EMPLOYEE,emp_000461,legitimate_high_volume_support,False,True
tag_004450,EMPLOYEE,emp_000004,legitimate_high_volume_support,False,True
tag_004451,TRANSACTION,txn_077053,legitimate_access_before_txn,False,True
tag_004452,EMPLOYEE,emp_000548,legitimate_high_volume_support,False,True
tag_004453,TRANSACTION,txn_077054,legitimate_access_before_txn,False,True
tag_004454,EMPLOYEE,emp_000354,legitimate_high_volume_support,False,True
tag_004455,TRANSACTION,txn_077055,legitimate_access_before_txn,False,True
tag_004456,EMPLOYEE,emp_000537,legitimate_high_volume_support,False,True
tag_004457,EMPLOYEE,emp_000436,legitimate_high_volume_support,False,True
tag_004458,EMPLOYEE,emp_000004,legitimate_high_volume_support,False,True
tag_004459,EMPLOYEE,emp_000356,legitimate_high_volume_support,False,True
tag_004460,EMPLOYEE,emp_000082,legitimate_high_volume_support,False,True
tag_004461,EMPLOYEE,emp_000126,legitimate_high_volume_support,False,True
tag_004462,EMPLOYEE,emp_000395,legitimate_high_volume_support,False,True
tag_004463,EMPLOYEE,emp_000067,legitimate_high_volume_support,False,True
tag_004464,EMPLOYEE,emp_000251,legitimate_high_volume_support,False,True
tag_004465,EMPLOYEE,emp_000008,legitimate_high_volume_support,False,True
tag_004466,TRANSACTION,txn_077056,legitimate_access_before_txn,False,True
tag_004467,EMPLOYEE,emp_000091,legitimate_high_volume_support,False,True
tag_004468,EMPLOYEE,emp_000027,legitimate_high_volume_support,False,True
tag_004469,EMPLOYEE,emp_000354,legitimate_high_volume_support,False,True
tag_004470,EMPLOYEE,emp_000393,legitimate_high_volume_support,False,True
tag_004471,EMPLOYEE,emp_000259,legitimate_high_volume_support,False,True
tag_004472,EMPLOYEE,emp_000560,legitimate_high_volume_support,False,True
tag_004473,EMPLOYEE,emp_000522,legitimate_high_volume_support,False,True
tag_004474,EMPLOYEE,emp_000023,legitimate_high_volume_support,False,True
tag_004475,EMPLOYEE,emp_000509,legitimate_high_volume_support,False,True
tag_004476,TRANSACTION,txn_077057,legitimate_access_before_txn,False,True
tag_004477,EMPLOYEE,emp_000358,legitimate_high_volume_support,False,True
tag_004478,TRANSACTION,txn_077058,legitimate_access_before_txn,False,True
tag_004479,EMPLOYEE,emp_000543,legitimate_high_volume_support,False,True
tag_004480,EMPLOYEE,emp_000114,legitimate_high_volume_support,False,True
tag_004481,EMPLOYEE,emp_000045,legitimate_high_volume_support,False,True
tag_004482,EMPLOYEE,emp_000420,legitimate_high_volume_support,False,True
tag_004483,EMPLOYEE,emp_000312,legitimate_high_volume_support,False,True
tag_004484,EMPLOYEE,emp_000206,legitimate_high_volume_support,False,True
tag_004485,TRANSACTION,txn_077059,legitimate_access_before_txn,False,True
tag_004486,EMPLOYEE,emp_000051,legitimate_high_volume_support,False,True
tag_004487,EMPLOYEE,emp_000306,legitimate_high_volume_support,False,True
tag_004488,EMPLOYEE,emp_000014,legitimate_high_volume_support,False,True
tag_004489,EMPLOYEE,emp_000192,legitimate_high_volume_support,False,True
tag_004490,TRANSACTION,txn_077060,legitimate_access_before_txn,False,True
tag_004491,EMPLOYEE,emp_000235,legitimate_high_volume_support,False,True
tag_004492,EMPLOYEE,emp_000231,legitimate_high_volume_support,False,True
tag_004493,EMPLOYEE,emp_000159,legitimate_high_volume_support,False,True
tag_004494,EMPLOYEE,emp_000502,legitimate_high_volume_support,False,True
tag_004495,EMPLOYEE,emp_000464,legitimate_high_volume_support,False,True
tag_004496,TRANSACTION,txn_077061,legitimate_access_before_txn,False,True
tag_004497,EMPLOYEE,emp_000557,legitimate_high_volume_support,False,True
tag_004498,EMPLOYEE,emp_000455,legitimate_high_volume_support,False,True
tag_004499,EMPLOYEE,emp_000245,legitimate_high_volume_support,False,True
tag_004500,EMPLOYEE,emp_000560,legitimate_high_volume_support,False,True
tag_004501,EMPLOYEE,emp_000433,legitimate_high_volume_support,False,True
tag_004502,EMPLOYEE,emp_000272,legitimate_high_volume_support,False,True
tag_004503,EMPLOYEE,emp_000528,legitimate_high_volume_support,False,True
tag_004504,EMPLOYEE,emp_000229,legitimate_high_volume_support,False,True
tag_004505,EMPLOYEE,emp_000462,legitimate_high_volume_support,False,True
tag_004506,EMPLOYEE,emp_000307,legitimate_high_volume_support,False,True
tag_004507,EMPLOYEE,emp_000047,legitimate_high_volume_support,False,True
tag_004508,EMPLOYEE,emp_000225,legitimate_high_volume_support,False,True
tag_004509,EMPLOYEE,emp_000277,legitimate_high_volume_support,False,True
tag_004510,EMPLOYEE,emp_000028,legitimate_high_volume_support,False,True
tag_004511,EMPLOYEE,emp_000522,legitimate_high_volume_support,False,True
tag_004512,EMPLOYEE,emp_000491,legitimate_high_volume_support,False,True
tag_004513,EMPLOYEE,emp_000169,legitimate_high_volume_support,False,True
tag_004514,EMPLOYEE,emp_000149,legitimate_high_volume_support,False,True
tag_004515,EMPLOYEE,emp_000379,legitimate_high_volume_support,False,True
tag_004516,TRANSACTION,txn_077062,legitimate_access_before_txn,False,True
tag_004517,EMPLOYEE,emp_000206,legitimate_high_volume_support,False,True
tag_004518,EMPLOYEE,emp_000035,legitimate_high_volume_support,False,True
tag_004519,EMPLOYEE,emp_000247,legitimate_high_volume_support,False,True
tag_004520,EMPLOYEE,emp_000186,legitimate_high_volume_support,False,True
tag_004521,EMPLOYEE,emp_000159,legitimate_high_volume_support,False,True
tag_004522,EMPLOYEE,emp_000362,legitimate_high_volume_support,False,True
tag_004523,TRANSACTION,txn_077063,legitimate_access_before_txn,False,True
tag_004524,EMPLOYEE,emp_000220,legitimate_high_volume_support,False,True
tag_004525,EMPLOYEE,emp_000272,legitimate_high_volume_support,False,True
tag_004526,EMPLOYEE,emp_000306,legitimate_high_volume_support,False,True
tag_004527,EMPLOYEE,emp_000350,legitimate_high_volume_support,False,True
tag_004528,EMPLOYEE,emp_000598,legitimate_high_volume_support,False,True
tag_004529,EMPLOYEE,emp_000599,legitimate_high_volume_support,False,True
tag_004530,TRANSACTION,txn_077064,legitimate_access_before_txn,False,True
tag_004531,EMPLOYEE,emp_000236,legitimate_high_volume_support,False,True
tag_004532,EMPLOYEE,emp_000003,legitimate_high_volume_support,False,True
tag_004533,EMPLOYEE,emp_000017,legitimate_high_volume_support,False,True
tag_004534,EMPLOYEE,emp_000416,legitimate_high_volume_support,False,True
tag_004535,TRANSACTION,txn_077065,legitimate_access_before_txn,False,True
tag_004536,EMPLOYEE,emp_000420,legitimate_high_volume_support,False,True
tag_004537,TRANSACTION,txn_077066,legitimate_access_before_txn,False,True
tag_004538,EMPLOYEE,emp_000502,legitimate_high_volume_support,False,True
tag_004539,EMPLOYEE,emp_000344,legitimate_high_volume_support,False,True
tag_004540,EMPLOYEE,emp_000017,legitimate_high_volume_support,False,True
tag_004541,EMPLOYEE,emp_000014,legitimate_high_volume_support,False,True
tag_004542,EMPLOYEE,emp_000593,legitimate_high_volume_support,False,True
tag_004543,EMPLOYEE,emp_000245,legitimate_high_volume_support,False,True
tag_004544,EMPLOYEE,emp_000502,legitimate_high_volume_support,False,True
tag_004545,EMPLOYEE,emp_000350,legitimate_high_volume_support,False,True
tag_004546,TRANSACTION,txn_077067,legitimate_access_before_txn,False,True
tag_004547,EMPLOYEE,emp_000053,legitimate_high_volume_support,False,True
tag_004548,TRANSACTION,txn_077068,legitimate_access_before_txn,False,True
tag_004549,EMPLOYEE,emp_000120,legitimate_high_volume_support,False,True
tag_004550,EMPLOYEE,emp_000166,legitimate_high_volume_support,False,True
tag_004551,TRANSACTION,txn_077069,legitimate_access_before_txn,False,True
tag_004552,EMPLOYEE,emp_000595,legitimate_high_volume_support,False,True
tag_004553,EMPLOYEE,emp_000481,legitimate_high_volume_support,False,True
tag_004554,EMPLOYEE,emp_000386,legitimate_high_volume_support,False,True
tag_004555,EMPLOYEE,emp_000512,legitimate_high_volume_support,False,True
tag_004556,TRANSACTION,txn_077070,legitimate_access_before_txn,False,True
tag_004557,EMPLOYEE,emp_000288,legitimate_high_volume_support,False,True
tag_004558,TRANSACTION,txn_077071,legitimate_access_before_txn,False,True
tag_004559,EMPLOYEE,emp_000598,legitimate_high_volume_support,False,True
tag_004560,EMPLOYEE,emp_000192,legitimate_high_volume_support,False,True
tag_004561,EMPLOYEE,emp_000553,legitimate_high_volume_support,False,True
tag_004562,EMPLOYEE,emp_000250,legitimate_high_volume_support,False,True
tag_004563,EMPLOYEE,emp_000592,legitimate_high_volume_support,False,True
tag_004564,EMPLOYEE,emp_000290,legitimate_high_volume_support,False,True
tag_004565,TRANSACTION,txn_077072,legitimate_access_before_txn,False,True
tag_004566,EMPLOYEE,emp_000423,legitimate_high_volume_support,False,True
tag_004567,EMPLOYEE,emp_000348,legitimate_high_volume_support,False,True
tag_004568,EMPLOYEE,emp_000517,legitimate_high_volume_support,False,True
tag_004569,EMPLOYEE,emp_000367,legitimate_high_volume_support,False,True
tag_004570,EMPLOYEE,emp_000358,legitimate_high_volume_support,False,True
tag_004571,EMPLOYEE,emp_000117,legitimate_high_volume_support,False,True
tag_004572,EMPLOYEE,emp_000060,legitimate_high_volume_support,False,True
tag_004573,TRANSACTION,txn_077073,legitimate_access_before_txn,False,True
tag_004574,EMPLOYEE,emp_000358,legitimate_high_volume_support,False,True
tag_004575,EMPLOYEE,emp_000507,legitimate_high_volume_support,False,True
tag_004576,EMPLOYEE,emp_000076,legitimate_high_volume_support,False,True
tag_004577,TRANSACTION,txn_077074,legitimate_access_before_txn,False,True
tag_004578,EMPLOYEE,emp_000067,legitimate_high_volume_support,False,True
tag_004579,TRANSACTION,txn_077075,legitimate_access_before_txn,False,True
tag_004580,EMPLOYEE,emp_000495,legitimate_high_volume_support,False,True
tag_004581,EMPLOYEE,emp_000010,legitimate_high_volume_support,False,True
tag_004582,TRANSACTION,txn_077076,legitimate_access_before_txn,False,True
tag_004583,EMPLOYEE,emp_000235,legitimate_high_volume_support,False,True
tag_004584,TRANSACTION,txn_077077,legitimate_access_before_txn,False,True
tag_004585,EMPLOYEE,emp_000359,legitimate_high_volume_support,False,True
tag_004586,EMPLOYEE,emp_000482,legitimate_high_volume_support,False,True
tag_004587,EMPLOYEE,emp_000070,legitimate_high_volume_support,False,True
tag_004588,TRANSACTION,txn_077078,legitimate_access_before_txn,False,True
tag_004589,EMPLOYEE,emp_000514,legitimate_high_volume_support,False,True
tag_004590,EMPLOYEE,emp_000101,legitimate_high_volume_support,False,True
tag_004591,EMPLOYEE,emp_000170,legitimate_high_volume_support,False,True
tag_004592,EMPLOYEE,emp_000298,legitimate_high_volume_support,False,True
tag_004593,EMPLOYEE,emp_000575,legitimate_high_volume_support,False,True
tag_004594,EMPLOYEE,emp_000537,legitimate_high_volume_support,False,True
tag_004595,TRANSACTION,txn_077079,legitimate_access_before_txn,False,True
tag_004596,EMPLOYEE,emp_000528,legitimate_high_volume_support,False,True
tag_004597,TRANSACTION,txn_077080,legitimate_access_before_txn,False,True
tag_004598,EMPLOYEE,emp_000461,legitimate_high_volume_support,False,True
tag_004599,TRANSACTION,txn_077081,legitimate_access_before_txn,False,True
tag_004600,EMPLOYEE,emp_000379,legitimate_high_volume_support,False,True
tag_004601,EMPLOYEE,emp_000257,legitimate_high_volume_support,False,True
tag_004602,EMPLOYEE,emp_000245,legitimate_high_volume_support,False,True
tag_004603,EMPLOYEE,emp_000550,legitimate_high_volume_support,False,True
tag_004604,TRANSACTION,txn_077082,legitimate_access_before_txn,False,True
tag_004605,EMPLOYEE,emp_000091,legitimate_high_volume_support,False,True
tag_004606,EMPLOYEE,emp_000251,legitimate_high_volume_support,False,True
tag_004607,EMPLOYEE,emp_000131,legitimate_high_volume_support,False,True
tag_004608,TRANSACTION,txn_077083,legitimate_access_before_txn,False,True
tag_004609,EMPLOYEE,emp_000132,legitimate_high_volume_support,False,True
tag_004610,EMPLOYEE,emp_000590,legitimate_high_volume_support,False,True
tag_004611,EMPLOYEE,emp_000245,legitimate_high_volume_support,False,True
tag_004612,TRANSACTION,txn_077084,legitimate_access_before_txn,False,True
tag_004613,EMPLOYEE,emp_000467,legitimate_high_volume_support,False,True
tag_004614,EMPLOYEE,emp_000086,legitimate_high_volume_support,False,True
tag_004615,EMPLOYEE,emp_000082,legitimate_high_volume_support,False,True
tag_004616,TRANSACTION,txn_077085,legitimate_access_before_txn,False,True
tag_004617,EMPLOYEE,emp_000305,legitimate_high_volume_support,False,True
tag_004618,EMPLOYEE,emp_000483,legitimate_high_volume_support,False,True
tag_004619,TRANSACTION,txn_077086,legitimate_access_before_txn,False,True
tag_004620,EMPLOYEE,emp_000232,legitimate_high_volume_support,False,True
tag_004621,EMPLOYEE,emp_000466,legitimate_high_volume_support,False,True
tag_004622,EMPLOYEE,emp_000359,legitimate_high_volume_support,False,True
tag_004623,EMPLOYEE,emp_000263,legitimate_high_volume_support,False,True
tag_004624,EMPLOYEE,emp_000248,legitimate_high_volume_support,False,True
tag_004625,EMPLOYEE,emp_000466,legitimate_high_volume_support,False,True
